报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,
营业利润(万元),1829686,1200476,561699,1908432,1524842,992988,461063,1598572,1193292,805111,412755,1621321,1240932,877799,437407,1591822,1218688,815105,1406860,1155853,911598,459665,
营业外收入(万元),18895,9811,4014,19904,14403,8077,4036,12273,12495,8104,2930,18136,14658,9430,5403,18832,12448,8257,11973,11056,9249,2716,
营业外支出(万元),4978,3431,1950,3148,761,333,150,2599,907,509,198,7519,2472,2007,474,5501,4567,1515,4401,8250,1586,379,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,,,
利润总额(万元),1843602,1206856,563763,1925187,1538484,1000732,464949,1608246,1204881,812705,415487,1631937,1253118,885222,442337,1605153,1226569,821848,1414431,1158660,919261,462002,
所得税费用(万元),203990,132887,60250,118404,107712,61850,24289,74567,40128,32084,27531,199431,158917,151738,78073,300839,232267,155650,274460,222666,167517,77242,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),1639611,1073969,503512,1806784,1430772,938882,440660,1533679,1164753,780621,387956,1432506,1094200,733484,364264,1304314,994301,666198,1139971,935994,751743,384760,
归属于母公司所有者的净利润(万元),1635916,1071357,501950,1803404,1427644,937175,439827,1532850,1165757,779586,387442,1430827,1091143,731518,363627,1300237,990945,663538,1137646,934242,750890,384286,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),3695,2612,1563,3380,3128,1708,833,829,-1005,1035,514,1680,3057,1966,637,4078,3357,2659,2326,1752,853,474,
基本每股收益,1.15,0.75,0.46,1.56,1.31,0.86,0.56,1.96,1.49,1,0.65,2.61,2.02,,0.67,2.47,,,2.46,2.21,1.77,0.91,
稀释每股收益,1.15,0.75,0.46,1.56,1.31,0.86,0.56,1.96,1.49,1,0.65,2.61,2.02,,0.67,2.47,,,2.46,2.21,1.77,,
