报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,208,208,208,,3914,,85,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),104673,104673,77422,193402,93039,35383,35383,244805,66990,26611,13561,10445,10443,10443,5427,7219,38281,22175,6477,2180,11480,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14282,8565,5315,38103,35514,33941,32247,3446,2500,1720,793,3856,2671,2065,1325,17860,4568,2439,3360,2314,2413,
投资所支付的现金(万元),70450,55450,55000,204107,173323,77107,30000,305738,192500,66500,13500,5000,5000,5000,,3200,24480,24480,23350,3200,11100,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,37730,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,2962,776,421,70,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),84732,64015,60315,279940,208837,111048,62247,309184,195000,68220,14293,8856,7671,7065,1325,24022,29824,27340,26780,5514,13513,
投资活动产生的现金流量净额(万元),19941,40658,17107,-86538,-115798,-75665,-26864,-64379,-128010,-41609,-732,1589,2773,3378,4102,-16803,8457,-5165,-20303,-3334,-2033,
吸收投资收到的现金(万元),2696,2739,2739,10745,10745,10745,10745,148083,148083,148083,,,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),15000,15000,15000,80000,70000,70000,25000,,,,,12000,7000,2000,1000,23224,33561,12708,25394,25500,34000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,100,,,
筹资活动现金流入小计(万元),17696,17739,17739,90745,80745,80745,35745,148083,148083,148083,0,12000,7000,2000,1000,23224,33561,12708,25494,25500,34000,
偿还债务支付的现金(万元),65000,50000,30000,20000,10000,10000,,12000,12000,12000,1000,23000,23000,14000,10000,29019,30704,18471,20200,39000,19500,
分配股利、利润或偿付利息所支付的现金(万元),33186,1092,678,31324,30519,29749,89,29008,29008,299,215,24941,24828,19426,331,22380,22130,16461,14580,2189,6236,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),0,0,,41,46,46,11,1329,1329,1242,272,250,108,26,25,364,142,,822,,153,
筹资活动现金流出小计(万元),98187,51092,30678,51365,40565,39796,100,42337,42337,13541,1487,48191,47937,33453,10356,51764,52977,34932,35602,41189,25889,
筹资活动产生的现金流量净额(万元),-80490,-33353,-12939,39380,40180,40949,35644,105747,105747,134543,-1487,-36191,-40937,-31453,-9356,-28540,-19415,-22224,-10109,-15689,8111,
汇率变动对现金及现金等价物的影响(万元),18,4,-19,104,116,84,-87,-214,-193,-71,-4,288,135,90,-2,62,-6,12,7,12,94,
现金及现金等价物净增加额(万元),-7585,26390,-28724,-10397,-36611,-10762,572,76640,18211,113522,2574,7491,-13903,-13521,-982,2117,1589,-17426,1823,-5785,26846,
加:期初现金及现金等价物余额(万元),108554,108554,108554,118951,118951,118951,118951,42310,42310,42310,42310,34819,34819,34819,34819,32702,31113,31113,29290,35076,8230,
期末现金及现金等价物余额(万元),100969,134943,79830,108554,82340,108189,119523,118951,60521,155832,44885,42310,20917,21298,33837,34819,32702,13687,31113,29290,35076,
净利润(万元),,47511,,80611,,35292,,59207,,26353,,42667,,,,35308,32445,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1245,,4051,,2214,,1790,,-126,,-612,,,,1757,820,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,272,,558,,277,,509,,249,,461,,,,406,334,,,,,
无形资产摊销(万元),,985,,1851,,874,,759,,357,,708,,,,656,50,,,,,
长期待摊费用摊销(万元),,991,,1268,,688,,1368,,729,,1759,,,,2472,2698,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-9,,-5,,8,,11,,-5,,,,-14,-0,,,,,
固定资产报废损失(万元),,2,,3,,1,,6,,5,,5,,,,4,3,,,,,
公允价值变动损失(万元),,91,,431,,-74,,359,,435,,152,,,,134,632,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1032,,2160,,681,,501,,179,,590,,,,2415,2214,,,,,
投资损失(万元),,-869,,-2426,,-876,,-2237,,-314,,1115,,,,-2631,-497,,,,,
递延所得税资产减少(万元),,134,,-1336,,-660,,-194,,79,,-7,,,,100,388,,,,,
递延所得税负债增加(万元),,789,,323,,18,,-90,,-104,,-43,,,,-42,-144,,,,,
存货的减少(万元),,1548,,-51611,,-11470,,-49929,,-3470,,-19995,,,,12184,-37104,,,,,
经营性应收项目的减少(万元),,-2700,,-20922,,-1197,,-12704,,-4362,,1050,,,,-565,130,,,,,
经营性应付项目的增加(万元),,-31952,,17635,,-1892,,36131,,637,,13959,,,,-4885,10686,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,4070,,,,,,,,,,,,100,-100,,,,,
经营活动产生现金流量净额(万元),,19080,,36658,,23871,,35486,,20659,,41805,,,,47398,12553,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),100969,134943,79830,108554,82340,108189,119523,118951,60521,155832,44885,42310,20917,21298,33837,34819,32702,13687,31113,29290,35076,
现金的期初余额(万元),108554,108554,108554,118951,118951,118951,118951,42310,42310,42310,42310,34819,34819,34819,34819,32702,31113,31113,29290,35076,8230,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7585,26390,-28724,-10397,-36611,-10762,572,76640,18211,113522,2574,7491,-13903,-13521,-982,2117,1589,-17426,1823,-5785,26846,

