报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
支付的其他与经营活动有关的现金(万元),5595,4050,2258,5097,3959,2751,1274,4056,3513,2466,1101,3272,2327,1548,865,3008,1449,2670,1914,1212,
经营活动现金流出小计(万元),24843,17596,8914,27257,20291,12679,6331,23051,14825,10956,5353,17576,13475,8125,3707,12840,5035,8941,6438,4626,
经营活动产生的现金流量净额(万元),7948,4179,127,16132,9581,6536,948,10600,7657,2354,-107,9842,4619,3301,700,6467,2901,4081,2633,685,
收回投资所收到的现金(万元),88430,51230,11300,158800,114800,38700,12000,47600,27000,16000,6000,22000,16300,12000,2000,10500,4000,6700,10300,16200,
取得投资收益所收到的现金(万元),776,390,93,1055,596,155,43,186,93,44,16,70,43,36,6,105,42,44,38,68,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,,,,7,,,,,,,,77,4,,1,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),89206,51620,11393,159855,115396,38855,12043,47793,27093,16044,6016,22070,16343,12036,2006,10682,4046,6744,10339,16268,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),7447,4989,2245,14450,9503,5877,2051,7542,4910,3280,1221,6492,3882,2612,1234,3830,1212,2214,4435,1180,
投资所支付的现金(万元),120631,78560,35400,172100,158800,81100,24000,48200,38000,20500,11500,22000,18300,13300,6000,10500,7000,6700,10300,16200,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),128078,83549,37645,186550,168303,86977,26051,55742,42910,23780,12721,28492,22182,15912,7234,14330,8212,8914,14735,17380,
投资活动产生的现金流量净额(万元),-38872,-31929,-26252,-26695,-52907,-48122,-14008,-7949,-15818,-7736,-6705,-6422,-5839,-3876,-5228,-3648,-4166,-2169,-4396,-1112,
吸收投资收到的现金(万元),,,,2680,2680,2680,2680,50701,50701,50701,,,,,,,,,,2000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,557,,,,,,,1433,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,741,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,2680,2680,2680,2680,50701,50701,50701,0,1298,0,0,0,0,0,0,1433,2000,
偿还债务支付的现金(万元),,,,,,,,1537,1537,70,70,140,140,70,70,140,70,173,,,
分配股利、利润或偿付利息所支付的现金(万元),2727,,,2423,2422,2422,,1835,1810,489,13,510,496,481,16,532,494,97,29,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),85,,,9,15,5,,794,707,707,,,,,,,,,,,
筹资活动现金流出小计(万元),2812,0,0,2432,2437,2427,0,4167,4054,1266,83,650,636,551,86,672,564,270,29,0,
筹资活动产生的现金流量净额(万元),-2812,0,0,248,242,252,2680,46534,46647,49435,-83,649,-636,-551,-86,-672,-564,-270,1404,2000,
汇率变动对现金及现金等价物的影响(万元),0,0,-0,1,1,0,-1,-1,-1,-0,,1,0,0,,1,-0,0,-0,-0,
现金及现金等价物净增加额(万元),-33736,-27750,-26125,-10315,-43083,-41333,-10381,49184,38486,44052,-6895,4069,-1856,-1126,-4614,2147,-1830,1641,-359,1573,
加:期初现金及现金等价物余额(万元),50412,50412,50412,60727,60727,60727,60727,11543,11543,11543,11543,7474,7474,7474,7474,5327,5327,3685,4045,2472,
期末现金及现金等价物余额(万元),16675,22662,24286,50412,17644,19394,50346,60727,50029,55595,4648,11543,5618,6348,2860,7474,3497,5327,3685,4045,
净利润(万元),,5472,,14169,,5144,,12681,,4714,,9777,,3920,,6578,2531,3600,2258,1362,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-9,,120,,-34,,157,,41,,38,,17,,60,32,86,24,21,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1953,,3148,,1427,,2326,,1091,,1697,,765,,1231,570,929,562,336,
无形资产摊销(万元),,40,,67,,32,,63,,32,,62,,31,,9,,,,38,
长期待摊费用摊销(万元),,111,,241,,116,,232,,117,,205,,91,,114,52,98,21,12,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,4,,2,,21,,,,6,,5,,3,1,19,5,,
固定资产报废损失(万元),,,,2,,,,,,3,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-0,,-1,,-0,,36,,-58,,59,,31,,81,44,97,29,0,
投资损失(万元),,-347,,-945,,-120,,-170,,-42,,-67,,-36,,-105,-42,-44,-38,-68,
递延所得税资产减少(万元),,1,,-18,,5,,-23,,-5,,-18,,-15,,-9,-2,18,4,-1,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1594,,-1392,,-784,,-797,,-668,,-3232,,-1550,,-891,-57,10,-566,-603,
经营性应收项目的减少(万元),,-1801,,-1704,,564,,-5107,,-2396,,137,,-33,,-1574,-174,-773,-804,-360,
经营性应付项目的增加(万元),,57,,1379,,-218,,1485,,-168,,873,,75,,969,-54,39,1137,-50,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,295,,1060,,401,,-306,,-306,,306,,,,,,,,,
经营活动产生现金流量净额(万元),,4179,,16132,,6536,,10600,,2354,,9842,,3301,,6467,2901,4081,2633,685,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),16675,22662,24286,50412,17644,19394,50346,60727,50029,55595,4648,11543,5618,6348,2860,7474,3497,5327,3685,4045,
现金的期初余额(万元),50412,50412,50412,60727,60727,60727,60727,11543,11543,11543,11543,7474,7474,7474,7474,5327,5327,3685,4045,2472,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-33736,-27750,-26125,-10315,-43083,-41333,-10381,49184,38486,44052,-6895,4069,-1856,-1126,-4614,2147,-1830,1641,-359,1573,

