报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
投资活动现金流出小计(万元),1507435,972025,513575,1600542,1208822,742983,421155,1014119,713634,479843,184274,660735,513196,382735,986002,535094,963548,711565,278298,406,6889,11723,666,
投资活动产生的现金流量净额(万元),25065,45988,21275,1599,-12319,-89,-4939,-20333,-2478,9681,115,-8045,-4870,-2529,-3848,-1849,-3675,-4153,-2507,2050,24202,38119,2540,
吸收投资收到的现金(万元),,,,100,100,100,100,44682,44682,,,,,,2740,2859,,,,0,0,0,10,
其中：子公司吸收少数股东投资收到的现金(万元),,,,100,100,100,100,,,,,,,,,,,,,0,0,0,10,
取得借款收到的现金(万元),519471,295561,182218,269372,198013,124533,73300,211586,366327,174947,98715,505048,427934,363970,1066828,616603,792642,912193,738896,647160,906510,847312,690679,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
收到其他与筹资活动有关的现金(万元),3608,2298,1312,9651,7429,3535,1267,11971,6910,4245,867,35407,31903,21285,40571,24185,24407,18688,20624,8159,24476,25471,1724,
筹资活动现金流入小计(万元),523079,297859,183530,279124,205542,128168,74667,268239,417920,179192,99582,540455,459837,385255,1110139,643647,817049,930881,759520,655319,930986,1075471,692413,
偿还债务支付的现金(万元),545478,345965,191618,269525,212249,136009,78344,231204,386216,197645,82945,471935,403960,363024,1063953,615845,788820,903868,754170,440970,693440,865413,76077,
分配股利、利润或偿付利息所支付的现金(万元),8322,5486,1710,10079,6947,4668,1864,10628,7833,5194,1906,33388,29220,21327,43764,16015,21806,21863,19992,4729,56148,53964,4059,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
支付其他与筹资活动有关的现金(万元),,,,,1212,,,4000,3702,454,286,2274,2128,930,1882,642,2036,1386,479,3248,3091,4682,626,
筹资活动现金流出小计(万元),553799,351451,193328,279604,220407,140677,80208,245833,397751,203293,85137,507597,435308,385281,1109599,632502,812662,927118,774642,474979,1164967,924058,622350,
筹资活动产生的现金流量净额(万元),-30721,-53592,-9799,-480,-14866,-12510,-5541,22406,20168,-24101,14445,32859,24529,-26,540,11146,4387,3763,-15122,180339,-233981,151413,70063,
汇率变动对现金及现金等价物的影响(万元),232,22,192,540,495,296,-209,-135,-86,-132,-70,221,84,98,248,2,3,-4,26,-279,-106,-526,619,
现金及现金等价物净增加额(万元),-270,27028,18011,16999,2834,14295,26527,21011,13839,15062,14956,-6414,-8302,-3508,-1004,9553,16975,3115,-17815,193138,-216207,168581,92376,
加:期初现金及现金等价物余额(万元),66644,61912,61912,44912,44912,44912,44912,23902,23902,23902,23902,30316,30316,30316,31320,31320,14344,11229,29044,107599,323807,155226,62849,
期末现金及现金等价物余额(万元),66373,88940,79923,61912,47747,59207,71439,44912,37741,38963,38858,23902,22014,26808,30316,40873,31320,14344,11229,300737,107599,323807,155226,
净利润(万元),,8213,,13636,,7653,,11890,,7270,,9074,,5080,8183,,9346,,,0,0,0,0,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
资产减值准备(万元),,-331,,778,,-66,,537,,-206,,509,,137,19,,148,,,0,0,0,0,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,556,,1103,,552,,1030,,502,,702,,249,419,,145,,,0,0,0,0,
无形资产摊销(万元),,108,,222,,113,,246,,191,,246,,123,234,,226,,,0,0,0,0,
长期待摊费用摊销(万元),,27,,55,,27,,10,,32,,9,,2,3,,0,,,0,0,0,0,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
处置固定资产、无形资产和其他长期资产的损失(万元),,-15,,-0,,,,-20,,-1,,8,,1,-0,,4,,,0,0,0,0,
固定资产报废损失(万元),,0,,0,,0,,,,,,,,,,,,,,0,0,0,0,
公允价值变动损失(万元),,72,,-542,,,,,,,,,,,,,,,,0,0,0,0,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
预计负债(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
财务费用(万元),,1337,,2004,,250,,36,,-11,,-1503,,-744,-2136,,-2161,,,0,0,0,0,
投资损失(万元),,-876,,-1062,,-684,,-780,,-547,,-174,,-106,-554,,-659,,,0,0,0,0,
递延所得税资产减少(万元),,154,,-191,,34,,-96,,55,,-92,,-2,-16,,-34,,,0,0,0,0,
递延所得税负债增加(万元),,123,,-256,,42,,-99,,-74,,-1037,,-136,229,,71,,,0,0,0,0,
存货的减少(万元),,1281,,-2370,,-5759,,2346,,-6,,-504,,-652,1911,,-3524,,,0,0,0,0,
经营性应收项目的减少(万元),,139293,,-151724,,20301,,-12620,,71108,,-162314,,-27001,-49136,,16330,,,0,0,0,0,
经营性应付项目的增加(万元),,-115325,,153704,,4143,,16608,,-48693,,123641,,22008,42914,,-3632,,,0,0,0,0,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
其他(万元),,-8,,-15,,-8,,-15,,-8,,,,-8,,,,,,0,0,0,0,
经营活动产生现金流量净额(万元),,34610,,15342,,26598,,19072,,29614,,-31449,,-1051,2057,,16261,,,0,0,0,0,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,0,0,0,0,
现金的期末余额(万元),66373,88940,79923,61912,47747,59207,71439,44912,37741,38963,38858,23902,22014,26808,30316,40873,31320,14344,11229,300737,107599,323807,155226,
现金的期初余额(万元),66644,61912,61912,44912,44912,44912,44912,23902,23902,23902,23902,30316,30316,30316,31320,31320,14344,11229,29044,107599,323807,155226,62849,
现金等价物的期末余额(万元),,,,,,,,,,0,,,,0,,,,,,0,0,0,0,
现金等价物的期初余额(万元),,,,,,,,,,0,,,,0,,,,,,0,0,0,0,
现金及现金等价物的净增加额(万元),-270,27028,18011,16999,2834,14295,26527,21011,13839,15062,14956,-6414,-8302,-3508,-1004,9553,16975,3115,-17815,193138,-216207,168581,92376,

