报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
投资活动现金流出小计(万元),35961,28658,45117,24461,91078,52919,27485,7229,5257,2461,785,9187,4275,4731,1666,1137,181,
投资活动产生的现金流量净额(万元),-35591,-28485,-20869,-23775,-34539,-20677,-21464,-7229,-5257,-2461,-785,-9187,-4275,-4731,-1666,-1137,-181,
吸收投资收到的现金(万元),,,,25727,29621,29621,29621,,,,,6881,6881,5325,,900,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),58210,33632,17074,32360,13099,6000,,7506,2846,1971,,117,117,1199,719,400,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,5,5,,,,,,,,,,,,
筹资活动现金流入小计(万元),58210,33632,17074,58086,42725,35626,29621,7506,2846,1971,0,6998,6998,6524,719,1300,0,
偿还债务支付的现金(万元),33483,21997,5336,8661,4661,4661,4661,2962,991,117,117,,,1599,,,,
分配股利、利润或偿付利息所支付的现金(万元),2768,2124,687,656,457,368,35,1087,10,2,2,641,1,85,37,0,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),5095,561,318,99,3886,3886,3885,428,297,262,62,280,280,4,10,,,
筹资活动现金流出小计(万元),41347,24682,6341,9415,9003,8915,8581,4478,1298,380,180,920,281,1688,47,0,0,
筹资活动产生的现金流量净额(万元),16864,8950,10733,48671,33722,26711,21040,3028,1548,1591,-180,6078,6717,4836,672,1300,0,
汇率变动对现金及现金等价物的影响(万元),276,66,-154,254,240,76,-168,-97,-75,-40,4,37,3,,,,,
现金及现金等价物净增加额(万元),-10694,-16423,-15378,18982,1392,4310,1582,637,1666,2779,213,112,5725,1517,504,146,-17,
加:期初现金及现金等价物余额(万元),21416,21416,21738,2434,2434,2434,2434,1797,1797,1797,1797,1685,1685,167,167,21,38,
期末现金及现金等价物余额(万元),10722,4993,6360,21416,3826,6744,4016,2434,3462,4576,2010,1797,7410,1685,671,167,21,
净利润(万元),,6082,,5793,,2528,,6273,,3270,,5557,2409,2680,1025,400,-5,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,309,,369,,135,,258,,159,,102,68,69,3,36,15,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2550,,2158,,1003,,1716,,749,,868,353,320,113,98,8,
无形资产摊销(万元),,53,,25,,8,,16,,8,,15,7,3,1,1,,
长期待摊费用摊销(万元),,432,,524,,254,,419,,168,,130,65,86,24,12,8,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,0,,,10,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-18,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,1094,,419,,44,,72,,9,,5,2,84,35,1,,
投资损失(万元),,-192,,-687,,-293,,,,,,,,,,,,
递延所得税资产减少(万元),,-474,,-871,,-10,,-57,,-25,,-13,-11,-4,,4,-4,
递延所得税负债增加(万元),,1733,,1533,,141,,153,,67,,45,,,,,,
存货的减少(万元),,11671,,-11859,,-1759,,384,,-331,,-394,,,,,,
经营性应收项目的减少(万元),,-30332,,-6419,,-4714,,-4054,,-639,,-4571,-1625,-3262,-20,-985,-649,
经营性应付项目的增加(万元),,2532,,11661,,862,,-244,,254,,1440,2015,1437,833,416,792,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,7605,,-8814,,,,,,,,,,,-525,,,
经营活动产生现金流量净额(万元),,3046,,-6169,,-1800,,4936,,3689,,3185,3281,1413,1498,-17,164,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),10722,4993,6360,21416,3826,6744,4016,2434,3462,4576,2010,1797,7410,1685,671,167,21,
现金的期初余额(万元),21416,21416,21738,2434,2434,2434,2434,1797,1797,1797,1797,1685,1685,167,167,21,38,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10694,-16423,-15378,18982,1392,4310,1582,637,,2779,213,112,5725,1517,504,146,-17,

