报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
投资活动产生的现金流量净额(万元),-53078,-3791,-5036,-3945,-3049,-7258,-2684,-256,-6213,-6418,
吸收投资收到的现金(万元),52215,52215,0,,,,,0,1078,5484,
其中：子公司吸收少数股东投资收到的现金(万元),,,0,,,,,0,1078,5484,
取得借款收到的现金(万元),9648,6481,32786,24589,22989,42418,31915,33882,44841,49866,
发行债券收到的现金(万元),,,0,,,,,0,,,
收到其他与筹资活动有关的现金(万元),,,5912,3929,4439,1931,2541,747,3449,489,
筹资活动现金流入小计(万元),61863,58696,38698,28518,27428,44349,34456,34629,49368,55839,
偿还债务支付的现金(万元),24727,17097,38468,25322,21029,39654,17851,39146,48800,59009,
分配股利、利润或偿付利息所支付的现金(万元),4134,583,3674,3327,2874,3293,2341,2849,2979,3793,
其中：子公司支付给少数股东的股利、利润(万元),49,49,0,,,,,0,,,
支付其他与筹资活动有关的现金(万元),5315,1451,1232,722,1248,4939,2055,1400,1446,,
筹资活动现金流出小计(万元),34177,19131,43374,29371,25151,47885,22247,43395,53225,62802,
筹资活动产生的现金流量净额(万元),27686,39565,-4676,-853,2278,-3536,12208,-8767,-3857,-6963,
汇率变动对现金及现金等价物的影响(万元),360,86,-141,-20,-214,-485,-75,179,230,-21,
现金及现金等价物净增加额(万元),-3747,52885,10722,7231,7090,8965,3060,2997,-376,-15,
加:期初现金及现金等价物余额(万元),28571,28571,17850,17850,17850,8885,8885,5888,6264,6279,
期末现金及现金等价物余额(万元),24824,81457,28571,25080,24940,17850,11944,8885,5888,6264,
净利润(万元),,9178,18874,,,11763,,8895,6537,3301,
少数股东损益(万元),,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,
资产减值准备(万元),,-344,283,,,289,,312,205,218,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3746,5807,,,5916,,5732,5790,5297,
无形资产摊销(万元),,220,435,,,356,,338,261,220,
长期待摊费用摊销(万元),,,,,,,,56,69,,
待摊费用的减少(万元),,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,29,,34,6,24,
固定资产报废损失(万元),,-1,232,,,140,,,,,
公允价值变动损失(万元),,,,,,,,-69,69,,
递延收益增加(减：减少)(万元),,,,,,,,,,,
预计负债(万元),,,,,,,,,,,
财务费用(万元),,605,1423,,,2165,,1228,1853,2755,
投资损失(万元),,2,1,,,-6,,67,5,-52,
递延所得税资产减少(万元),,133,-3,,,-118,,105,-104,-123,
递延所得税负债增加(万元),,1151,156,,,,,,,,
存货的减少(万元),,3225,-3153,,,-4574,,-3034,-839,626,
经营性应收项目的减少(万元),,1744,-1981,,,-6677,,-10330,3036,-7235,
经营性应付项目的增加(万元),,-2202,-2006,,,10283,,7541,-8256,7753,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,
其他(万元),,-431,507,,,678,,966,831,603,
经营活动产生现金流量净额(万元),,17025,20576,,,20244,,11840,9464,13387,
债务转为资本(万元),,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,
现金的期末余额(万元),24824,81457,28571,25080,24940,17850,11944,8885,5888,6264,
现金的期初余额(万元),28571,28571,17850,17850,17850,8885,8885,5888,6264,6279,
现金等价物的期末余额(万元),,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3747,52885,10722,7231,7090,8965,3060,2997,-376,-15,

