报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),111200,79200,4600,,,3000,,,,,,,,,,,,1778,
取得投资收益所收到的现金(万元),1147,809,446,1029,452,11,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,1,1,1,,1,1,1,1,19,3,4,3,,,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,3397,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),112347,80009,5046,1030,452,3011,0,1,1,1,1,19,3,4,3,0,0,5193,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4189,2689,2505,5135,4314,1767,1018,5626,3461,1103,562,5781,2096,1640,97,1285,3278,1395,
投资所支付的现金(万元),109899,69300,699,41900,41270,52500,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),699,699,,838,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),114787,72688,3204,47872,45584,54267,1018,5626,3461,1103,562,5781,2096,1640,97,1285,3278,1395,
投资活动产生的现金流量净额(万元),-2440,7322,1843,-46843,-45131,-51256,-1018,-5624,-3460,-1102,-560,-5763,-2093,-1636,-94,-1285,-3278,3798,
吸收投资收到的现金(万元),,,,79553,79553,79553,80527,,,,,2280,,,,4235,2021,9000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,11887,11887,9887,9887,15455,15455,9710,4500,18500,9000,5805,1805,6000,4700,14000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,974,59,59,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,92413,91498,89498,90413,15455,15455,9710,4500,20780,9000,5805,1805,10235,6721,23000,
偿还债务支付的现金(万元),11000,9000,9000,18143,16834,13035,4500,19290,18332,8974,4974,9500,7000,6805,2500,4700,,19000,
分配股利、利润或偿付利息所支付的现金(万元),5222,5214,70,4746,4345,410,187,758,577,371,195,714,484,364,199,250,75,896,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,974,40,,,,,,,,,,,,4743,8084,
筹资活动现金流出小计(万元),16222,14214,9070,23863,21219,13445,4687,20049,18909,9345,5169,10214,7484,7169,2699,4950,4819,27979,
筹资活动产生的现金流量净额(万元),-16222,-14214,-9070,68551,70279,76053,85726,-4593,-3454,364,-669,10566,1516,-1364,-894,5285,1902,-4979,
汇率变动对现金及现金等价物的影响(万元),-50,-13,-26,-187,-155,-17,13,27,21,-20,1,67,37,-4,1,-3,-0,,
现金及现金等价物净增加额(万元),-20010,-9258,-16817,36813,-8024,-10297,58635,-2528,-22496,-22934,-16017,16388,3703,5791,-452,-1066,611,-240,
加:期初现金及现金等价物余额(万元),63038,63038,63038,26225,26225,26225,26225,28753,28753,28753,28753,12365,8662,2871,2871,3938,3327,3567,
期末现金及现金等价物余额(万元),43028,53780,46221,63038,18201,15928,84860,26225,6257,5819,12736,28753,12365,8662,2419,2871,3938,3327,
净利润(万元),,8631,,15218,,8491,,22995,18077,8908,,15196,12041,3963,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-44,,2442,,2678,,1856,2177,2330,,1478,490,511,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1388,,2342,,1095,,1852,1392,972,,1713,1249,1060,,,,,
无形资产摊销(万元),,135,,256,,130,,249,184,119,,181,76,73,,,,,
长期待摊费用摊销(万元),,1,,3,,,,,,,,29,70,56,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-1,,-1,,-1,-1,-1,,14,3,-2,,,,,
固定资产报废损失(万元),,,,0,,0,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,153,,926,,449,,755,573,368,,717,484,364,,,,,
投资损失(万元),,-809,,-1029,,-11,,,,,,,,,,,,,
递延所得税资产减少(万元),,2,,-285,,-389,,8,-77,-366,,-793,-17,-95,,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,
存货的减少(万元),,28226,,16024,,12317,,-31371,-5673,-8743,,-32183,-12481,-8426,,,,,
经营性应收项目的减少(万元),,15262,,-33144,,-51033,,-12690,-16249,-7631,,-11750,-6660,-855,,,,,
经营性应付项目的增加(万元),,-55297,,12516,,-8812,,23979,-16029,-18137,,34952,8934,12093,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,-1,,24,,9,,33,22,5,,1962,53,54,,,,,
经营活动产生现金流量净额(万元),,-2353,,15293,,-35078,,7663,-15604,-22177,,11517,4242,8796,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),43028,53780,46221,63038,18201,15928,84860,26225,6257,5819,12736,28753,12365,8662,2419,2871,3938,3327,
现金的期初余额(万元),63038,63038,63038,26225,26225,26225,26225,28753,28753,28753,28753,12365,8662,2871,2871,3938,3327,3567,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-20010,-9258,-16817,36813,-8024,-10297,58635,-2528,-22496,-22934,-16017,16388,3703,5791,-452,-1066,611,-240,

