报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,382,175,175,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),2900,2900,2900,382,175,175,0,1866,1866,1866,0,26019,26019,26019,0,0,0,0,0,0,0,0,1060,
偿还债务支付的现金(万元),2900,2900,2900,950,1300,300,,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),3684,3635,62,6039,5995,5938,,1766,1766,1766,,1178,1178,,,883,883,883,718,795,768,640,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,3069,2856,1469,62,,,,,1084,867,796,,50,50,25,,50,140,469,,
筹资活动现金流出小计(万元),6584,6535,2962,10058,10150,7707,62,1766,1766,1766,0,2262,2045,796,0,933,933,908,718,845,908,1109,0,
筹资活动产生的现金流量净额(万元),-3684,-3635,-62,-9677,-9975,-7532,-62,99,99,99,0,23757,23974,25222,0,-933,-933,-908,-718,-845,-908,-1109,1060,
汇率变动对现金及现金等价物的影响(万元),155,33,-58,23,-31,-71,-183,-229,-187,-46,0,170,100,74,-27,349,398,98,65,-56,-89,-31,-145,
现金及现金等价物净增加额(万元),-6894,8989,-4042,-397,-4859,-6635,759,1337,-2058,3220,9811,-5048,2169,16696,-6748,5885,-3745,-2044,3621,-1833,1112,1095,4556,
加:期初现金及现金等价物余额(万元),11257,11257,11257,11654,11654,11654,11654,10317,10317,10317,10317,15365,15365,15365,15365,9480,9480,9480,9480,11313,10201,9106,4551,
期末现金及现金等价物余额(万元),4364,20247,7215,11257,6795,5019,12413,11654,8260,13537,20129,10317,17534,32061,8617,15365,5735,7437,13101,9480,11313,10201,9106,
净利润(万元),,7588,,9860,,5220,,10757,,5502,,9994,,4652,,8222,,3850,,7088,6139,5372,4685,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,862,,3317,,-183,,279,,217,,-14,,39,,216,,170,,133,140,116,77,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,822,,1449,,626,,1104,,540,,981,,480,,749,,303,,475,322,291,265,
无形资产摊销(万元),,53,,98,,41,,78,,39,,77,,38,,76,,38,,76,81,72,23,
长期待摊费用摊销(万元),,42,,73,,16,,19,,8,,14,,6,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,4,,4,,8,,8,,7,,,,-1,,-1,,1,-3,,-2,
固定资产报废损失(万元),,4,,,,0,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,1864,,-1793,,86,,,,,,-6,,-6,,-51,,-128,,219,-162,14,30,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,58,,23,,81,,460,,144,,-372,,-150,,-523,,-81,,75,216,31,124,
投资损失(万元),,-3113,,-2314,,-1077,,-2099,,-846,,-842,,-233,,-430,,-201,,-333,-327,-167,361,
递延所得税资产减少(万元),,-132,,-100,,-27,,-62,,-38,,-6,,-18,,-9,,-8,,-21,-18,-14,-7,
递延所得税负债增加(万元),,-269,,269,,,,,,,,,,,,,,11,,-24,24,-2,-5,
存货的减少(万元),,-896,,-305,,-622,,-1461,,-199,,-1814,,-1276,,362,,-488,,813,-1400,-200,460,
经营性应收项目的减少(万元),,-4402,,-4830,,-2778,,-4550,,-2863,,-1034,,-177,,-459,,-1870,,-1593,-1042,-740,-815,
经营性应付项目的增加(万元),,5118,,422,,209,,3400,,3291,,2325,,1322,,1604,,1868,,-432,2178,1155,-1015,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,477,,48,,167,,48,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,7596,,6650,,1644,,8099,,5849,,9310,,4677,,9758,,3462,,6477,6149,5927,3459,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),4364,20247,7215,11257,6795,5019,12413,11654,8260,13537,20129,10317,17534,32061,8617,15365,5735,7437,13101,9480,11313,10201,9106,
现金的期初余额(万元),11257,11257,11257,11654,11654,11654,11654,10317,10317,10317,10317,15365,15365,15365,15365,9480,9480,9480,9480,11313,10201,9106,4551,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6894,8989,-4042,-397,-4859,-6635,759,1337,-2058,3220,9811,-5048,2169,16696,-6748,5885,-3745,-2044,,-1833,1112,1095,4556,

