报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
收回投资所收到的现金(万元),,,,,,,0,,,,,,,,,6,,,,,,1000,
取得投资收益所收到的现金(万元),138,59,31,280,115,96,89,385,265,200,152,18,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,,,2,2,0,0,23,,,,0,0,0,,,,,,,,355,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),16381,14379,9249,44750,33150,21640,30750,46923,27300,20500,12500,3178,,,,100,60,60,480,615,2853,3079,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),16519,14438,9280,45032,33267,21736,30839,47331,27565,20700,12652,3196,0,0,0,106,60,60,480,615,2853,4434,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),620,395,168,1542,1181,798,454,3542,660,321,92,638,301,159,116,530,548,168,726,318,142,215,
投资所支付的现金(万元),1517,1517,,3663,3663,3663,1073,2612,825,,6500,,,,,,,,,,101,500,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,3408,3408,6500,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),15643,15377,11746,44750,33620,25850,29553,33100,28000,10500,7500,15600,9500,,,60,,,0,108,2100,3025,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),17780,17289,11914,49955,38464,30310,31080,42662,32893,17321,14092,16239,9801,159,116,590,548,168,726,426,2342,3741,
投资活动产生的现金流量净额(万元),-1262,-2850,-2634,-4923,-5197,-8574,-241,4669,-5328,3379,-1440,-13042,-9801,-159,-116,-484,-488,-108,-246,189,510,693,
吸收投资收到的现金(万元),,,,,,,,,,,,24170,22682,,,,,,100,40,1000,1200,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,100,40,,,
取得借款收到的现金(万元),13007,3007,,17450,17283,10000,,5633,5633,,,1250,1250,1000,,2850,2850,1350,2500,700,500,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),1834,266,,326,244,241,170,156,418,38,38,20,4150,111,,,187,,,,787,1546,
筹资活动现金流入小计(万元),14841,3273,0,17776,17527,10241,170,5789,6051,38,38,25440,28081,1111,0,2850,3037,1350,2600,740,2287,2746,
偿还债务支付的现金(万元),13000,10000,,2450,2330,,,1250,1250,1000,,2655,2655,2655,1545,2620,2120,1755,575,610,90,,
分配股利、利润或偿付利息所支付的现金(万元),1857,1801,197,1684,1497,1041,15,1266,1220,1220,15,87,72,57,35,212,148,108,1086,26,2688,1412,
其中：子公司支付给少数股东的股利、利润(万元),671,671,,711,711,711,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),984,832,,234,423,0,,1883,924,160,,1705,4585,583,53,59,370,114,39,16,195,399,
筹资活动现金流出小计(万元),15842,12634,197,4369,4250,1041,15,4400,3395,2380,15,4447,7312,3294,1633,2891,2638,1977,1700,652,2973,1810,
筹资活动产生的现金流量净额(万元),-1001,-9360,-197,13408,13277,9199,155,1390,2657,-2342,23,20993,20770,-2183,-1633,-41,399,-627,900,88,-686,936,
汇率变动对现金及现金等价物的影响(万元),798,324,33,78,206,-28,-21,-233,3,5,-2,57,1,3,-3,30,3,2,-3,-3,0,-0,
现金及现金等价物净增加额(万元),1996,-308,-2000,5834,-9814,-11698,-456,11623,-5849,-1905,-1529,11174,9944,-1504,-4418,4195,65,-528,-1225,895,1138,429,
加:期初现金及现金等价物余额(万元),36139,36139,36139,30304,30304,30304,30304,18681,18681,18681,18681,7507,7507,7507,7507,3312,3312,3312,4537,3642,2504,2075,
期末现金及现金等价物余额(万元),38134,35831,34139,36139,20490,18607,29848,30304,12832,16776,17152,18681,17452,6003,3090,7507,3377,2784,3312,4537,3642,2504,
净利润(万元),,7819,,13052,,5590,,5532,,2765,,6757,,,1492,5949,,2255,4635,4587,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,658,,3229,,898,,1072,,177,,491,,,53,261,,189,577,852,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,219,,417,,189,,258,,116,,216,,,54,230,,117,197,144,,,
无形资产摊销(万元),,52,,94,,35,,45,,12,,23,,,5,17,,7,9,6,,,
长期待摊费用摊销(万元),,240,,366,,154,,338,,184,,367,,,93,386,,176,287,144,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-0,,-7,,-7,,-5,,,,9,,,,,,,,,,,
固定资产报废损失(万元),,0,,10,,0,,20,,,,,,,,,,,,,,,
公允价值变动损失(万元),,38,,-329,,-185,,36,,-36,,-36,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,92,,556,,-147,,170,,-41,,87,,,35,178,,74,120,26,,,
投资损失(万元),,-599,,-789,,-172,,-367,,-250,,-45,,,,-6,,,-65,,,,
递延所得税资产减少(万元),,-34,,-264,,-141,,-78,,-61,,-139,,,30,-106,,-83,51,-178,,,
递延所得税负债增加(万元),,-2,,-6,,-3,,-10,,,,,,,,,,,,,,,
存货的减少(万元),,3541,,-14578,,-14227,,334,,-2023,,-2537,,,-1394,-4408,,-1900,-1223,-3413,,,
经营性应收项目的减少(万元),,5032,,-15399,,-14094,,-3741,,-3643,,-1779,,,-1286,-1091,,-2164,-6114,-1934,,,
经营性应付项目的增加(万元),,-5477,,10920,,9816,,2192,,251,,-246,,,-1748,3281,,1535,-349,387,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,-399,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,11579,,-2728,,-12295,,5797,,-2946,,3166,,,-2666,4691,,206,-1876,621,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),38134,35831,34139,36139,20490,18607,29848,30304,12832,16776,17152,18681,17452,6003,3090,7507,3377,2784,3312,4537,3642,2504,
现金的期初余额(万元),36139,36139,36139,30304,30304,30304,30304,18681,18681,18681,18681,7507,7507,7507,7507,3312,3312,3312,4537,3642,2504,2075,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1996,-308,-2000,5834,-9814,-11698,-456,11623,-5849,-1905,-1529,11174,9944,-1504,-4418,4195,65,-528,-1225,895,1138,429,

