报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,1817,,2798,,755,,317,,271,,275,1247,353,499,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,635,,1043,,403,,724,,348,,646,650,629,606,
无形资产摊销(万元),,99,,195,,88,,166,,83,,148,129,134,81,
长期待摊费用摊销(万元),,,,,,,,,,,,,148,171,171,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,3,,,,2,,3,,2,16,1,-6,
固定资产报废损失(万元),,,,,,-0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,-9,,-343,,-102,,429,,166,,-221,-96,26,9,
投资损失(万元),,27,,14,,,,-14,,-5,,-563,-28,12,34,
递延所得税资产减少(万元),,663,,-5726,,-856,,-684,,407,,-839,-217,-31,-128,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,
存货的减少(万元),,-2042,,-434,,-3369,,-13560,,-8769,,-5120,-1232,82,-550,
经营性应收项目的减少(万元),,17948,,-31069,,-24717,,-2556,,-11726,,-3825,-2193,-6470,2379,
经营性应付项目的增加(万元),,-26271,,35657,,15190,,22979,,12606,,9902,3167,-185,-1719,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,3028,
经营活动产生现金流量净额(万元),,-498,,22614,,-6399,,21036,,-3028,,10461,10415,2555,10128,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),107434,93136,100100,105196,88152,84517,87756,98345,37302,29823,34256,38319,35339,16564,16997,
现金的期初余额(万元),105196,105196,105196,98345,98345,98345,98345,38319,38319,38319,38319,35339,16564,16997,13250,
现金等价物的期末余额(万元),,,,,,,,0,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,0,,,,,,,,
现金及现金等价物的净增加额(万元),2238,-12060,-5095,6851,-10193,-13828,-10589,60026,,-8496,-4063,2980,18776,-433,3747,

