报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
递延所得税负债增加(万元),,1149,,-2055,,-2499,,57467,,,,1600,,34409,-3648,-63,
存货的减少(万元),,-27415,,-16046,,-10765,,-10344,,,,-6176,,4,-29,49,
经营性应收项目的减少(万元),,31224,,-46406,,168312,,-5989,,,,26328,,-55366,-43707,-7354,
经营性应付项目的增加(万元),,-74344,,81706,,-188607,,6259,,,,-18090,,37633,37644,-3050,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,144350,,368350,,115193,,297939,,,,230600,,156673,142852,128879,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),865067,964920,942285,704483,552712,494598,579993,699677,659753,379085,336221,307802,450347,382152,206661,248950,
现金的期初余额(万元),704483,704483,704483,699677,699677,699677,699677,307802,307802,307802,307802,441445,382152,206661,248950,245575,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),160584,260437,237802,4806,-146966,-205079,-119684,391875,,71283,28419,-133643,68195,175491,-42289,3375,

