报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
收回投资所收到的现金(万元),,,,0,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),4410,2665,1230,10210,7298,5439,3685,3078,1556,139,61,251,91,73,43,266,230,,0,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),104,77,8,51,30,8,6,55,73,40,1,28,2,11,0,132,175,4,14,
处置子公司及其他营业单位收到的现金净额(万元),,,,0,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),863884,559504,281532,939940,589096,387600,229600,353000,181100,33000,14400,66007,33200,907,18800,59160,28740,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),868398,562245,282771,950201,596424,393047,233290,356133,182730,33179,14462,66285,33294,991,18843,59558,29145,4,14,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),45303,28002,13903,63547,34958,23799,17069,40176,21286,13085,3347,35155,29874,20213,10071,35452,25145,11016,5878,
投资所支付的现金(万元),,,,60,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,0,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,0,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),822300,590290,282200,841446,588466,376830,77300,577620,331100,183000,35700,65100,51200,,18800,60135,28740,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),867603,618292,296103,905053,623424,400629,94369,617796,352386,196085,39047,100255,81074,20213,28871,95587,53885,11016,5878,
投资活动产生的现金流量净额(万元),796,-56046,-13333,45148,-27000,-7582,138921,-261663,-169656,-162906,-24585,-33969,-47780,-19222,-10028,-36029,-24739,-11012,-5864,
吸收投资收到的现金(万元),,,,50,50,,,154149,153389,137330,137330,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,50,50,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,15000,15000,15000,15000,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,0,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,1532,309,422,456,330,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,16582,15359,15422,15456,154479,153389,137330,137330,0,0,0,0,0,0,0,0,
偿还债务支付的现金(万元),,,,15000,15000,15000,13000,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),11921,11921,,11090,11090,11090,48,,,,,3200,1200,1200,840,450,,,1050,
其中：子公司支付给少数股东的股利、利润(万元),,,,0,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),447,229,216,24,,,,1228,,,,,,,,,,,,
筹资活动现金流出小计(万元),12368,12149,216,26114,26090,26090,13048,1228,0,0,0,3200,1200,1200,840,450,0,0,1050,
筹资活动产生的现金流量净额(万元),-12368,-12149,-216,-9532,-10731,-10668,2408,153250,153389,137330,137330,-3200,-1200,-1200,-840,-450,0,0,-1050,
汇率变动对现金及现金等价物的影响(万元),138,3,-95,154,191,85,-72,-61,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-6868,-86496,-73728,100801,-21404,-6357,98136,-20581,30257,-2856,98003,34617,-17886,-1715,-27049,9040,16906,11193,3583,
加:期初现金及现金等价物余额(万元),164841,164841,164841,64041,64041,64041,64041,84622,84622,84622,84622,50004,50004,50004,50004,40965,24059,12866,9283,
期末现金及现金等价物余额(万元),157973,78345,91113,164841,42637,57684,162177,64041,114878,81765,182624,84622,32118,48289,22956,50004,40965,24059,12866,
净利润(万元),,16312,,47708,,12348,,38004,,6587,,25551,,2900,,13953,13013,11682,7604,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,309,,98,,156,,729,,557,,502,,381,,270,121,142,166,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4575,,8674,,4255,,6815,,3239,,4305,,1901,,3281,1875,1033,765,
无形资产摊销(万元),,460,,757,,433,,247,,108,,205,,102,,204,87,56,20,
长期待摊费用摊销(万元),,2094,,4112,,1999,,3810,,1879,,4570,,2376,,4139,2222,1139,425,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,65,,109,,-2,,,,41,,144,,116,,69,173,21,10,
固定资产报废损失(万元),,1,,-8,,0,,144,,0,,,,,,,6,,13,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-3,,-104,,51,,61,,,,,,,,,,,,
投资损失(万元),,-2500,,-10208,,-5131,,-3078,,-132,,-251,,-73,,-266,-230,,-0,
递延所得税资产减少(万元),,-167,,472,,-532,,-226,,-249,,525,,-902,,-1793,-560,-77,-17,
递延所得税负债增加(万元),,341,,1454,,,,,,,,,,,,,,,,
存货的减少(万元),,-3985,,-16463,,324,,-10407,,2867,,1544,,5433,,-7133,-5040,-7889,-6817,
经营性应收项目的减少(万元),,-8026,,5090,,-4015,,-805,,-1005,,-7,,525,,-567,-2087,232,-2052,
经营性应付项目的增加(万元),,-28253,,21571,,1028,,51146,,8827,,34699,,5948,,33361,32066,15866,10382,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,474,,1769,,893,,1453,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-18303,,65031,,11809,,87893,,22719,,71787,,18707,,45519,41645,22204,10498,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),157973,78345,91113,164841,42637,57684,162177,64041,114878,81765,182624,84622,32118,48289,22956,50004,40965,24059,12866,
现金的期初余额(万元),164841,164841,164841,64041,64041,64041,64041,84622,84622,84622,84622,50004,50004,50004,50004,40965,24059,12866,9283,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6868,-86496,-73728,100801,-21404,-6357,98136,-20581,30257,-2856,98003,34617,-17886,-1716,-27049,9040,16906,11193,3583,

