报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,,,,,21,1,1,,1,1,1,90,90,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,640,383,,426,,,13,76,55,55,165,8,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),0,0,0,0,640,383,0,447,1,1,13,77,56,56,255,98,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),10862,4628,1360,6919,5725,3681,2830,4055,385,275,443,888,1779,1518,953,1947,3443,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,110,17,17,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),10862,4628,1360,6919,5725,3681,2830,4055,385,275,443,998,1796,1535,953,1947,3443,
投资活动产生的现金流量净额(万元),-10862,-4628,-1360,-6919,-5085,-3298,-2830,-3608,-384,-274,-430,-921,-1741,-1480,-699,-1850,-3443,
吸收投资收到的现金(万元),,,,,,,,36334,36334,,,,,,,,948,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,1000,1000,,,1000,,,200,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,78,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,78,37334,37334,0,0,1000,0,0,200,0,948,
偿还债务支付的现金(万元),,,,,,,,2000,2004,,,,,,200,,,
分配股利、利润或偿付利息所支付的现金(万元),1178,1178,,4968,4803,4803,,408,404,935,11,1807,1661,186,3440,3000,366,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,2135,,682,500,,844,545,,,,,,,,,
筹资活动现金流出小计(万元),1178,1178,2135,4968,5484,5303,0,3251,2953,935,11,1807,1661,186,3640,3000,366,
筹资活动产生的现金流量净额(万元),-1178,-1178,-2135,-4968,-5484,-5303,78,34083,34381,-935,-11,-807,-1661,-186,-3440,-3000,582,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-10923,-5414,-296,-5458,-5478,-6148,-3427,35725,36287,179,1175,843,-575,220,-2718,2836,1343,
加:期初现金及现金等价物余额(万元),37558,37558,37558,43015,43015,43015,43015,7291,7291,7291,7291,6448,6448,6448,9165,6329,4986,
期末现金及现金等价物余额(万元),26635,32144,37261,37558,37538,36867,39589,43015,43577,7469,8465,7291,5873,6668,6448,9165,6329,
净利润(万元),,3197,,8277,,4692,,8218,,,,7051,,,6070,6891,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,218,,431,,390,,30,,,,293,,,177,14,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2448,,4721,,2236,,4115,,,,3119,,,2667,2459,,
无形资产摊销(万元),,63,,106,,48,,79,,,,68,,,31,29,,
长期待摊费用摊销(万元),,458,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,6,,25,,,,61,,,-86,-55,,
固定资产报废损失(万元),,29,,16,,,,36,,,,,,,105,15,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,-383,,26,,,,2,,,3,,,
投资损失(万元),,,,,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-31,,-70,,58,,41,,,,-65,,,-27,-2,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2538,,-1005,,2331,,-3478,,,,-34,,,726,-1195,,
经营性应收项目的减少(万元),,-2983,,-7797,,-6499,,-655,,,,456,,,-1020,423,,
经营性应付项目的增加(万元),,-470,,1752,,-427,,-3186,,,,-8380,,,-7226,-893,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,392,,6430,,2453,,5250,,,,2572,,,1420,7686,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),26635,32144,37261,37558,37538,36867,39589,43015,43577,7469,8465,7291,5873,6668,6448,9165,6329,
现金的期初余额(万元),37558,37558,37558,43015,43015,43015,43015,7291,7291,7291,7291,6448,6448,6448,9165,6329,4986,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10923,-5414,-296,-5458,-5478,-6148,-3427,35725,36287,179,1175,843,-575,220,-2718,2836,1343,

