报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),8304,5414,3085,9756,7441,5095,2853,7790,5850,3915,2278,6371,4705,3153,1672,4901,3842,2498,1656,
支付的各项税费(万元),1425,996,657,3227,2327,1708,1029,3782,2418,1645,1111,3227,2284,1516,986,2791,2523,2091,1610,
支付的其他与经营活动有关的现金(万元),4715,2782,1150,6419,4886,3103,1363,5434,3892,2394,1238,4698,3441,2118,1082,3819,3535,2408,1590,
经营活动现金流出小计(万元),28593,18604,9292,38658,29935,19280,10755,35115,25793,16658,8491,33106,25832,16796,8323,26105,24518,18286,12559,
经营活动产生的现金流量净额(万元),2012,-1070,-1633,4858,311,-1373,-1816,8742,3645,1121,-658,8226,3319,402,-566,7367,5657,5358,3609,
收回投资所收到的现金(万元),66100,52600,14000,107500,86000,55300,12000,68000,32000,,,,,,,,,,,
取得投资收益所收到的现金(万元),1195,910,271,2299,1796,1128,174,706,318,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,,,22,22,,,,,,,,,,,,12,3,2,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),576,132,75,404,382,79,50,338,253,175,89,302,244,191,112,305,677,391,87,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),67871,53643,14346,110225,88200,56507,12225,69045,32571,175,89,302,244,191,112,305,688,394,88,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3627,1749,463,2338,1838,190,124,867,589,266,157,1898,1605,1005,425,5047,4326,2110,1322,
投资所支付的现金(万元),80600,61600,30000,87500,82500,54500,11000,120000,77500,34500,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,6,6,306,6,3,3,3,3,18,18,4,,110,184,53,411,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),84227,63349,30463,89844,84344,54996,11130,120869,78091,34768,160,1916,1623,1009,425,5157,4510,2163,1733,
投资活动产生的现金流量净额(万元),-16355,-9706,-16117,20381,3856,1510,1094,-51825,-45520,-34594,-71,-1614,-1379,-818,-313,-4852,-3822,-1769,-1644,
吸收投资收到的现金(万元),,,,,,,,37947,37947,37947,37947,,,,,,,,6150,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,37947,37947,37947,37947,0,0,0,0,0,0,0,6150,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,1000,
分配股利、利润或偿付利息所支付的现金(万元),1638,1638,,2659,2659,2659,,1519,1519,1424,,1139,949,,,1139,1139,1139,37,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1,1,,,5,5,,1067,1070,1029,21,28,,,,140,,,,
筹资活动现金流出小计(万元),1638,1638,0,2659,2664,2664,0,2587,2589,2453,21,1168,949,0,0,1279,1139,1139,1037,
筹资活动产生的现金流量净额(万元),-1638,-1638,0,-2659,-2664,-2664,0,35360,35358,35494,37926,-1168,-949,0,0,-1279,-1139,-1139,5113,
汇率变动对现金及现金等价物的影响(万元),384,60,-186,85,121,2,-32,-195,-176,-160,-34,214,71,48,-10,101,-3,-2,-0,
现金及现金等价物净增加额(万元),-15598,-12354,-17936,22665,1623,-2525,-755,-7917,-6693,1861,37164,5658,1063,-367,-889,1336,692,2448,7078,
加:期初现金及现金等价物余额(万元),33013,33013,33153,10347,10347,10347,10347,18265,18265,18265,18265,12607,12607,12607,12607,11270,10578,8130,1052,
期末现金及现金等价物余额(万元),17415,20658,15217,33013,11971,7822,9593,10347,11572,20126,55428,18265,13669,12240,11717,12607,11270,10578,8130,
净利润(万元),,1883,,8039,,3506,,8746,,2843,,,5915,2788,,7513,7270,5915,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-20,,501,,125,,281,,77,,,207,122,,224,39,95,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,545,,1058,,536,,1037,,514,,,741,492,,706,489,370,,
无形资产摊销(万元),,74,,102,,37,,74,,39,,,57,38,,63,45,32,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-15,,,,,,,,,,,,,-2,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-192,,-213,,-81,,-131,,-13,,,-247,-171,,-386,-250,-145,,
投资损失(万元),,-910,,-2299,,-1128,,-706,,,,,,,,,,,,
递延所得税资产减少(万元),,131,,-113,,123,,23,,98,,,-51,17,,-111,-87,-35,,
递延所得税负债增加(万元),,-3,,-2,,,,,,,,,,,,,,,,
存货的减少(万元),,-364,,-646,,-470,,-562,,-306,,,-3106,-2211,,-1086,-885,-1373,,
经营性应收项目的减少(万元),,346,,-1810,,-2614,,-931,,-474,,,-2449,-1122,,-2726,-1109,-1238,,
经营性应付项目的增加(万元),,-2583,,373,,-1442,,951,,-1662,,,2214,417,,3266,72,1664,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,22,,-116,,35,,-41,,6,,,39,33,,-96,76,73,,
经营活动产生现金流量净额(万元),,-1070,,4858,,-1373,,8742,,1121,,,3319,402,,7367,5657,5358,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),17415,20658,15217,33013,11971,7822,9593,10347,11572,20126,55428,18265,13669,12240,11717,12607,11270,10578,8130,
现金的期初余额(万元),33013,33013,33153,10347,10347,10347,10347,18265,18265,18265,18265,12607,12607,12607,12607,11270,10578,8130,1052,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-15598,-12354,-17936,22665,1623,-2525,-755,-7917,-6693,1861,37164,5658,1063,-367,-889,1336,692,2448,7078,

