报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
支付的其他与经营活动有关的现金(万元),8008,4497,2549,9223,8018,3837,2027,8846,7406,2725,8562,4191,6471,6835,7055,
经营活动现金流出小计(万元),63742,39391,20082,93975,66333,41756,21508,81532,59043,36032,71039,29517,57173,51142,45058,
经营活动产生的现金流量净额(万元),-376,-3106,-7796,2899,2100,-1184,-6600,11009,1528,-834,11964,1219,10703,2395,4093,
收回投资所收到的现金(万元),,,,526,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,441,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,0,,10,0,32,0,53,43,85,46,,56,1,169,
处置子公司及其他营业单位收到的现金净额(万元),,,,,526,,,4173,4173,,,,,-441,,
收到的其他与投资活动有关的现金(万元),49400,37777,16149,62132,59009,44167,30335,75929,58912,36010,11616,,33700,0,336,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),49404,37777,16149,62669,59536,44199,30335,80155,63127,36095,11662,0,33756,1,505,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3187,2359,1721,3898,3331,1577,1358,4239,3238,1920,6528,2838,5964,5586,4563,
投资所支付的现金(万元),411,211,,5000,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),49000,34500,16000,77000,58900,44100,30300,75860,58860,35980,11600,,33650,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),52597,37069,17721,85898,62231,45677,31658,80099,62098,37900,18128,2838,39614,5586,4563,
投资活动产生的现金流量净额(万元),-3193,708,-1572,-23229,-2695,-1478,-1323,55,1029,-1806,-6466,-2838,-5859,-5585,-4058,
吸收投资收到的现金(万元),,,,32903,32903,,,,,,1122,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,10,,,,,
取得借款收到的现金(万元),12800,10800,5800,5737,5000,3000,3000,11179,11179,7739,17129,8520,17414,25404,17655,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,5,,,,,,
筹资活动现金流入小计(万元),12800,10800,5800,38640,37903,3000,3000,11179,11179,7744,18251,8520,17414,25404,17655,
偿还债务支付的现金(万元),8800,0,,12142,8142,2394,1197,15606,14311,3902,21707,7286,19671,19586,16295,
分配股利、利润或偿付利息所支付的现金(万元),2776,2445,33,313,288,199,93,1407,1298,1133,964,545,1289,1132,2178,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,0,,1493,,3011,,,,,,137,,1478,490,
筹资活动现金流出小计(万元),11576,2445,33,13948,8430,5604,1290,17013,15609,5035,22671,7969,20960,22196,18963,
筹资活动产生的现金流量净额(万元),1224,8355,5767,24691,29473,-2604,1710,-5834,-4430,2709,-4420,551,-3546,3208,-1308,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-2345,5957,-3601,4361,28878,-5266,-6213,5230,-1874,70,1077,-1067,1298,18,-1273,
加:期初现金及现金等价物余额(万元),18393,18393,18393,14032,14032,14032,14032,8802,8802,8802,7725,7725,6427,6409,7682,
期末现金及现金等价物余额(万元),16047,24349,14791,18393,42910,8766,7818,14032,6928,8872,8802,6657,7725,6427,6409,
净利润(万元),,2567,,7652,,2427,,7430,,535,4042,195,1888,427,692,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,218,,664,,174,,490,,168,-71,-160,187,411,443,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1185,,2132,,1081,,2174,,1129,1983,881,1624,1385,1370,
无形资产摊销(万元),,148,,295,,148,,284,,141,256,126,238,229,213,
长期待摊费用摊销(万元),,294,,805,,487,,918,,433,710,296,638,401,297,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,2,,2,,4,,50,,35,1,-0,71,-1,-13,
固定资产报废损失(万元),,,,,,,,,,,,,,,-0,
公允价值变动损失(万元),,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,107,,313,,199,,681,,406,905,494,1090,1132,978,
投资损失(万元),,-259,,-132,,-67,,-1348,,-30,-16,,-50,,,
递延所得税资产减少(万元),,12,,-72,,-18,,2,,16,57,-68,85,58,-228,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,
存货的减少(万元),,-540,,-5472,,-2834,,64,,-886,1373,-288,973,-2978,-1733,
经营性应收项目的减少(万元),,-2368,,-2027,,162,,-2477,,-698,-2684,48,1867,-534,1263,
经营性应付项目的增加(万元),,-3141,,-1394,,-2924,,2039,,-2076,5259,-377,2018,1986,812,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,-1331,,132,,-24,,702,,-8,150,71,74,-122,-3,
经营活动产生现金流量净额(万元),,-3106,,2899,,-1184,,11009,,-834,11964,1219,10703,2395,4093,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),16047,24349,14791,18393,42910,8766,7818,14032,6928,8872,8802,6657,7725,6427,6409,
现金的期初余额(万元),18393,18393,18393,14032,14032,14032,14032,8802,8802,8802,7725,7725,6427,6409,7682,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2345,5957,-3601,4361,28878,-5266,,5230,,70,1077,-1067,1298,18,-1273,

