报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
现金及现金等价物净增加额(万元),-3715,-2388,-3700,1274,1018,2320,8886,-41769,-33764,-26862,-26462,42814,-419,-1084,-2131,3008,-4836,-2552,4960,-10377,5003,
加:期初现金及现金等价物余额(万元),6748,6748,6748,5473,5473,5473,5473,47242,47242,47242,47242,4428,4428,4428,4428,1421,6257,6257,1297,11673,6671,
期末现金及现金等价物余额(万元),3033,4360,3048,6748,6492,7793,14359,5473,13478,20380,20780,47242,4009,3344,2297,4428,1421,3705,6257,1297,11673,
净利润(万元),,6961,,14616,,7815,,13549,,4835,,10319,,5913,,10884,8857,,7371,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-82,,673,,442,,1258,,608,,522,,317,,-11,158,,601,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1057,,2087,,1023,,1193,,399,,799,,405,,762,715,,691,,,
无形资产摊销(万元),,67,,134,,64,,125,,62,,125,,62,,125,108,,100,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,-66,,-66,,2,,1,,-1,,-1,,6,21,,121,,,
固定资产报废损失(万元),,,,2,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,189,,351,,7,,-362,,-114,,-39,,-10,,-27,146,,34,,,
投资损失(万元),,-244,,-483,,-406,,-820,,-85,,,,,,,,,,,,
递延所得税资产减少(万元),,39,,-93,,-50,,-205,,-89,,-69,,-40,,34,-14,,-74,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,659,,2348,,2202,,-3901,,284,,-317,,318,,467,1148,,-2158,,,
经营性应收项目的减少(万元),,-55547,,-7887,,-15736,,-24213,,-6928,,-3427,,-3401,,2567,-2979,,-3248,,,
经营性应付项目的增加(万元),,53634,,-1245,,-1498,,10962,,3301,,2043,,1480,,-1248,-404,,4188,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-222,,405,,702,,-776,,-300,,,,-100,,200,100,,-300,,,
经营活动产生现金流量净额(万元),,6514,,10840,,-5500,,-3187,,1975,,9954,,4942,,13758,7856,,7326,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3033,4360,3048,6748,6492,7793,14359,5473,13478,20380,20780,47242,4009,3344,2297,4428,1421,3705,6257,1297,11673,
现金的期初余额(万元),6748,6748,6748,5473,5473,5473,5473,47242,47242,47242,47242,4428,4428,4428,4428,1421,6257,6257,1297,11673,6671,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-3715,-2388,-3700,1274,1018,2320,8886,-41769,-33764,-26862,-26462,42814,-419,-1084,-2131,3008,-4836,-2552,4960,-10377,5003,

