报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的各项税费(万元),6000,4434,2887,8753,5811,3792,1631,7864,5100,2698,1469,7410,5834,5636,5518,2983,1357,4712,2225,2084,4371,
支付的其他与经营活动有关的现金(万元),11603,5995,4064,15334,15164,9836,4409,16860,12859,7353,2430,15870,9595,6852,5510,14254,5986,8165,4936,1856,1275,
经营活动现金流出小计(万元),99263,69621,37382,136930,94946,59862,33839,133230,87168,47340,31385,109929,68081,41322,25399,75290,43882,54157,27824,21190,17468,
经营活动产生的现金流量净额(万元),-8429,-14954,-9448,22624,-1612,-4078,-7841,21314,718,2499,-4653,30648,16918,3364,-5373,27476,7726,11366,12828,16984,16021,
收回投资所收到的现金(万元),637,637,,6061,4000,2000,,575,4090,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),3578,2472,1130,4831,1784,1341,433,7408,2485,1360,679,1550,925,862,,1412,1412,1487,2077,816,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,,,5,4,2,2,,,,,3,,,,,,0,4,0,,
处置子公司及其他营业单位收到的现金净额(万元),,,,3120,1320,1320,,1850,,,,,,,,455,,,,502,,
收到的其他与投资活动有关的现金(万元),38865,36565,32550,85922,49100,36000,,111900,113282,112797,111900,59400,59400,59400,,75943,75943,71900,69668,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),43080,39675,33680,99939,56208,40663,434,121734,119857,114158,112579,60953,60325,60262,0,77810,77355,73387,71750,1318,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),5071,1626,3545,12094,7451,5495,3101,5720,8091,6261,2544,29600,8957,3980,472,14449,6309,5381,4779,1946,1868,
投资所支付的现金(万元),6000,6000,2400,15578,100,100,,13832,10532,10400,,15540,15540,7540,7540,13074,7114,4168,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,0,0,0,0,292,,,400,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),105200,106640,107700,38865,82000,71500,40000,85922,110660,77040,39400,111900,59813,59400,,59400,59400,75943,71900,69668,1002,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),116271,114266,113645,66537,89551,77095,43102,105765,129283,93701,42344,157040,84310,70920,8012,86923,72824,85492,76679,71614,2870,
投资活动产生的现金流量净额(万元),-73191,-74592,-79965,33402,-33343,-36432,-42667,15968,-9426,20457,70236,-96087,-23985,-10659,-8012,-9113,4531,-12105,-4929,-70296,-2870,
吸收投资收到的现金(万元),16000,1000,1000,2000,,,,6300,6000,6000,2000,144489,,,,,,,,17140,13177,
其中：子公司吸收少数股东投资收到的现金(万元),,,,2000,,,,6000,6000,6000,,6500,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),7713,4159,580,5719,3820,620,220,5201,4020,966,81,8984,259,,,4130,2247,2015,5625,13605,10916,
筹资活动现金流入小计(万元),23713,5159,1580,7719,3820,620,220,11501,10020,6966,2081,153472,259,0,0,4130,2247,2015,5625,30745,24093,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),12872,,,10381,10381,10381,,,,,,35294,,,,6711,6711,5001,4360,10000,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),60,,41,,,,,,,31,,,65,65,,773,512,50,8309,244,,
筹资活动现金流出小计(万元),12932,0,41,10381,10381,10381,0,0,0,31,0,35294,65,65,0,7484,7223,5051,12669,10244,0,
筹资活动产生的现金流量净额(万元),10781,5159,1539,-2661,-6561,-9761,220,11501,10020,6935,2081,118178,194,-65,0,-3354,-4977,-3036,-7044,20501,24093,
汇率变动对现金及现金等价物的影响(万元),29,-7,-57,0,83,9,-66,-37,8,23,-3,10,18,13,11,12,5,,,,,
现金及现金等价物净增加额(万元),-70810,-84394,-87931,53365,-41433,-50262,-50355,48746,1320,29914,67660,52750,-6855,-7347,-13374,15021,7286,-3775,855,-32811,37244,
加:期初现金及现金等价物余额(万元),186127,186127,186127,132763,132763,132763,132763,84017,84017,84017,85399,31267,31267,31267,31252,16246,15595,20021,19167,51978,14734,
期末现金及现金等价物余额(万元),115317,101733,98196,186127,91330,82501,82408,132763,85337,113931,153060,84017,24412,23920,17879,31267,22881,16246,20021,19167,51978,
净利润(万元),,11599,,28287,,11013,,28274,,10704,,28014,,10219,,26143,,18409,16799,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1452,,7648,,811,,8712,,4326,,4122,,988,,1544,,475,233,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3451,,4114,,2020,,2167,,1051,,1263,,474,,618,,427,585,,,
无形资产摊销(万元),,100,,149,,56,,75,,40,,87,,40,,42,,31,27,,,
长期待摊费用摊销(万元),,529,,2304,,1125,,2431,,1243,,855,,427,,778,,394,350,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-1,,21,,,,,,-3,,5,,61,,-0,12,,,
固定资产报废损失(万元),,,,27,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-2027,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-1249,,-1544,,-1431,,-1210,,-805,,-1268,,-688,,-1412,,-1487,-2077,,,
投资损失(万元),,656,,37,,492,,-8535,,-1064,,419,,254,,-296,,9,,,,
递延所得税资产减少(万元),,,,-47,,,,,,,,,,,,,,,,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-44,,-43,,-75,,-79,,-199,,-102,,,,-2,,13,24,,,
经营性应收项目的减少(万元),,-7067,,-17640,,-5656,,-15154,,-15665,,-15235,,-5899,,-17102,,-9734,-9187,,,
经营性应付项目的增加(万元),,-22355,,3080,,-12453,,8345,,5553,,12498,,-2455,,17103,,2829,6063,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,-3745,,,,-3712,,-2686,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-14954,,22624,,-4078,,21314,,2499,,30648,,3364,,27476,,11366,12828,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),115317,101733,98196,186127,91330,82501,82408,132763,85337,113931,153060,84017,24412,23920,17879,31267,22881,16246,20021,19167,51978,
现金的期初余额(万元),186127,186127,186127,132763,132763,132763,132763,84017,84017,84017,85399,31267,31267,31267,31252,16246,15595,20021,19167,51978,14734,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-70810,-84394,-87931,53365,-41433,-50262,-50355,48746,1320,29914,67660,52750,-6855,-7347,-13374,15021,7286,-3775,855,-32811,37244,

