报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
加:期初现金及现金等价物余额(万元),262798,262798,262798,179951,179951,179951,179951,142758,142258,142758,162758,204712,201095,90638,
期末现金及现金等价物余额(万元),200478,196632,211947,262798,288677,116044,143380,179951,120893,150134,104051,142758,204712,201095,
净利润(万元),,42509,,148803,,81423,,123458,,55317,,69370,55048,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,2722,,8691,,2732,,11733,,3078,,1327,3505,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,11368,,20112,,9663,,17326,,8226,,13253,11603,,
无形资产摊销(万元),,579,,1643,,740,,3006,,1485,,2707,845,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-867,,274,,114,,273,,191,,208,219,,
固定资产报废损失(万元),,,,,,,,,,,,,,,
公允价值变动损失(万元),,-21,,-26,,-46,,-24,,-10,,10,59,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,730,,1739,,949,,4799,,3120,,7755,11476,,
投资损失(万元),,-6855,,-15106,,-8906,,-16109,,-6321,,-11027,-8286,,
递延所得税资产减少(万元),,1054,,-2383,,-894,,537,,484,,-4423,591,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,-46816,,-28856,,-24081,,-10227,,-3227,,1862,839,,
经营性应收项目的减少(万元),,-34552,,-119752,,-119726,,-38883,,-95291,,-1169,-38219,,
经营性应付项目的增加(万元),,-34422,,41396,,18893,,77899,,50578,,50848,20644,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-64571,,56535,,-37048,,173787,,17631,,130722,55328,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),200478,196632,211947,262798,288677,116044,143380,179951,120893,147634,104051,142258,204712,201095,
现金的期初余额(万元),262798,262798,262798,179951,179951,179951,179951,142258,142258,142258,162758,204712,201095,90638,
现金等价物的期末余额(万元),,,,,,,,,,2500,,500,,,
现金等价物的期初余额(万元),,,,,,,,500,,500,,,,,
现金及现金等价物的净增加额(万元),-62320,-66165,-50851,82846,108726,-63907,-36571,37194,,7377,-58707,-61955,3617,110458,

