报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,
投资活动产生的现金流量净额(万元),-153131,251230,30458,-45853,-461131,-321636,-353091,249959,71536,722419,412538,-795402,-721526,-401664,-67610,-2331960,-786698,-294082,-222155,-602933,-253118,-573001,-306851,
吸收投资收到的现金(万元),,,,,,,,408600,408600,408600,408600,,,,,1892310,1892310,6000,6000,660815,649826,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,6000,6000,10989,10009,,,
取得借款收到的现金(万元),29022,4233,,45766,23349,65219,,76491,5588,2328,181992,178542,262158,255187,47442,119051,156099,81212,106045,30269,7966,1886,,
发行债券收到的现金(万元),3807233,3395404,1955768,3761806,2915493,2833793,1851495,6966146,5799014,3625613,1464699,2723481,1180000,580000,30000,10133559,9636466,3553068,51000,1170000,700000,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),3836255,3401403,2034369,3811391,3031314,2906967,1851495,7463122,6231018,4050358,2056508,3017249,1533803,926833,77442,12435614,11684875,3640280,163045,1861084,,1886,0,
偿还债务支付的现金(万元),4097075,3067482,1208432,4478975,3584946,2780950,1812495,3636538,3381811,3368577,1662836,3488838,2764952,2648513,797124,7019682,3717358,751546,30269,771886,1886,,,
分配股利、利润或偿付利息所支付的现金(万元),396169,311599,95478,509811,320401,198720,57191,463986,413863,211915,72165,650305,602230,278587,75305,327351,28703,119416,45484,8914,,1173,621,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,302,,,,205,,,,1741,,2610,2610,,,1173,621,
支付其他与筹资活动有关的现金(万元),39455,22642,,18725,15398,8868,,16309,14682,13664,142,,11705,,,662,439,8842,,745,,476,476,
筹资活动现金流出小计(万元),4677336,3526104,1486055,5125829,4200009,3038117,1911833,4246832,3930066,3650392,1735142,4175730,3378888,2927101,872429,7347695,3746499,879803,75753,781545,,1649,1097,
筹资活动产生的现金流量净额(万元),-841082,-124701,548314,-1314438,-1168695,-131150,-60338,3216290,2300952,399966,321366,-1158480,-1845084,-2000268,-794987,5087919,7938376,2760477,87292,1079538,1365366,237,-1097,
汇率变动对现金及现金等价物的影响(万元),15288,1393,-10105,32829,35092,7174,26171,-24939,-18869,-10813,-2642,27139,6751,5004,1850,26957,-142,633,1695,-4051,-400,-162,446,
现金及现金等价物净增加额(万元),2053441,3226853,2860628,-1081293,-700204,-17779,135495,-1842678,-1631670,-1037364,-726979,-3407750,-3233478,-1547818,-1256832,3863008,13635127,4330025,493827,-627735,820655,-470006,-314710,
加:期初现金及现金等价物余额(万元),5348424,5348424,5348424,6429717,6429717,6429717,6429375,8272396,8272396,8272396,8272396,11680146,11680146,11680146,11680146,7817138,7817138,3487113,3487113,4114848,392104,4584854,4584854,
期末现金及现金等价物余额(万元),7401866,8575277,8209052,5348424,5729514,6411938,6564870,6429717,6640726,7235032,7545417,8272396,8446668,10132328,10423314,11680146,21452264,7817138,3980940,3487113,1212359,4114848,4270143,
净利润(万元),,260505,,293174,,133449,,401897,,213122,,518541,,227106,,987665,,379038,,215493,132994,143254,87667,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,,,,,68211,,23412,,25252,,1059,,14164,,4062,,19217,12214,2697,-1226,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,27140,,10067,,5248,,10903,,5469,,10643,,5267,,8700,,8290,,11188,12129,15665,7804,
无形资产摊销(万元),,3056,,4700,,2496,,3920,,2013,,3367,,1656,,3221,,3000,,1981,,3557,1192,
长期待摊费用摊销(万元),,4023,,7081,,3526,,6825,,3211,,6144,,3009,,6528,,7433,,8710,,9159,3984,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-33,,-96,,-41,,-57,,-16,,-52,,-12,,-71,,-58,,-47,-11,-35,-16,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-106907,,-155593,,-58859,,21914,,-35392,,98855,,26036,,28012,,-68221,,15961,,-6929,-5248,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,227399,,354775,,238288,,333665,,140367,,306058,,161382,,399974,,40377,,15870,29098,,,
投资损失(万元),,-131749,,-73111,,-50450,,-177461,,-100102,,-210410,,-88097,,-351756,,-78362,,-52333,,-16776,-4244,
递延所得税资产减少(万元),,34915,,-21733,,-7086,,-1074,,33616,,23576,,10515,,10368,,-23734,,-3116,,12754,10790,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-1482404,,-419119,,-469337,,-2885835,,739,,2817705,,3164748,,-5513071,,-5343784,,-1460683,,-424501,-248640,
经营性应付项目的增加(万元),,4260015,,204327,,610037,,-3067905,,-2435609,,-5081231,,-2662995,,5511234,,6934976,,119579,,363954,140644,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3098931,,246169,,427833,,-5283989,,-2148937,,-1481007,,849110,,1080092,,1862996,,-1100289,-291593,102920,-7209,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7401866,8575277,8209052,5348424,5729514,6411938,6564870,6429717,6640726,7235032,7545417,8272396,8446668,10132328,10423314,11680146,21452264,7817138,3980940,3487113,1212359,4114848,4270143,
现金的期初余额(万元),5348424,5348424,5348424,6429717,6429717,6429717,6429375,8272396,8272396,8272396,8272396,11680146,11680146,11680146,11680146,7817138,7817138,3487113,3487113,4114848,392104,4584854,4584854,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2053441,3226853,2860628,-1081293,-700204,-17779,135495,-1842678,-1631670,-1037364,-726979,-3407750,,-1547818,,3863008,13635127,4330025,493827,-627735,820655,-470006,-314710,

