报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
经营性应收项目的减少(万元),,4451,,1014,,-822,,-6089,,-6851,,-15988,,-9872,,-6779,,-11550,,-12910,,,
经营性应付项目的增加(万元),,-5220,,6799,,-3584,,-3097,,-102,,16244,,5837,,8414,,4622,,9649,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6073,,-3680,,-10968,,-1257,,-2743,,6154,,-2003,,8558,,4249,,5724,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8085,9466,9733,17940,10868,11089,5340,16668,9909,14571,15135,13575,7498,7699,3167,11241,,4550,2330,5786,2933,728,
现金的期初余额(万元),17940,17940,17940,16668,16668,16668,16668,13575,13575,13575,13575,11241,11241,11241,11241,4550,,5786,5786,2933,728,2229,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-9855,-8474,-8207,1272,-5801,-5579,-11329,3094,-3666,996,1560,2334,-3742,-3541,-8074,6691,,-1237,-3456,2853,2205,-1501,

