报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2016-12-31,2015-12-31,
收到的其他与投资活动有关的现金(万元),,,,,,,,168,168,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,
投资活动现金流入小计(万元),30,0,0,5324,324,324,323,177,175,8,1,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),27279,13042,2482,32440,29016,20052,8491,63708,32709,23736,7664,10694,
投资所支付的现金(万元),,,,100,100,100,100,160,60,410,359,,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,168,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),27279,13042,2482,32540,29116,20152,8591,63867,32769,24314,8022,10694,
投资活动产生的现金流量净额(万元),-27249,-13042,-2482,-27216,-28793,-19828,-8268,-63690,-32593,-24305,-8021,-10694,
吸收投资收到的现金(万元),88382,88382,,,,,,239,,,,100,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,100,
取得借款收到的现金(万元),5000,5000,5000,23000,23000,23000,5000,48000,32000,39680,40980,6500,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),6000,6000,6000,,,,,,,,,,
筹资活动现金流入小计(万元),99382,99382,11000,23000,23000,23000,5000,48239,32000,39680,40980,6600,
偿还债务支付的现金(万元),28758,12460,5700,35503,24624,23689,5239,5558,2729,6419,31080,7300,
分配股利、利润或偿付利息所支付的现金(万元),28109,1641,807,11998,11115,10140,9163,5245,2012,13658,744,9108,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,570,570,293,38,,
支付其他与筹资活动有关的现金(万元),188,188,,6000,,,,,,,,614,
筹资活动现金流出小计(万元),57055,14288,6507,53501,35739,33829,14402,10803,4741,20077,31824,17023,
筹资活动产生的现金流量净额(万元),42327,85093,4493,-30501,-12739,-10829,-9402,37436,27259,19603,9156,-10423,
汇率变动对现金及现金等价物的影响(万元),0,0,0,-1,-0,-0,-0,-74,-74,-0,17,-82,
现金及现金等价物净增加额(万元),41513,91377,19376,-32157,-19212,-19425,-18199,6779,10205,20456,11334,-4004,
加:期初现金及现金等价物余额(万元),10627,10627,10627,42784,42784,42784,42784,36004,36004,15549,4215,8219,
期末现金及现金等价物余额(万元),52140,102004,30003,10627,23571,23358,24585,42784,46209,36004,15549,4215,
净利润(万元),,15679,,27246,,9220,,18479,9869,19958,10560,8574,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,,,154,,154,,216,373,998,698,283,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,7024,,11651,,5528,,9856,4558,7991,7921,6921,
无形资产摊销(万元),,144,,296,,150,,242,105,211,206,204,
长期待摊费用摊销(万元),,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-7986,,71,,7,-1,-0,,,
固定资产报废损失(万元),,,,3,,1,,-6,3,43,-0,22,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,684,,1668,,1136,,1734,766,1366,624,576,
投资损失(万元),,-330,,46,,139,,219,57,107,-0,,
递延所得税资产减少(万元),,-363,,-480,,-210,,-762,-57,-379,-52,-51,
递延所得税负债增加(万元),,-6,,-12,,-6,,-12,-6,-12,18,-6,
存货的减少(万元),,-3227,,-2263,,-1442,,-917,1328,-3926,1093,-1088,
经营性应收项目的减少(万元),,-18544,,-14682,,-4031,,-5825,-1776,-17676,-11736,-4003,
经营性应付项目的增加(万元),,17591,,9195,,542,,9985,395,15329,769,5763,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,1149,81,,
经营活动产生现金流量净额(万元),,19325,,25561,,11232,,33108,15613,25158,10183,17194,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),52140,102004,30003,10627,23571,23358,24585,42784,46209,36004,15549,4215,
现金的期初余额(万元),10627,10627,10627,42784,42784,42784,42784,36004,36004,15549,4215,8219,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),41513,91377,19376,-32157,-19212,-19425,-18199,6779,10205,20456,11334,-4004,

