报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
无形资产摊销(万元),,321,,645,,277,,573,,223,,382,,189,,324,322,,,
长期待摊费用摊销(万元),,840,,5176,,1831,,4021,,1685,,3079,,1348,,2556,3237,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-18,,-26,,-1,,0,,-4,,,,9,61,,,
固定资产报废损失(万元),,178,,169,,158,,40,,0,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,12,,-10,,34,,66,-68,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,3306,,11042,,4533,,9020,,3668,,6415,,4000,,9640,11813,,,
投资损失(万元),,-87,,107,,-16,,7,,-8,,626,,34,,-151,-18,,,
递延所得税资产减少(万元),,45,,-1588,,-45,,141,,63,,-513,,-195,,-21,50,,,
递延所得税负债增加(万元),,,,465,,119,,226,,1,,295,,113,,42,-51,,,
存货的减少(万元),,-20122,,-12640,,-8701,,-30208,,-29923,,-6634,,-6564,,4864,-7634,,,
经营性应收项目的减少(万元),,9200,,2996,,-20877,,-21282,,-9453,,-16710,,-1700,,2551,13368,,,
经营性应付项目的增加(万元),,-663,,10716,,-14588,,1195,,2900,,11619,,4629,,-9562,-24321,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,256,,0,,-53,,-16,,-26,-335,,,
经营活动产生现金流量净额(万元),,-4667,,35849,,-27493,,-18043,,-21966,,16399,,10619,,25854,11132,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,4784,,5855,,,,,,
现金的期末余额(万元),15708,19723,41580,14235,12785,16326,7592,29176,15964,22353,10475,6822,14450,14650,12036,16640,15945,17874,7581,
现金的期初余额(万元),14235,14235,14235,29176,29176,29176,29176,6822,6822,6822,8783,16640,16640,16640,16081,15945,17874,7581,10079,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1473,5487,27345,-14941,-16391,-12850,-21584,22354,9143,15532,1692,-9818,-2189,-1990,-4045,695,-1930,10293,-2498,

