报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
偿还债务支付的现金(万元),17810,15821,7657,29889,1941,915,915,7171,4219,4219,24340,10190,25543,27485,13024,
分配股利、利润或偿付利息所支付的现金(万元),16513,16232,130,221,61,12,19,7,7,56,9072,9035,24735,10230,2182,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),855,613,497,5819,4813,4301,,,,,,,,,,
筹资活动现金流出小计(万元),35178,32665,8284,35928,6814,5228,934,7178,4226,4275,33412,19225,50278,37715,15206,
筹资活动产生的现金流量净额(万元),1729,-4659,83,77418,87336,75653,-934,963,248,147,2744,8885,-23325,102,2204,
汇率变动对现金及现金等价物的影响(万元),909,38,-683,-135,293,-548,-800,-1014,-776,-242,707,491,781,46,-229,
现金及现金等价物净增加额(万元),-33267,-27928,-18030,43424,-24928,8898,-15146,39493,6307,8056,3850,-6019,12227,-47,7134,
加:期初现金及现金等价物余额(万元),114272,114272,114272,70849,70849,70849,70849,31356,31356,31356,27505,27505,15279,15326,8192,
期末现金及现金等价物余额(万元),81005,86344,96242,114272,45920,79747,55702,70849,37662,39412,31356,21487,27505,15279,15326,
净利润(万元),,13154,,48515,,20717,,37482,,16137,5286,7916,17914,16610,16945,
少数股东损益(万元),,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,
资产减值准备(万元),,-482,,4462,,1445,,4860,,2168,2763,625,1494,560,497,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4547,,7822,,3705,,8618,,4312,8081,5870,7508,6347,4813,
无形资产摊销(万元),,263,,470,,231,,411,,186,238,171,247,123,90,
长期待摊费用摊销(万元),,355,,1077,,521,,1311,,504,1112,657,667,205,90,
待摊费用的减少(万元),,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,7,,125,,35,,267,,58,53,57,-20,4,-31,
固定资产报废损失(万元),,,,35,,,,,,,,,,,,
公允价值变动损失(万元),,0,,27,,529,,-245,,-254,-891,-578,3037,-227,-1231,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,
财务费用(万元),,224,,256,,560,,63,,63,89,35,180,196,163,
投资损失(万元),,386,,1296,,-246,,-1860,,-868,1001,964,442,-714,-1038,
递延所得税资产减少(万元),,-78,,-2467,,-1460,,-580,,377,-782,-354,-1206,-191,-511,
递延所得税负债增加(万元),,4,,-0,,-0,,-12,,-3,14,7,-346,74,207,
存货的减少(万元),,8585,,-55452,,-34122,,-5174,,3700,-12403,-17593,-14204,-5893,-9576,
经营性应收项目的减少(万元),,12793,,-31881,,-12114,,-8312,,-4723,-23911,-40077,-25115,-63939,-28803,
经营性应付项目的增加(万元),,-34939,,27246,,17497,,11677,,-9286,48527,42756,58694,62234,33803,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4818,,1531,,-2702,,48505,,12371,29177,455,49293,15388,15420,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),81005,86344,96242,114272,45920,79747,55702,70849,37662,39412,31356,21487,27505,15279,15326,
现金的期初余额(万元),114272,114272,114272,70849,70849,70849,70849,31356,31356,31356,27505,27505,15279,15326,8192,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-33267,-27928,-18030,43424,-24928,8898,,39493,,8056,3850,-6019,12227,-47,7134,

