报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
支付保单红利的现金(万元),,,,,,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金(万元),6849,4806,2867,8740,6464,4594,2787,7049,5110,3679,2292,5317,3904,2813,1514,4487,3531,1767,2781,2559,2137,
支付的各项税费(万元),4093,2476,1698,6060,5254,3402,1861,7443,5218,3474,1741,5331,4412,2280,1254,3204,3746,1815,2739,2693,2754,
支付的其他与经营活动有关的现金(万元),2000,1226,614,3508,4884,1293,834,3108,1897,1249,688,2314,1356,1159,439,1144,1046,395,785,771,503,
经营活动现金流出小计(万元),36401,22096,11908,39977,32583,19393,10197,33355,23566,15409,8149,23364,17126,10710,5707,16383,16144,7820,13675,12485,13264,
经营活动产生的现金流量净额(万元),15387,9515,2934,26139,12812,7714,1972,12299,9906,5404,1837,13569,9909,5607,2628,10787,9099,3759,6368,8182,5242,
收回投资所收到的现金(万元),67306,61800,3800,141547,57300,43300,6500,4000,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),,,,889,835,835,189,63,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),71,71,,834,823,814,0,63,19,19,,4,,4,,103,1,1,222,23,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),67377,61871,3800,143270,58959,44950,6689,4126,19,19,0,4,0,4,0,103,1,1,222,23,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),19608,11733,5632,21569,16164,12014,6883,20875,14770,11201,4062,10408,5976,3137,1094,7265,4161,1045,2026,4049,7018,
投资所支付的现金(万元),75794,55045,19545,140880,62380,43880,6000,46667,35500,24000,,,2000,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,0,,,,0,,,,,,,,,,,,110,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),95402,66778,25177,162449,78545,55894,12883,67542,50270,35201,4062,10408,7976,3137,1094,7265,4161,1045,2026,4049,7128,
投资活动产生的现金流量净额(万元),-28025,-4908,-21377,-19178,-19586,-10944,-6194,-63416,-50251,-35182,-4062,-10404,-7976,-3134,-1094,-7162,-4159,-1043,-1804,-4026,-7128,
吸收投资收到的现金(万元),,,,3635,3635,3635,3635,65207,60994,60994,60994,,2000,,,,,,,,4906,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,3800,1000,,,,,,,,,,,,2475,,,,4000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,664,357,,1225,4,4,4,772,191,723,192,,,6,,11,,
筹资活动现金流入小计(万元),0,0,0,7435,5299,3992,3635,66431,60998,60998,60998,772,2191,723,192,0,2475,6,0,11,8906,
偿还债务支付的现金(万元),3800,1000,,,,,,,,,,,,,,,2475,,,3000,4000,
分配股利、利润或偿付利息所支付的现金(万元),5495,5470,41,4766,4730,4730,,2808,2737,2737,,3500,3262,3500,3262,3500,3502,3262,2940,9,44,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),44,44,32,,11,11,,4962,751,751,745,,,,,4,161,,10,,90,
筹资活动现金流出小计(万元),9339,6514,74,4766,4741,4741,0,7770,3488,3488,745,3500,3262,3500,3262,3504,6138,3262,2950,3009,4134,
筹资活动产生的现金流量净额(万元),-9339,-6514,-74,2669,557,-749,3635,58662,57510,57510,60253,-2728,-1071,-2777,-3070,-3504,-3663,-3256,-2950,-2998,4772,
汇率变动对现金及现金等价物的影响(万元),81,38,-14,337,3126,91,,-221,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-21896,-1870,-18531,9967,-3091,-3888,-587,7323,17164,27732,58029,437,862,-303,-1536,121,1276,-541,1614,1158,2887,
加:期初现金及现金等价物余额(万元),29840,29840,29840,19873,19873,19873,19873,12550,12550,12550,12550,12113,12113,12113,12113,11993,10716,10716,9102,7945,5058,
期末现金及现金等价物余额(万元),7944,27971,11310,29840,16782,15985,19286,19873,29714,40282,70579,12550,12975,11810,10578,12113,11993,10175,10716,9102,7945,
净利润(万元),,8533,,16567,,8357,,14415,,7267,,11643,,4869,,8072,7722,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,133,,368,,351,,453,,230,,419,,315,,178,70,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3447,,6386,,3135,,3754,,1604,,2947,,1466,,2657,2507,,,,,
无形资产摊销(万元),,65,,118,,56,,88,,41,,83,,41,,59,29,,,,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-40,,-34,,-19,,-41,,-35,,3,,2,,-38,,,,,,
固定资产报废损失(万元),,,,-2,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-466,,-297,,,,,,,,,,,,,2,,,,,
投资损失(万元),,,,-889,,-835,,-63,,,,,,,,,,,,,,
递延所得税资产减少(万元),,-25,,-597,,0,,-385,,,,-315,,-179,,1,-12,,,,,
递延所得税负债增加(万元),,,,-1,,0,,-1,,0,,-1,,-1,,4,,,,,,
存货的减少(万元),,-1460,,-2484,,-1053,,-2118,,-526,,-933,,-480,,-57,-236,,,,,
经营性应收项目的减少(万元),,-3640,,3794,,-3806,,-5700,,-4943,,-2757,,-1443,,-1040,-1476,,,,,
经营性应付项目的增加(万元),,2603,,2134,,1346,,1897,,1765,,2480,,1016,,953,493,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,365,,1076,,184,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,9515,,26139,,7714,,12299,,5404,,13569,,5607,,10787,9099,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7944,,11310,29840,16782,15985,19286,19873,29714,40282,70579,12550,12975,11810,10578,12113,11993,10175,10716,9102,7945,
现金的期初余额(万元),29840,,29840,19873,19873,19873,19873,12550,12550,12550,12550,12113,12113,12113,12113,11993,10716,10716,9102,7945,5058,
现金等价物的期末余额(万元),,27971,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,29840,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-21896,-1870,-18531,9967,-3091,-3888,-587,7323,17164,27732,58029,437,862,-303,-1536,121,1276,-541,1614,1158,2887,

