报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),186,168,12,848,414,272,81,370,97,85,20,120,124,92,64,441,158,0,43,480,18,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,549,25,25,,4048,3810,960,,,,,,200,600,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),490,398,35,848,414,272,81,918,121,109,20,4168,3934,1052,64,441,158,0,43,680,618,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),28301,25615,7191,39634,25071,17496,10207,33431,26444,17207,6250,26107,18332,12036,7815,24038,12845,1614,15038,23590,16282,
投资所支付的现金(万元),69975,72475,6939,45355,39305,18985,3675,19800,10900,100,100,341,341,341,,2307,,,16800,,200,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,837,1,,
支付的其他与投资活动有关的现金(万元),3300,2000,,3000,,,,300,,,,960,960,960,,2700,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),101576,100090,14131,87990,64376,36481,13882,53531,37344,17307,6350,27408,19633,13336,7815,29045,12845,1614,32675,23591,16482,
投资活动产生的现金流量净额(万元),-101086,-99693,-14096,-87141,-63962,-36209,-13801,-52613,-37222,-17198,-6330,-23240,-15699,-12285,-7751,-28604,-12686,-1613,-32632,-22911,-15864,
吸收投资收到的现金(万元),376,376,,943,1588,1344,,75969,74631,74585,74059,,,,,,,,,,36000,
其中：子公司吸收少数股东投资收到的现金(万元),376,376,,943,1588,1344,,719,572,526,,,,,,,,,,,,
取得借款收到的现金(万元),24000,6000,6000,21000,21000,,,,,,,10000,10000,10000,,5300,4500,,12000,2500,4000,
发行债券收到的现金(万元),98450,98450,98450,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,362,362,,,,,,,,,,,,
筹资活动现金流入小计(万元),122826,104826,104450,21943,22588,1344,0,75969,74993,74947,74059,10000,10000,10000,0,5300,4500,0,12000,2500,40000,
偿还债务支付的现金(万元),24000,,,,,,,5990,5990,5990,,9310,300,300,300,4500,7000,5000,7500,4000,3000,
分配股利、利润或偿付利息所支付的现金(万元),25903,25588,272,19867,19524,19524,,13469,13469,13469,70,10011,9897,9724,55,7954,6420,87,4751,1046,82,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1260,1260,261,,,,,1191,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),51163,26848,533,19867,19524,19524,0,20650,19459,19459,70,19321,10197,10024,355,12454,13420,5087,12251,5046,3082,
筹资活动产生的现金流量净额(万元),71663,77978,103917,2075,3064,-18181,0,55319,55534,55488,73989,-9321,-197,-24,-355,-7154,-8920,-5087,-251,-2546,36918,
汇率变动对现金及现金等价物的影响(万元),252,19,-194,354,488,4,-480,-239,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),57252,46753,108016,-36251,-8788,-21186,-9606,66598,85648,82404,92814,16828,33527,23564,11381,-14224,21019,10127,-13679,-2492,26237,
加:期初现金及现金等价物余额(万元),70325,70325,70325,106576,106576,106576,106576,39978,39978,39978,39978,23151,23151,23151,23151,37375,16356,16356,30035,32527,6290,
期末现金及现金等价物余额(万元),127577,117078,178342,70325,97788,85391,96970,106576,125627,122382,132792,39978,56678,46715,34532,23151,37375,26484,16356,30035,32527,
净利润(万元),,39258,,63059,,31113,,49728,,23671,,38030,27277,18197,,30082,23634,,19282,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-95,,292,,224,,265,,226,,1096,735,45,,522,330,,289,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4280,,6628,,3225,,4411,,1892,,3848,2903,1954,,2581,2032,,1451,,,
无形资产摊销(万元),,551,,1010,,491,,950,,534,,1196,891,591,,951,825,,656,,,
长期待摊费用摊销(万元),,1566,,2159,,1029,,1559,,715,,2304,1853,1357,,1622,1336,,1302,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-24,,160,,25,,6,,2,,89,42,43,,-241,-129,,75,,,
固定资产报废损失(万元),,402,,116,,17,,106,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1908,,339,,23,,110,,110,,255,155,-3,,98,200,,309,,,
投资损失(万元),,-2334,,127,,494,,-276,,65,,2236,2205,1015,,1256,1210,,865,,,
递延所得税资产减少(万元),,22,,-20,,-15,,47,,3,,-33,15,11,,-9,13,,0,,,
递延所得税负债增加(万元),,-0,,-1,,-0,,-1,,-0,,-1,-0,-0,,-1,-1,,-0,,,
存货的减少(万元),,14927,,-18459,,-2082,,-1771,,13357,,-5975,3819,7022,,-15323,3763,,-10361,,,
经营性应收项目的减少(万元),,-320,,-6946,,-8786,,-4340,,-4947,,19,-5391,-718,,-797,2376,,2497,,,
经营性应付项目的增加(万元),,8257,,-204,,7310,,13487,,8600,,5511,14253,6359,,793,7036,,2840,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,51,,201,,133,,-152,,-115,,812,666,,,,,,,,,
经营活动产生现金流量净额(万元),,68449,,48461,,33200,,64130,,44114,,49389,49423,35873,,21534,42625,,19204,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),127577,117078,178342,70325,97788,85391,96970,106576,125627,122382,132792,39978,56678,46715,34532,23151,37375,26484,16356,30035,32527,
现金的期初余额(万元),70325,70325,70325,106576,106576,106576,106576,39978,39978,39978,39978,23151,23151,23151,23151,37375,16356,16356,30035,32527,6290,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),57252,46753,108016,-36251,-8788,-21186,-9606,66598,85648,82404,92814,16828,33527,23564,11381,-14224,21019,10127,-13679,-2492,26237,

