报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
支付的各项税费(万元),2946,2047,1185,5211,4769,3275,2262,6623,4993,3436,2024,5421,4111,5243,2173,1694,
支付的其他与经营活动有关的现金(万元),6187,3567,1873,8859,6423,4599,1801,4871,4120,2742,649,5739,4130,4882,4432,3777,
经营活动现金流出小计(万元),120194,81139,49597,180200,112563,78985,52574,147442,106993,74051,38133,141134,104200,113854,97857,91671,
经营活动产生的现金流量净额(万元),18454,13174,5367,4744,7748,-3548,-4141,16579,7945,8567,7176,12185,5622,8304,6487,3026,
收回投资所收到的现金(万元),33852,19425,17125,130457,108570,64288,12741,,,,,,,,220,,
取得投资收益所收到的现金(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),18,1,-63,66,53,-29,13,20,16,15,,,,,,8,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),570,300,,,,,,,,,,,,884,,997,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),34440,19727,17062,130522,108623,64259,12753,20,16,15,0,0,0,884,220,1005,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),27306,22630,12772,48924,45256,24294,12847,7601,3772,3220,2650,3373,2844,1348,4106,7292,
投资所支付的现金(万元),26468,16260,,148800,126800,101500,67500,,,,,,,,,220,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),242,30,-64,1164,300,300,,,,,,270,270,,540,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),54016,38920,12708,198888,172356,126094,80347,7601,3772,3220,2650,3643,3114,1348,4646,7512,
投资活动产生的现金流量净额(万元),-19576,-19193,4354,-68365,-63733,-61835,-67593,-7581,-3757,-3205,-2650,-3643,-3114,-464,-4426,-6507,
吸收投资收到的现金(万元),2711,,,,,,,75793,,,,16218,16218,,2280,100,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,80,100,
取得借款收到的现金(万元),41161,31847,15629,59212,42066,31959,14111,37767,25810,17271,11632,51146,38763,96449,84975,76871,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),11040,11804,,3501,1935,1284,,930,930,930,930,3770,3770,3580,9781,11463,
筹资活动现金流入小计(万元),54911,43651,15629,62713,44001,33243,14111,114489,26740,18201,12562,71133,58750,100028,97036,88434,
偿还债务支付的现金(万元),45000,30777,11457,37196,25246,19822,10624,34165,28216,20469,14706,63513,53076,95195,89437,75860,
分配股利、利润或偿付利息所支付的现金(万元),6243,5799,477,3994,3611,3326,223,753,573,410,155,3860,3668,2443,2292,4873,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,254,,,,,
支付其他与筹资活动有关的现金(万元),731,370,185,12430,9276,4035,72,3108,1803,497,77,2911,2053,10341,8078,10717,
筹资活动现金流出小计(万元),51974,36946,12119,53620,38133,27183,10919,38026,30592,21375,14938,70284,58798,107979,99807,91450,
筹资活动产生的现金流量净额(万元),2937,6705,3510,9093,5868,6059,3192,76463,-3852,-3174,-2376,849,-47,-7951,-2771,-3015,
汇率变动对现金及现金等价物的影响(万元),1180,328,-335,311,-550,-552,-705,-592,-352,-161,126,534,208,727,22,-431,
现金及现金等价物净增加额(万元),2995,1014,12896,-54217,-50666,-59875,-69248,84869,-16,2026,2276,9925,2668,617,-688,-6928,
加:期初现金及现金等价物余额(万元),43911,43911,43911,98128,98128,98128,98128,13259,13259,13259,13259,3334,3334,2718,3406,10333,
期末现金及现金等价物余额(万元),46906,44926,56807,43911,47462,38253,28880,98128,13243,15285,15535,13259,6003,3334,2718,3406,
净利润(万元),,2598,,10862,,3685,,15998,11679,7554,,14673,10796,8858,5905,3505,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,50,,1404,,-99,,484,427,6,,470,310,571,583,354,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2803,,3396,,1343,,2484,1857,1227,,2433,1825,2435,2527,1930,
无形资产摊销(万元),,110,,170,,72,,126,92,61,,96,70,74,74,36,
长期待摊费用摊销(万元),,105,,261,,13,,231,224,167,,333,250,26,26,9,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,3,,117,,38,,-1,-1,-4,,,,30,,52,
固定资产报废损失(万元),,65,,94,,9,,,,,,,,,,,
公允价值变动损失(万元),,24,,18,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,803,,-65,,603,,3026,1978,1008,,-576,194,928,1529,1086,
投资损失(万元),,-160,,-567,,-488,,,,,,,,,-0,,
递延所得税资产减少(万元),,19,,-431,,43,,36,170,155,,31,30,-226,78,-335,
递延所得税负债增加(万元),,1054,,1437,,,,,,,,,,,,,
存货的减少(万元),,326,,-4918,,-5817,,-8717,-8312,-4207,,-3588,-1602,119,-1161,-3136,
经营性应收项目的减少(万元),,16362,,-6330,,-1529,,-10001,-10975,1367,,-526,-2402,-7778,-22175,-6340,
经营性应付项目的增加(万元),,-10914,,-1150,,-1548,,12660,10615,1106,,-902,-3526,1437,19046,5777,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-74,,446,,127,,253,190,127,,-259,-322,1830,54,88,
经营活动产生现金流量净额(万元),,13174,,4744,,-3548,,16579,7945,8567,,12185,5622,8304,6487,3026,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),46906,44926,56807,43911,47462,38253,28880,98128,13243,15285,15535,13259,6003,3334,2718,3406,
现金的期初余额(万元),43911,43911,43911,98128,98128,98128,98128,13259,13259,13259,13259,3334,3334,2718,3406,10333,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),2995,1014,12896,-54217,-50666,-59875,-69248,84869,-16,2026,2276,9925,2668,617,-688,-6928,

