报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
取得投资收益所收到的现金(万元),421,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),3,0,0,1,0,0,,25,14,,,5,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,
投资活动现金流入小计(万元),53424,0,0,1,0,0,0,25,14,0,0,5,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),4079,1602,273,2292,2002,1795,1343,1042,526,1493,1644,2272,
投资所支付的现金(万元),100000,43000,,,,,,,,,,4,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),104079,44602,273,2292,2002,1795,1343,1042,526,1493,1644,2275,
投资活动产生的现金流量净额(万元),-50655,-44601,-273,-2291,-2002,-1794,-1343,-1017,-512,-1493,-1644,-2270,
吸收投资收到的现金(万元),76002,76002,,,,,,,,9000,9900,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),10750,7750,5750,23660,17300,11300,7100,21080,8500,20337,17686,13900,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,49,49,,2,,4882,2097,1632,
筹资活动现金流入小计(万元),86752,83752,5750,23660,17349,11349,7100,21082,8500,34219,29683,15532,
偿还债务支付的现金(万元),18010,13400,6700,23480,18500,8500,5000,19620,8520,16400,14903,13400,
分配股利、利润或偿付利息所支付的现金(万元),8466,563,289,1166,890,577,273,3643,3097,7657,9721,1771,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2140,1595,19,961,947,919,872,1236,676,7301,2479,652,
筹资活动现金流出小计(万元),28616,15559,7008,25607,20337,9996,6145,24500,12293,31358,27102,15824,
筹资活动产生的现金流量净额(万元),58136,68193,-1258,-1947,-2989,1352,955,-3418,-3793,2861,2581,-292,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,
现金及现金等价物净增加额(万元),5351,25371,-9230,1025,-8200,2215,-7707,4604,-2685,4482,5978,294,
加:期初现金及现金等价物余额(万元),21076,21076,21076,20051,20051,20051,20051,15447,15447,10965,4987,4692,
期末现金及现金等价物余额(万元),26427,46447,11846,21076,11851,22265,12344,20051,12762,15447,10965,4987,
净利润(万元),,17721,,21836,,12726,,12201,,11791,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,1244,,3057,,880,,630,,866,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,869,,1590,,784,,1538,,1420,,,
无形资产摊销(万元),,56,,107,,53,,63,,52,,,
长期待摊费用摊销(万元),,3,,69,,47,,100,,102,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,35,,,,1,,-12,,,,,
固定资产报废损失(万元),,15,,2,,,,36,,2,,,
公允价值变动损失(万元),,-18,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,595,,1329,,674,,1468,,1865,,,
投资损失(万元),,,,,,,,,,,,,
递延所得税资产减少(万元),,-15,,-573,,-183,,-83,,-127,,,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,-1739,,-6968,,-5726,,-2996,,-1996,,,
经营性应收项目的减少(万元),,-18577,,-20054,,-10277,,-10729,,-10690,,,
经营性应付项目的增加(万元),,146,,1977,,2232,,3931,,-3063,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,1444,,2891,,1444,,2891,,2891,,,
经营活动产生现金流量净额(万元),,1779,,5264,,2656,,9039,,3114,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),26427,46447,11846,21076,11851,22265,12344,20051,12762,15447,10965,4987,
现金的期初余额(万元),21076,21076,21076,20051,20051,20051,20051,15447,15447,10965,4987,4692,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),5351,25371,-9230,1025,-8200,2215,,4604,-2685,4482,5978,294,

