报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-2976,,-2364,,-2142,,-2301,,-3134,,-12,,-562,-798,-286,,-1081,-812,-1363,128,-563,-1,
经营性应收项目的减少(万元),,-5918,,5420,,6293,,-3352,,-860,,-193,,304,1594,-546,,-297,-1105,-1671,-261,1690,-339,
经营性应付项目的增加(万元),,3004,,1067,,-2036,,2085,,1297,,-1366,,7,-291,-907,,-1064,-310,107,577,-746,-1173,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-2295,,7936,,4663,,2390,,-265,,2796,,2170,1619,2774,,292,-448,2335,4389,5900,4762,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),493,9406,1511,5646,1864,1550,1274,2255,1739,3639,2454,1851,2419,971,1555,2269,2520,2339,1841,2770,3844,5072,5153,
现金的期初余额(万元),5646,6326,6326,2255,2255,2255,2255,1851,1851,1851,1851,2269,2269,2269,2269,2770,2770,2770,2770,3844,5072,5153,4167,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-5154,3080,-4815,3392,-391,-705,-980,403,-113,1787,603,-418,149,-1298,-714,-500,-250,-431,-929,-1074,-1228,-80,986,

