报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
长期待摊费用摊销(万元),,945,,1335,,698,,1099,,469,,751,482,442,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-1501,,-1475,,289,,244,,130,1,-72,
固定资产报废损失(万元),,,,106,,,,,,,,,,,
公允价值变动损失(万元),,-184,,-186,,31,,-155,,-690,,832,477,279,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,8702,,13378,,7746,,20191,,9425,,6003,8244,15229,
投资损失(万元),,1109,,6824,,2879,,178,,478,,504,-4881,29,
递延所得税资产减少(万元),,-88,,77,,-370,,16,,123,,-74,-77,85,
递延所得税负债增加(万元),,,,,,,,,,0,,,,-13,
存货的减少(万元),,-23715,,-2042,,21729,,-27273,,-6490,,-38110,6969,-6194,
经营性应收项目的减少(万元),,-60879,,-16019,,-75109,,1989,,2020,,37747,11197,-10240,
经营性应付项目的增加(万元),,55851,,-39781,,-3551,,-52068,,-58806,,-101563,17462,59855,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,-147,,,,-6,,-125,,-62,,-172,-21,294,
经营活动产生现金流量净额(万元),,7680,,15730,,-23453,,-5855,,-31916,,-41168,72691,84280,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),73970,97216,63737,60632,71972,77717,39295,42832,48132,36281,42364,65629,30300,18767,
现金的期初余额(万元),60632,60632,60632,42832,42832,42832,42832,65629,65629,65629,65629,30300,18767,19598,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),13338,36583,3104,17801,29141,34885,-3537,-22797,,-29348,-23265,35329,11533,-831,

