报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
处置固定资产、无形资产和其他长期资产的损失(万元),,34,,-6,-1,0,,55,8,435,5,3,,-5,148,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,36,,47,43,2022,,-47,,,,82,-101,557,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,426,,881,535,636,,1492,547,290,-70,49,167,890,188,-0,
投资损失(万元),,68,,2514,2409,238,,-46,-6,-43,-29,-313,-268,-349,,,
递延所得税资产减少(万元),,40,,-288,-190,-432,,146,-51,-772,9,34,103,-87,-26,-9,
递延所得税负债增加(万元),,1,,-7,-6,-7,,7,,,,-12,15,-84,,,
存货的减少(万元),,-1947,,-5405,-5686,-2437,,-492,-4635,-7574,-3072,-1861,-734,-881,-5460,-2020,
经营性应收项目的减少(万元),,-2732,,-7957,-8647,-8321,,-2603,-4427,-7128,-1426,-4058,957,-532,-584,-4277,
经营性应付项目的增加(万元),,1776,,9090,6053,3702,,2588,1804,2776,2670,2223,1662,-261,1662,3510,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,-131,,-222,-161,-107,,-160,-75,-149,-75,-156,-74,-121,-76,,
经营活动产生现金流量净额(万元),,7733,,17241,8849,4039,,13375,-2023,1903,5134,4923,5828,5261,2085,1641,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),37210,38426,59569,19596,10638,14707,13052,16138,5855,15727,6500,3107,5593,3690,3441,1659,
现金的期初余额(万元),19788,19596,19788,16138,16138,16138,16564,15727,15727,3107,3107,3690,3690,3441,1659,2027,
现金等价物的期末余额(万元),,163,,192,503,602,,426,339,478,271,79,,,,,
现金等价物的期初余额(万元),,192,,426,426,426,,478,478,79,79,,,,,,
现金及现金等价物的净增加额(万元),17422,18801,39781,3224,-5422,-1255,,359,-10011,13019,3585,-505,1902,250,1782,-368,

