报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
经营活动现金流出小计(万元),70454,51965,31946,76404,53396,35329,16576,55147,41363,25940,12176,46364,35878,25771,10999,46740,37662,42229,40128,57975,125306,
经营活动产生的现金流量净额(万元),-7701,-9979,-8252,-8271,-3816,-4318,-2074,-5482,-6983,-4259,-3536,-5730,-4735,-5900,-2129,7791,853,9538,3258,9089,-1895,
收回投资所收到的现金(万元),3500,3500,3500,23658,19500,18000,10000,17000,11000,,,,,,,,,,,,5250,
取得投资收益所收到的现金(万元),60,60,61,282,206,199,130,244,1,1,,3,3,3,,1,1,1,4,4,1,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),11812,5847,,3039,,,,,,,,15,15,,,0,,,,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),15372,9407,3561,26978,19706,18199,10130,17244,11001,1,0,18,18,3,0,1,1,1,4,4,5251,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),9666,9436,4098,10870,6915,3369,767,8108,4405,3062,2820,848,575,273,203,815,458,1803,5239,1302,1637,
投资所支付的现金(万元),,,,17000,17000,8000,6000,27025,21025,11025,,,,,,,,186,204,,2250,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,186,204,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),9666,9436,4098,27870,23915,11369,6767,35133,25430,14087,2820,848,575,273,203,815,458,1989,5443,1302,3887,
投资活动产生的现金流量净额(万元),5706,-28,-538,-891,-4209,6830,3363,-17888,-14429,-14087,-2820,-829,-556,-270,-203,-814,-457,-1989,-5439,-1298,1363,
吸收投资收到的现金(万元),,,,,,,,1004,,,,23510,,,,,,,,4433,11347,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),38100,30100,,56900,48900,16300,2500,8000,8000,,,2000,2000,,,4000,2000,2000,12000,24200,14250,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),38100,30100,0,56900,48900,16300,2500,9004,8000,0,0,25510,2000,0,0,4000,2000,2000,12000,28633,25597,
偿还债务支付的现金(万元),35000,17200,3700,32000,23100,5500,5500,1500,1500,,,4000,2000,2000,2000,2000,2000,7000,16200,28250,13100,
分配股利、利润或偿付利息所支付的现金(万元),5698,5417,247,2415,2049,1592,88,1560,1487,1440,,1103,1093,1086,4,1109,1103,1177,207,585,10342,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),4603,2919,2910,60,,,,,,,,523,,,,14,14,11,,,,
筹资活动现金流出小计(万元),45301,25536,6857,34475,25149,7092,5588,3060,2987,1440,0,5626,3093,3086,2004,3123,3117,8188,16407,28835,23442,
筹资活动产生的现金流量净额(万元),-7201,4564,-6857,22425,23751,9208,-3088,5944,5013,-1440,0,19884,-1093,-3086,-2004,877,-1117,-6188,-4407,-202,2155,
汇率变动对现金及现金等价物的影响(万元),90,49,49,67,199,198,-88,-53,,,,250,,,,,,,,,,
现金及现金等价物净增加额(万元),-9106,-5395,-15598,13329,15925,11918,-1888,-17480,-16399,-19785,-6356,13574,-6385,-9256,-4336,7853,-721,1361,-6588,7589,1623,
加:期初现金及现金等价物余额(万元),25324,25324,26961,11994,11994,11994,11994,29474,29474,29474,29474,15899,15899,15899,15899,8046,8046,6686,13274,5684,4061,
期末现金及现金等价物余额(万元),16217,19928,11362,25324,27919,23913,10106,11994,13075,9688,23118,29474,9514,6644,11563,15899,7325,8046,6686,13274,5684,
净利润(万元),,1827,,4819,,1988,,3076,,2158,,4565,,2498,,4580,,3405,5003,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,359,,423,,260,,183,,113,,90,,101,,198,,-89,210,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,925,,1069,,523,,1153,,497,,1133,,558,,1085,,1104,909,,,
无形资产摊销(万元),,82,,108,,56,,113,,59,,80,,27,,45,,41,40,,,
长期待摊费用摊销(万元),,,,,,,,59,,30,,87,,44,,28,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-278,,,,-4,,,,1,,,7,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,665,,781,,-34,,182,,,,-229,,4,,46,,100,201,,,
投资损失(万元),,-6,,-332,,-69,,-363,,-1,,-3,,-3,,-1,,-1,-4,,,
递延所得税资产减少(万元),,-46,,-82,,-55,,-4,,-9,,-31,,-32,,28,,-36,-34,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-1854,,-425,,-2156,,-6735,,-3390,,-2094,,-2686,,2795,,-821,-2307,,,
经营性应收项目的减少(万元),,-5458,,-20458,,-9066,,-6978,,-4081,,-8931,,-5738,,1101,,2037,-2587,,,
经营性应付项目的增加(万元),,-6583,,5607,,4122,,4091,,366,,-392,,-672,,-2115,,3796,1849,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,110,,220,,113,,19,,,,,,,,,,,-28,,,
经营活动产生现金流量净额(万元),,-9979,,-8271,,-4318,,-5482,,-4259,,-5730,,-5900,,7791,,9538,3258,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),16217,19928,11362,25324,27919,23913,10106,11994,13075,9688,23118,29474,9514,6644,11563,15899,7325,8046,6686,13274,5684,
现金的期初余额(万元),25324,25324,26961,11994,11994,11994,11994,29474,29474,29474,29474,15899,15899,15899,15899,8046,8046,6686,13274,5684,4061,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-9106,-5395,-15598,13329,15925,11918,-1888,-17480,-16399,-19785,-6356,13574,-6385,-9256,-4336,7853,-721,1361,-6588,7589,1623,

