报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,1277,,2758,,1176,,1765,,1508,,1138,,743,1355,,921,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1599,,2535,,1209,,2050,,971,,1404,,664,1132,,960,,,
无形资产摊销(万元),,67,,92,,38,,77,,39,,73,,36,61,,45,,,
长期待摊费用摊销(万元),,81,,110,,51,,95,,46,,86,,42,45,,55,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-0,,-0,,-21,,-8,,-0,,,1,,2,,,
固定资产报废损失(万元),,2,,9,,9,,,,2,,1,,1,0,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-77,,-34,,14,,403,,160,,298,,51,221,,178,,,
投资损失(万元),,-601,,-1207,,-612,,-533,,,,,,,,,,,,
递延所得税资产减少(万元),,-50,,-247,,-66,,-119,,-131,,-33,,-6,-67,,-58,,,
递延所得税负债增加(万元),,19,,620,,99,,107,,40,,63,,21,57,,35,,,
存货的减少(万元),,-1809,,-4765,,-4660,,-1003,,-1991,,-5201,,-2197,-1291,,-859,,,
经营性应收项目的减少(万元),,4277,,991,,2462,,-3218,,-1110,,-4629,,-1697,-6139,,-1861,,,
经营性应付项目的增加(万元),,678,,-473,,-1022,,-982,,-508,,6572,,4620,3964,,2238,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,10481,,10588,,3880,,8188,,2858,,7864,,5523,5825,,8512,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),8908,12553,12841,11335,9801,10116,11405,7302,17009,43595,4457,4066,4319,1992,1424,2880,1941,1681,643,
现金的期初余额(万元),11335,11335,11335,7302,7302,7302,7302,4066,4066,4066,4066,1424,1674,1424,1941,1941,1681,643,471,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2427,1218,1506,4034,2499,2815,4103,3236,12944,39530,391,2641,2645,568,-517,939,260,1038,172,

