报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2016-12-31,2015-12-31,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),178725,137330,30054,136675,75498,37459,17071,164605,74405,129324,125711,142488,
投资活动产生的现金流量净额(万元),-56892,-57112,-287,2308,-267,-27,-237,17068,11428,11055,825,4531,
吸收投资收到的现金(万元),51397,51397,51397,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),,,,4000,3500,2000,,13400,5900,23800,34500,37000,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,
筹资活动现金流入小计(万元),51397,51397,51397,4000,3500,2000,0,13400,5900,23800,34500,37000,
偿还债务支付的现金(万元),4000,4000,4000,12000,10542,6500,2300,21300,7900,36400,38850,42270,
分配股利、利润或偿付利息所支付的现金(万元),4034,34,34,360,769,230,135,5962,5613,1350,1616,2375,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1379,1379,1373,1050,,,,,,1600,,,
筹资活动现金流出小计(万元),9413,5413,5407,13410,11310,6730,2435,27262,13513,39350,40466,44645,
筹资活动产生的现金流量净额(万元),41984,45984,45990,-9410,-7810,-4730,-2435,-13862,-7613,-15550,-5966,-7645,
汇率变动对现金及现金等价物的影响(万元),-76,52,77,46,87,-23,-53,-24,-16,-34,79,152,
现金及现金等价物净增加额(万元),-16876,-14289,46666,2241,-1107,2471,350,17895,3319,4011,-96,-1469,
加:期初现金及现金等价物余额(万元),28088,28088,28088,25847,25847,25847,25847,7953,7953,3942,4038,5508,
期末现金及现金等价物余额(万元),11212,13800,74754,28088,24740,28318,26197,25847,11272,7953,3942,4038,
净利润(万元),,6756,,14253,,7914,,19755,,,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,,,-241,,-120,,-701,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2197,,4166,,2048,,3920,,,,,
无形资产摊销(万元),,114,,241,,116,,252,,,,,
长期待摊费用摊销(万元),,8,,16,,8,,16,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-45,,-45,,-1945,,,,,
固定资产报废损失(万元),,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,73,,296,,240,,788,,,,,
投资损失(万元),,-470,,-137,,-69,,-45,,,,,
递延所得税资产减少(万元),,-0,,40,,19,,43,,,,,
递延所得税负债增加(万元),,,,,,,,-1607,,,,,
存货的减少(万元),,2315,,1710,,2603,,-878,,,,,
经营性应收项目的减少(万元),,-12149,,-2529,,-2196,,4202,,,,,
经营性应付项目的增加(万元),,-2080,,-8472,,-3267,,-9087,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-3212,,9297,,7251,,14713,,,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),11212,13800,74754,28088,24740,28318,26197,25847,11272,7953,3942,4038,
现金的期初余额(万元),28088,28088,28088,25847,25847,25847,25847,7953,7953,3942,4038,5508,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-16876,-14289,46666,2241,-1107,2471,350,17895,3319,4011,-96,-1469,

