报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),21421,9978,8363,5424,,,51,,670,642,68,84,67,43,43,581,274,,,6,,
筹资活动现金流出小计(万元),59454,36187,15634,70389,38568,21469,7853,48296,26237,18078,5206,31011,19693,12516,4305,22789,18943,6081,17951,10907,14170,
筹资活动产生的现金流量净额(万元),75047,13538,7234,8493,17442,15601,17137,11237,14319,15978,2290,5176,1138,3642,3252,5956,4143,12076,9750,1351,4887,
汇率变动对现金及现金等价物的影响(万元),45,31,-12,2,3,-16,-30,-58,-108,-30,-25,10,16,-22,-44,40,-9,-16,-5,0,-1,
现金及现金等价物净增加额(万元),50595,-4765,-4918,16591,7989,2118,3851,-119,3462,2410,2180,3497,993,2708,878,643,-2718,-957,3735,-2282,1006,
加:期初现金及现金等价物余额(万元),22838,22838,22838,6247,6247,6247,6247,6366,6366,6366,6366,2868,2868,2868,2868,2225,4943,4943,1208,3491,2485,
期末现金及现金等价物余额(万元),73433,18074,17920,22838,14236,8365,10098,6247,9828,8776,8546,6366,3862,5576,3747,2868,2225,3986,4943,1208,3491,
净利润(万元),,6975,,10632,,3939,,8119,,5217,1873,4073,,427,-660,3249,8827,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,131,,766,,-29,,1261,,268,87,663,,266,-12,235,392,,,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,4750,,8207,,4073,,6349,,2962,1441,5458,,2815,1289,4803,2726,,,,,
无形资产摊销(万元),,96,,150,,73,,120,,61,31,177,,90,37,188,125,,,,,
长期待摊费用摊销(万元),,140,,171,,73,,71,,5,2,11,,7,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,246,,3,,,,,,,,15,,,,-283,0,,,,,
固定资产报废损失(万元),,17,,157,,2,,43,,34,0,,,4,,2,12,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,1713,,3859,,1729,,3527,,1844,957,2654,,1309,752,1645,1935,,,,,
投资损失(万元),,-0,,-33,,,,,,,,,,,,-1,-11,,,,,
递延所得税资产减少(万元),,-342,,-254,,-166,,-2287,,-760,-616,-392,,-298,-187,-267,-5,,,,,
递延所得税负债增加(万元),,-3,,-22,,-3,,29,,-5,-2,7,,2,1,18,32,,,,,
存货的减少(万元),,1599,,-9583,,-7571,,-3389,,-467,684,-3361,,-1546,2297,-3487,-1005,,,,,
经营性应收项目的减少(万元),,-23396,,-24565,,-53522,,2718,,-23519,-5381,-19536,,4644,4406,-19729,615,,,,,
经营性应付项目的增加(万元),,-550,,44883,,48014,,-2114,,6647,3600,16216,,-4244,-7821,15719,-1295,,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-8625,,34370,,-3388,,14446,,-7713,2676,5984,,3475,103,2093,12347,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),73433,18074,17920,22838,14236,8365,10098,6247,9828,8776,8546,6366,3862,5576,3747,2868,2225,3986,4943,1208,3491,
现金的期初余额(万元),22838,22838,22838,6247,6247,6247,6247,6366,6366,6366,6366,2868,2868,2868,2868,2225,4943,4943,1208,3491,2485,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),50595,-4765,-4918,16591,7989,2118,3851,-119,3462,2410,2180,3497,993,2708,878,643,-2718,-957,3735,-2282,1006,

