报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),85,1,0,53,30,0,0,1624,20,15,12,46,14,8,0,13,13,,84,2,1,8,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,302,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,900,900,765,765,,80,80,,,,,,179,179,,,,4153,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),2028956,1440719,812169,1197532,2352463,1456066,722296,1332695,1942570,1037584,435039,1124164,624141,370657,174893,959854,691584,,688261,708588,672961,133518,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),14858,9931,4231,17340,12413,7310,3922,19554,15655,9568,4266,10049,8272,5578,2499,29247,25909,,22620,14907,26138,26301,
投资所支付的现金(万元),2047328,1434279,796273,1215228,2354025,1467855,707058,1387801,1965442,1048584,422332,1267528,722397,379201,178270,977400,670306,,661693,729275,732157,100322,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,-30,,,,,,,,,,,,,767,1527,
支付的其他与投资活动有关的现金(万元),,,,,,,,900,,,,,,,,,,,179,,,7000,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),2062186,1444210,800503,1232567,2366437,1475164,710980,1408225,1981097,1058152,426598,1277577,730669,384778,180769,1006648,696216,,684492,744181,759063,135149,
投资活动产生的现金流量净额(万元),-33231,-3490,11666,-35036,-13974,-19098,11316,-75530,-38526,-20568,8441,-153413,-106528,-14121,-5877,-46794,-4632,,3769,-35593,-86102,-1632,
吸收投资收到的现金(万元),,,,4968,4895,4968,,20,20,15,,86852,86852,,,,,,,240,27000,13000,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,20,20,15,,,,,,,,,,240,,,
取得借款收到的现金(万元),29162,29162,5000,29169,27851,18096,10000,15000,10000,,,39560,27271,15219,15211,42621,32629,,1976,860,782,6588,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,80,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),29162,29162,5000,34217,32746,23064,10000,15020,10020,15,0,126412,114123,15219,15211,42621,32629,,1976,1100,27782,19588,
偿还债务支付的现金(万元),16279,11279,6279,20312,20000,15000,10000,20017,15000,5000,5000,57138,47143,29150,10000,11688,11688,,808,,6996,375,
分配股利、利润或偿付利息所支付的现金(万元),30532,29232,146,23462,23437,121,77,18216,18173,17450,651,2178,1746,596,307,21800,21499,,20884,20859,187,15169,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,578,578,578,,1325,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),632,200,60,129,,,,80,,,,5592,5045,208,49,163,123,,,,310,,
筹资活动现金流出小计(万元),47444,40711,6485,43903,43437,15121,10077,38313,33173,22450,5651,64909,53934,29954,10356,33650,33310,,21691,20859,7493,15543,
筹资活动产生的现金流量净额(万元),-18282,-11549,-1485,-9686,-10691,7944,-77,-23293,-23153,-22435,-5651,61504,60189,-14736,4855,8971,-681,,-19716,-19759,20290,4045,
汇率变动对现金及现金等价物的影响(万元),-278,-729,-499,143,550,-101,-650,-535,-246,-70,98,405,242,124,34,146,119,,-64,-241,-75,-188,
现金及现金等价物净增加额(万元),-10864,5415,-20146,17527,-7324,-7488,-11103,1080,-12979,-17347,-15223,24500,20267,5456,272,3755,2210,,-1774,-4349,-24386,17794,
加:期初现金及现金等价物余额(万元),49121,49121,49121,31595,31595,31595,31595,30515,30515,30515,30515,6015,6015,6015,6015,2259,2259,,4033,8382,32768,14974,
期末现金及现金等价物余额(万元),38258,54536,28976,49121,24271,24107,20492,31595,17535,13167,15291,30515,26281,11470,6287,6015,4469,,2259,4033,8382,32768,
净利润(万元),,40488,,89956,,35798,,68152,,25879,,51214,,18584,,44389,,,30085,47882,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,2781,,6275,,1855,,3637,,1925,,5412,,1783,,3397,,,2052,1788,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,8755,,9924,,5074,,8912,,4252,,7796,,3642,,6264,,,5433,4987,,,
无形资产摊销(万元),,293,,603,,304,,628,,316,,646,,329,,450,,,381,343,,,
长期待摊费用摊销(万元),,1224,,2229,,1248,,2217,,1104,,1987,,454,,184,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,46,,61,,43,,5,,65,,147,,17,,75,,,-45,36,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,491,,-555,,-1464,,874,,862,,-17,,289,,-167,,,-6,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,188,,-1537,,148,,1404,,79,,-145,,541,,100,,,40,260,,,
投资损失(万元),,-8884,,-22883,,-5424,,-10468,,-4898,,-7636,,-2049,,-4588,,,-6285,-3906,,,
递延所得税资产减少(万元),,285,,-2104,,1397,,-3614,,4,,-265,,461,,-128,,,-425,-513,,,
递延所得税负债增加(万元),,34,,,,117,,-28,,-28,,3,,-26,,25,,,1,,,,
存货的减少(万元),,12676,,-19457,,-8218,,-24064,,-16241,,-5277,,-1272,,6598,,,-19385,-7172,,,
经营性应收项目的减少(万元),,11017,,-16956,,-13083,,-13909,,-11313,,-6890,,-4997,,-12461,,,-3164,2124,,,
经营性应付项目的增加(万元),,-48211,,16548,,-14027,,66692,,23720,,69031,,16431,,-2706,,,5555,5416,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,21184,,62105,,3767,,100438,,25726,,116005,,34188,,41432,,,14236,51244,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),38258,54536,28976,49121,24271,24107,20492,31595,17535,13167,15291,30515,26281,11470,6287,6015,4469,,2259,4033,8382,32768,
现金的期初余额(万元),49121,49121,49121,31595,31595,31595,31595,30515,30515,30515,30515,6015,6015,6015,6015,2259,2259,,4033,8382,32768,14974,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-10864,5415,-20146,17527,-7324,-7488,-11103,1080,-12979,-17347,-15223,24500,20267,5456,272,3755,2210,,-1774,-4349,-24386,17794,

