报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
收到其他与筹资活动有关的现金(万元),40,,29,,38,,13,50,50,50,,2691,2691,2211,5219,4749,
筹资活动现金流入小计(万元),40,0,29,2000,2038,2000,13,42005,42005,3350,2300,11241,11241,18129,11111,11649,
偿还债务支付的现金(万元),1000,1000,1000,1000,500,,,10950,10450,5750,2750,7600,7600,7850,6642,7800,
分配股利、利润或偿付利息所支付的现金(万元),3278,3278,2,2576,2380,2355,,2738,2711,2683,2131,7015,6937,6286,2195,977,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,1604,1863,,,2558,2558,2165,3946,5750,
筹资活动现金流出小计(万元),4278,4278,1002,3576,2880,2355,0,15292,15024,8433,4881,17174,17095,16301,12784,14528,
筹资活动产生的现金流量净额(万元),-4238,-4278,-973,-1576,-841,-355,13,26713,26981,-5083,-2581,-5933,-5854,1828,-1673,-2878,
汇率变动对现金及现金等价物的影响(万元),-11,1,-0,1,-1,-1,-2,-4,-1,-1,0,7,2,6,0,-5,
现金及现金等价物净增加额(万元),-2737,-10214,-13679,12200,1466,2,-2748,1514,5742,-2013,-386,-845,-6308,4952,572,-844,
加:期初现金及现金等价物余额(万元),20048,20048,20048,7848,7848,7848,7848,6333,6333,6333,6333,7178,7178,2226,1654,2498,
期末现金及现金等价物余额(万元),17311,9834,6369,20048,9313,7849,5100,7848,12076,4320,5947,6333,870,7178,2226,1654,
净利润(万元),,5223,,8237,,2999,,7792,,3657,,7412,,8928,4941,3634,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,413,,-262,,29,,203,,37,,-112,,425,117,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,549,,1042,,499,,903,,447,,831,,530,589,729,
无形资产摊销(万元),,37,,74,,37,,74,,37,,74,,22,34,,
长期待摊费用摊销(万元),,,,,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,4,,,,,,3,,55,,-3019,12,,
固定资产报废损失(万元),,,,,,4,,3,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,-42,,57,,-22,,232,,183,,289,,292,252,,
投资损失(万元),,-175,,-1157,,-569,,-210,,-201,,,,-114,-135,,
递延所得税资产减少(万元),,-61,,37,,-6,,-26,,-6,,11,,-61,4,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,
存货的减少(万元),,-182,,-1796,,-2181,,-1091,,244,,1261,,-901,-412,-600,
经营性应收项目的减少(万元),,-4875,,6799,,-1047,,-8556,,-577,,2067,,-8278,-4498,1982,
经营性应付项目的增加(万元),,-439,,-1178,,-1275,,3935,,940,,-4232,,3251,4024,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,304,
经营活动产生现金流量净额(万元),,446,,11857,,-1531,,3258,,4764,,7656,,1075,4929,6049,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),17311,9834,6369,20048,9313,7849,5100,7848,12076,4320,5947,6333,870,7178,2226,1654,
现金的期初余额(万元),20048,20048,20048,7848,7848,7848,7848,6333,6333,6333,6333,7178,7178,2226,1654,2498,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2737,-10214,-13679,12200,1466,2,-2748,1514,5742,-2013,-386,-845,-6308,4952,572,-844,

