报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
递延所得税资产减少(万元),,-17370,,-30823,,-11581,,-25181,,,,-12656,,,,
递延所得税负债增加(万元),,,,,,,,,,2990,,,,,,
存货的减少(万元),,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-828402,,-1907018,,-882456,,-815104,,-639252,,-2431097,,,,
经营性应付项目的增加(万元),,1618274,,-450010,,-287946,,1655946,,249994,,2101952,,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1084114,,-1774701,,-903796,,1263027,,-20238,,-54868,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,
现金的期末余额(万元),917866,1693933,1042280,989055,,1679696,1139042,2136780,,2067463,1988636,3474112,2216478,2231240,,
现金的期初余额(万元),989055,989055,989055,2136780,,2136780,2136780,2067463,,3474112,3474112,2216478,2231240,1746103,,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-71189,704878,53225,-1147725,-1053340,-457084,,69317,-26726,-1406649,-1485477,1257634,-14762,485137,386270,

