报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,77,77,77,,,6,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,
投资活动现金流入小计(万元),713,682,185,138,103,2501,178,1083,1008,2090,204,64,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),11449,8471,7149,5050,3380,15422,5670,7023,1893,8496,4774,7143,
投资所支付的现金(万元),,,,,,450,,1000,1000,2000,86,1000,
质押贷款净增加额(万元),,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,1508,1508,627,,,,,6,,9,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,
投资活动现金流出小计(万元),11449,8471,8657,6558,4007,15872,5670,8023,2893,10502,4860,8152,
投资活动产生的现金流量净额(万元),-10736,-7789,-8472,-6420,-3905,-13371,-5492,-6940,-1885,-8412,-4656,-8088,
吸收投资收到的现金(万元),,,,,,,,,,,3732,5525,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,
取得借款收到的现金(万元),3000,1500,4500,3000,1500,1500,,,,,999,,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,156,,,
筹资活动现金流入小计(万元),3000,1500,4500,3000,1500,1500,0,0,0,156,4731,5525,
偿还债务支付的现金(万元),4500,1500,1500,1500,,,,,,999,,,
分配股利、利润或偿付利息所支付的现金(万元),161,108,144,94,58,3415,,4521,,23,34,,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),66,28,175,94,,,,,,,,,
筹资活动现金流出小计(万元),4727,1637,1819,1689,58,3415,0,4521,0,1022,34,0,
筹资活动产生的现金流量净额(万元),-1727,-137,2681,1311,1442,-1915,0,-4521,0,-866,4697,5525,
汇率变动对现金及现金等价物的影响(万元),189,24,-59,46,-97,-1016,782,580,245,194,-394,-110,
现金及现金等价物净增加额(万元),-2693,-177,2095,309,-1832,-4764,10869,3884,2276,-5265,1038,3383,
加:期初现金及现金等价物余额(万元),17470,17470,15374,15374,15374,20138,9269,5385,5385,10649,9611,6228,
期末现金及现金等价物余额(万元),14776,17292,17470,15683,13542,15374,20138,9269,7661,5385,10649,9611,
净利润(万元),,8276,14087,,7363,13907,11659,8297,,7077,,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,-381,613,,-64,912,169,144,,102,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1942,3402,,1671,2575,2106,1747,,1182,,,
无形资产摊销(万元),,161,313,,163,265,229,160,,51,,,
长期待摊费用摊销(万元),,398,776,,394,831,274,131,,93,,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,-14,,,,-9,,,
固定资产报废损失(万元),,,,,,,,,,,,,
公允价值变动损失(万元),,,,,919,,,2,,85,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,84,5,,103,1042,-782,-580,,-171,,,
投资损失(万元),,-79,1348,,140,-14,83,-42,,36,,,
递延所得税资产减少(万元),,-22,-383,,-217,-240,-3,-143,,-54,,,
递延所得税负债增加(万元),,,,,,,,-0,,-13,,,
存货的减少(万元),,-1919,-4414,,-2977,-4904,197,-4606,,-1547,,,
经营性应收项目的减少(万元),,257,-9644,,104,-12191,-8375,-5251,,-6764,,,
经营性应付项目的增加(万元),,-994,1840,,-6872,9369,10022,14906,,3750,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,7725,7945,,728,11538,15578,14765,,3819,,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),14776,17292,17470,15683,13542,15374,20138,9269,7661,5385,10649,9611,
现金的期初余额(万元),17470,17470,15374,15374,15374,20138,9269,5385,5385,10649,9611,6228,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-2693,-177,2095,,-1832,-4764,10869,3884,2276,-5265,1038,3383,

