报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
加:期初现金及现金等价物余额(万元),35648,35648,35648,11391,11391,11391,11391,12596,12596,12596,12596,7124,7124,7124,7124,6360,6360,,7092,3240,613,1197,
期末现金及现金等价物余额(万元),30945,32222,23013,35648,10253,11780,12856,11391,5866,10224,11669,12596,3255,4623,3189,7124,1484,,6360,7092,3240,613,
净利润(万元),,1933,,3859,,1271,,3340,,1087,,5173,,1723,,5089,,,4597,4380,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,481,,2656,,461,,1322,,282,,991,,277,,186,,,405,183,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,566,,1148,,568,,956,,374,,204,,87,,156,,,95,70,,,
无形资产摊销(万元),,14,,32,,17,,201,,38,,72,,39,,77,,,72,38,,,
长期待摊费用摊销(万元),,74,,61,,24,,22,,15,,8,,3,,11,,,15,14,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,1,,4,,3,,2,,2,,-1,,-1,,0,,,-0,1,,,
固定资产报废损失(万元),,3,,2,,,,3,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,0,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,291,,272,,62,,47,,20,,2,,2,,18,,,63,35,,,
投资损失(万元),,-175,,-601,,-238,,-395,,-169,,-39,,-34,,-70,,,-43,,,,
递延所得税资产减少(万元),,157,,-648,,-157,,-217,,-42,,-178,,-76,,3,,,-22,-97,,,
递延所得税负债增加(万元),,,,0,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-374,,-94,,-113,,-94,,3,,-18,,4,,1704,,,-1330,-277,,,
经营性应收项目的减少(万元),,-3469,,-15035,,-7891,,-6889,,-3293,,-5705,,-5320,,-789,,,-6350,-4820,,,
经营性应付项目的增加(万元),,-6793,,8851,,-2100,,6170,,-1333,,1080,,0,,-2314,,,4996,1947,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,1251,,1315,,631,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-6038,,1823,,-7463,,4468,,-3016,,1588,,-3295,,4071,,,2497,1473,,,
债务转为资本(万元),,,,0,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,0,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,0,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),30945,32222,23013,35648,10253,11780,12856,11391,5866,10224,11669,12596,3255,4623,3189,7124,1484,,6360,7092,3240,613,
现金的期初余额(万元),35648,35648,35648,11391,11391,11391,11391,12596,12596,12596,12596,7124,7124,7124,7124,6360,6360,,7092,3240,613,1197,
现金等价物的期末余额(万元),,,,0,,,,,,,,0,,,,,,,,,,,
现金等价物的期初余额(万元),,,,0,,,,,,,,0,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-4703,-3426,-12635,24257,-1139,389,1464,-1205,-6730,-2372,-927,5473,-3868,-2501,-3935,764,-4876,,-733,3852,2628,-584,

