报告日期,2019-09-30,2019-06-30,2018-12-31,2018-09-30,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-09-30,2013-06-30,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
经营活动产生现金流量净额(万元),,14278,37182,,21472,,,,,,,2733,,,,5947,,,,,,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),38351,29019,27986,23824,19932,15198,9799,16961,22193,6218,7386,5773,2338,5383,5016,10785,2160,2398,5079,5735,5577,917,1515,
现金的期初余额(万元),27986,27986,19932,19932,9799,9799,16961,22193,10533,7386,9767,10785,6494,4345,10785,5735,2398,5131,5735,5577,917,1515,438,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),10364,1033,8055,3892,10133,5399,-7161,-5232,11659,-1167,-2358,-5012,-4157,1033,-5798,5050,-175,-2755,-655,158,4660,-598,1077,

