报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
投资所支付的现金(万元),8209530,14772397,7314948,180105541,119264171,76669950,27882115,149990634,95381566,35631737,31735110,204706631,167038246,105816484,114941589,23914,10380040,7261685,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,,,47,29,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),8228317,14781378,7317095,180155866,119298692,76684032,27888823,150061264,95413335,35649885,31745690,204815390,167127977,105890982,114987436,49880774,10399261,7275571,
投资活动产生的现金流量净额(万元),-399714,-535242,-35328,-1336599,-1025528,-79858,74541,-2890953,-2664398,-1982913,-683296,-5357332,-5120469,-4825992,-4168831,-708152,-1405992,-3331875,
吸收投资收到的现金(万元),29400,29400,29400,264166,264166,,,20176,20176,4283884,9900,14420,1650,,179200,154700,,7879,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,
发行债券收到的现金(万元),12321955,7221942,3629635,16362026,12702410,8311630,3234307,10441154,7789000,,1607253,8561636,7275372,5935243,2972684,585639,,,
收到其他与筹资活动有关的现金(万元),,,,,8427,8427,,,,,,5663,,,0,,,,
筹资活动现金流入小计(万元),12351355,7251342,3659035,16626192,12975003,8320056,3234307,10461330,7809176,4283884,1617153,8581719,7277022,5935243,3151884,740339,0,7879,
偿还债务支付的现金(万元),10411000,6048000,2283000,12402000,9009000,5895000,1825000,9729000,6694000,3640000,1558000,5288000,3313000,1783000,1710000,200000,,,
分配股利、利润或偿付利息所支付的现金(万元),149075,30700,,62066,59493,33606,2625,75276,76291,69896,2667,49141,38831,31353,45200,45472,39931,35700,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计(万元),10560075,6078700,2283000,12464066,9068493,5928606,1827625,9804276,6770291,3709896,1560667,5337141,3351831,1814353,1755200,245472,39931,35700,
筹资活动产生的现金流量净额(万元),1791280,1172642,1376035,4162126,3906510,2391451,1406682,657053,1038885,573988,56486,3244578,3925192,4120890,1396685,494867,-39931,-27821,
汇率变动对现金及现金等价物的影响(万元),2826,291,-1303,1515,1677,321,-1292,-1292,-934,,-114,1497,,2143,288,856,-1581,-1109,
现金及现金等价物净增加额(万元),-28564,759386,2564234,-999179,-864829,-665548,-1003646,588648,-485433,-259021,-450179,402878,-387420,-114492,572773,-1373929,-118876,455961,
加:期初现金及现金等价物余额(万元),1606517,1606517,1606517,2605696,2605696,2605696,2605696,2017048,2017048,5033205,2017048,1614170,1535846,1493436,1041397,2415326,2534202,2078241,
期末现金及现金等价物余额(万元),1577953,2365903,4170751,1606517,1740868,1940148,1602050,2605696,1531615,4774184,1566869,2017048,1148426,1403161,1614170,1041397,2415326,2534202,
净利润(万元),,270477,,457771,,,126151,398501,,,,325169,,,276811,243175,221760,194566,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,229814,,341380,,,61032,292269,,,,221304,,,150191,67095,23250,24406,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,10039,,19712,,,4804,12772,,,,12841,,,10235,8564,6849,7178,
无形资产摊销(万元),,2213,,3569,,,847,2252,,,,1922,,,1062,624,507,575,
长期待摊费用摊销(万元),,5431,,9927,,,2416,9898,,,,7321,,,6103,4152,3259,2383,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,240,,-425,,,25,-252,,,,30,,,892,6,-16,29,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,-30824,,-28954,,,-7162,-8105,,,,5345,,,-5925,-7863,6803,939,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,-304019,,-730745,,,-245906,-843420,,,,-639777,,,-540486,-475204,-330630,-182667,
投资损失(万元),,-13591,,-40692,,,-7689,14938,,,,-19687,,,-39921,-15696,-12819,-17037,
递延所得税资产减少(万元),,-28577,,-53887,,,-7129,-35475,,,,-36393,,,-22757,-6574,-4096,557,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,150,,,
存货的减少(万元),,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-3561219,,-4350189,,,-549987,-4634099,,,,-3500525,,,-1662729,-2442333,-1289664,59282,
经营性应付项目的增加(万元),,3541711,,546312,,,-1860978,7614560,,,,6136585,,,5171156,1462404,2703426,3726555,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,121694,,-3826221,,,-2483576,2823839,,,,2514135,,,3344631,-1161501,1328628,3816766,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1577953,1297118,4170751,766443,1740868,1940148,987316,2047818,1531615,4774184,1566869,1714218,1148426,1403161,770440,1041397,2415326,2534202,
现金的期初余额(万元),1606517,766443,1606517,2047818,2605696,2605696,2047818,1714218,2017048,5033205,2017048,770440,1535846,1493436,810697,2415326,2534202,2078241,
现金等价物的期末余额(万元),,1068785,,840074,,,614734,557878,,,,302830,,,843730,,,,
现金等价物的期初余额(万元),,840074,,557878,,,557878,302830,,,,843730,,,230700,,,,
现金及现金等价物的净增加额(万元),-28564,759386,2564234,-999179,-864829,-665548,-1003646,588648,-485433,-259021,-450179,402878,-387420,-114492,572773,-1373929,-118876,455961,

