报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
筹资活动产生的现金流量净额(万元),346565,253101,226740,293206,156605,139666,116482,200087,141296,7126,-309702,-75757,861376,99729,-1555,-16829,
汇率变动对现金及现金等价物的影响(万元),175,16,-115,271,291,59,-218,-360,-273,,372,113,305,16,-134,-2,
现金及现金等价物净增加额(万元),543197,517787,663621,-129412,-42074,62627,271933,-413668,-365109,-23741,-628883,-318287,993493,706441,35429,-50532,
加:期初现金及现金等价物余额(万元),1093285,1093285,1093285,1222697,1222697,1222697,1222697,1636365,1636365,1636365,2265248,2265248,1271755,565314,529885,645353,
期末现金及现金等价物余额(万元),1636482,1611073,1756907,1093285,1180623,1285324,1494630,1222697,1271255,1612623,1636365,1946960,2265248,1271755,565314,594821,
净利润(万元),,50383,,58941,,31411,,89585,,,97826,,183261,72242,39420,24764,
少数股东损益(万元),,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,
资产减值准备(万元),,286,,16313,,9289,,1562,,,3106,,6576,3151,139,-13,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1802,,3375,,1675,,3458,,,3387,,3421,3360,3658,4192,
无形资产摊销(万元),,1177,,2189,,1095,,1754,,,1394,,1140,1194,904,990,
长期待摊费用摊销(万元),,555,,1029,,516,,1302,,,1758,,3032,3545,3412,2976,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,-3579,,,,,,-8,-4372,-196,
固定资产报废损失(万元),,-2,,-14,,-4,,-20,,,-9,,24,,,,
公允价值变动损失(万元),,-38726,,-4441,,604,,6145,,,8055,,-4861,-5605,7011,-754,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,
财务费用(万元),,22861,,39748,,18776,,24326,,,29036,,29300,5755,1055,,
投资损失(万元),,-11608,,-18768,,-10345,,-18736,,,-19876,,-24556,-22028,-19388,-8878,
递延所得税资产减少(万元),,9431,,-132,,-874,,-3991,,,-2155,,-1570,960,632,-383,
递延所得税负债增加(万元),,-80,,-2887,,-2249,,2889,,,-986,,1235,321,-1177,1111,
存货的减少(万元),,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-187048,,73988,,-780065,,-408072,,,-115183,,-637784,-646217,-235756,-248063,
经营性应付项目的增加(万元),,639456,,155636,,652966,,-310743,,,-335459,,563524,1182066,238516,186829,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,266494,,-418367,,-77203,,-614119,,,-329105,,122741,598737,34056,-37425,
债务转为资本(万元),,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,
现金的期末余额(万元),1636482,1611073,1756907,1093285,1180623,1285324,1494630,1222697,1271255,1612623,1636365,1946960,2265248,1271755,520971,594821,
现金的期初余额(万元),1093285,1093285,1093285,1222697,1222697,1222697,1222697,1636365,1636365,1636365,2265248,2265248,1271755,565314,491402,645353,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,44343,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,38483,,
现金及现金等价物的净增加额(万元),543197,517787,663621,-129412,-42074,62627,,-413668,,-23741,-628883,-318287,993493,706441,35429,-50532,

