报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的其他与投资活动有关的现金(万元),,,,6,,,,1128,1383,1376,1109,3788,3320,2239,1828,9173,7352,5946,3273,14081,13309,11983,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),13487,5686,2593,10657,7889,6467,4325,88104,18036,12575,11026,10544,8090,5436,1923,10685,8430,6526,3396,17536,16806,14639,2701,
投资活动产生的现金流量净额(万元),-13349,-5548,-2593,-8731,-7439,-6023,694,-62782,-17976,-12514,-11026,4956,-2090,-5436,-1923,7033,1088,-5508,-3396,-17535,-16806,-14522,-2693,
吸收投资收到的现金(万元),1850,1250,1240,1415,415,200,,,,,,46237,46237,,,,,,,,,1200,15810,
其中：子公司吸收少数股东投资收到的现金(万元),1850,1250,1110,1415,415,200,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),103241,57030,13350,145260,110306,85406,45000,166200,139700,62500,23200,104100,89000,72700,33000,72000,69000,51000,31500,75100,67800,31200,26400,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),22000,12000,,12930,5000,,,,1375,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),127090,70280,14590,159605,115721,85606,45000,166200,141075,62500,23200,150337,135237,72700,33000,72000,69000,51000,31500,75100,67800,32400,42210,
偿还债务支付的现金(万元),75849,53374,7360,123159,91474,65699,23970,132180,93450,53650,22500,90240,62690,49490,22000,59490,54220,39220,16000,70520,54400,24400,24400,
分配股利、利润或偿付利息所支付的现金(万元),8680,4734,1749,11299,6690,3793,1434,6365,4848,2297,1230,6364,3786,2663,1254,6125,4803,1853,858,4704,2908,1949,1417,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),18784,4605,1213,11590,2330,1683,120,930,,,408,825,4867,,148,592,547,510,369,279,554,417,361,
筹资活动现金流出小计(万元),103312,62714,10322,146048,100494,71175,25525,139475,98298,55947,24138,97429,71342,52153,23401,66208,59570,41583,17226,75502,57862,26766,26178,
筹资活动产生的现金流量净额(万元),23778,7566,4268,13558,15227,14431,19475,26725,42778,6553,-938,52908,63895,20547,9598,5792,9430,9417,14274,-402,9938,5634,16032,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),33606,3075,-516,10049,-10876,-4419,-7199,-84686,-55342,-73111,-78604,69891,6236,-25968,-25074,-11144,-40081,-44261,-31921,-2562,10317,10290,14160,
加:期初现金及现金等价物余额(万元),37085,37085,37085,27036,27036,27036,26463,111149,111149,111149,111149,41258,41258,41258,41258,52402,52402,52402,52402,54964,44647,34357,20197,
期末现金及现金等价物余额(万元),70691,40160,36569,37085,16160,22616,19263,26463,55807,38037,32544,111149,47493,15289,16184,41258,12321,41258,20481,52402,54964,44647,34357,
净利润(万元),,4817,,9450,,5546,,4857,,1725,,9074,,,-1504,8839,,,-961,11707,8204,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,46,,-3456,,-4530,,1183,,-68,,663,,,495,999,,,-16,792,1443,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1887,,3754,,1644,,2361,,1270,,2120,,,559,2214,,,588,2058,1764,,,
无形资产摊销(万元),,69,,171,,93,,128,,62,,136,,,24,125,,,23,90,72,,,
长期待摊费用摊销(万元),,335,,1177,,509,,931,,622,,889,,,174,1628,,,168,1121,679,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-1553,,-247,,-53,,-1,,-4,,,,-16,,,,-0,2,,,
固定资产报废损失(万元),,6,,25,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,5351,,10740,,3919,,5919,,2185,,5834,,,1389,4849,,,1294,3828,3432,,,
投资损失(万元),,-117,,741,,-20,,-59,,-59,,-457,,,5,-872,,,21,56,-18,,,
递延所得税资产减少(万元),,-80,,524,,283,,-207,,31,,181,,,-118,-190,,,3,-152,312,,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-38575,,-26869,,-42250,,-36644,,-33226,,-43465,,,-2731,-9772,,,-4195,-14931,-2099,,,
经营性应收项目的减少(万元),,1651,,-32315,,-27288,,-24537,,-10102,,-27005,,,-17726,-15542,,,-9781,-27332,-47585,,,
经营性应付项目的增加(万元),,44283,,48010,,51736,,-9731,,-29589,,69177,,,-10819,-17955,,,-30902,38340,51299,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,-18619,,-5177,,-2222,,7225,,,,-5116,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,1057,,5223,,-12827,,-48629,,-67150,,12027,,,-32749,-23970,,,-42798,15376,17185,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),70691,40160,36569,37085,16160,22616,19263,26463,55807,38037,32544,111149,47493,15289,16184,41258,12321,41258,20481,52402,54964,44647,34357,
现金的期初余额(万元),37085,37085,37085,27036,27036,27036,26463,111149,111149,111149,111149,41258,41258,41258,41258,52402,52402,52402,52402,54964,44647,34357,20197,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),33606,3075,-516,10049,-10876,-4419,-7199,-84686,-55342,-73111,-78604,69891,6236,-25968,-25074,-11144,-40081,-44261,-31921,-2562,10317,10290,14160,

