报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,-948,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,-926,,1350,,2627,,3436,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,11476,,3950,,974,,911,,104,,134,,-3101,,5590,,,
投资损失(万元),,-6781,,-903,,-5153,,-6068,,-150,,100,,,,,,,
递延所得税资产减少(万元),,-17932,,-744,,-1983,,-5273,,600,,-2347,,-2765,,-1885,,,
递延所得税负债增加(万元),,,,466,,1436,,967,,-196,,-195,,-117,,,,,
存货的减少(万元),,32009,,-44667,,16601,,-81707,,9751,,-21804,,-59103,,-25027,,,
经营性应收项目的减少(万元),,62165,,-30316,,5477,,-3371,,12078,,-21442,,-8015,,-18892,,,
经营性应付项目的增加(万元),,7744,,24052,,-104941,,25692,,-84301,,-9863,,45823,,15426,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,55767,,-1881,,-1091,,-678,,,,,,,,,,,
经营活动产生现金流量净额(万元),,115745,,15762,,-25630,,55716,,4035,,70514,,108109,,85535,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),15258,29021,35302,44986,25056,27091,78743,81558,82282,52556,75408,58139,59754,111841,107338,61061,52055,10861,
现金的期初余额(万元),44337,44986,44337,81558,81558,81558,81558,58139,58139,58139,58139,111841,111841,61061,61061,52055,10861,10241,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-29079,-15965,-9035,-36572,-56502,-54468,-2815,23419,24143,-5583,17269,-53702,-52088,50780,46278,9006,41194,620,

