报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
投资活动产生的现金流量净额(万元),6470,9243,-6701,-51307,-70586,-76681,-252,-6647,-8202,-9131,-178,-1395,-6766,-725,
吸收投资收到的现金(万元),2163,300,,79721,79721,78248,79721,,,,,11052,2794,,
其中：子公司吸收少数股东投资收到的现金(万元),300,300,,,,,,,,,,227,225,,
取得借款收到的现金(万元),15125,12125,673,4118,704,,,9560,7600,7600,3700,4700,3089,1380,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),772,1624,,2200,,,,,,,,,,,
筹资活动现金流入小计(万元),18060,14048,673,86039,80425,78248,79721,9560,7600,7600,3700,15752,5883,1380,
偿还债务支付的现金(万元),4448,4339,780,2372,307,203,101,9854,9755,7709,6003,237,558,35,
分配股利、利润或偿付利息所支付的现金(万元),374,209,88,6675,6645,6551,51,280,229,145,67,379,66,55,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),26630,9924,,2382,1473,,311,2200,,,,,,,
筹资活动现金流出小计(万元),31453,14472,868,11429,8424,6754,463,12334,9984,7854,6070,616,623,91,
筹资活动产生的现金流量净额(万元),-13393,-423,-195,74610,72001,71494,79258,-2774,-2384,-254,-2370,15136,5260,1289,
汇率变动对现金及现金等价物的影响(万元),659,48,-332,536,514,77,-109,-479,-203,-46,78,175,54,,
现金及现金等价物净增加额(万元),-31419,-10917,-16743,20296,-1510,6791,84784,7442,-284,1005,-5382,6574,4032,4333,
加:期初现金及现金等价物余额(万元),44311,44311,44311,24015,24015,24015,24015,16573,16573,16573,16573,9999,5967,1634,
期末现金及现金等价物余额(万元),12892,33394,27568,44311,22505,30806,108799,24015,16289,17578,11191,16573,9999,5967,
净利润(万元),,468,,12755,,6415,,15818,,5461,,7259,5299,3351,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,254,,1216,,412,,960,,644,,745,21,237,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,603,,895,,428,,748,,330,,477,299,111,
无形资产摊销(万元),,124,,193,,88,,69,,33,,63,17,0,
长期待摊费用摊销(万元),,345,,538,,282,,436,,217,,418,205,28,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-15,,44,,37,,96,,18,,25,40,0,
固定资产报废损失(万元),,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,168,,288,,152,,268,,135,,397,73,44,
投资损失(万元),,-808,,-2039,,-606,,-111,,,,,,0,
递延所得税资产减少(万元),,-1394,,534,,222,,-161,,391,,-1125,-89,258,
递延所得税负债增加(万元),,,,,,,,,,,,,,0,
存货的减少(万元),,3255,,-29413,,-17940,,3681,,8238,,-7433,-17195,-4387,
经营性应收项目的减少(万元),,-1479,,-4796,,1101,,-5530,,-1135,,-5616,-940,-6306,
经营性应付项目的增加(万元),,-21305,,18068,,21548,,449,,-4808,,-4256,14571,9021,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,-1826,,-236,,619,,910,,1704,3182,1411,
经营活动产生现金流量净额(万元),,-19785,,-3542,,11902,,17342,,10436,,-7342,5485,3768,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),12892,33394,27568,44311,22505,30806,108799,24015,16289,17578,11191,16573,9999,5967,
现金的期初余额(万元),44311,44311,44311,24015,24015,24015,24015,16573,16573,16573,16573,9999,5967,1634,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-31419,-10917,-16743,20296,-1510,6791,84784,7442,,1005,-5382,6574,4032,4333,

