报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,
其中：子公司吸收少数股东投资收到的现金(万元),-2064,-2064,-2064,1250,1250,1250,,6750,6750,,,14500,1000,,,5000,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,411,,,,,,,,
发行债券收到的现金(万元),499493,403292,157366,946014,655080,218172,85775,523805,333306,80000,70000,470000,430000,80000,80038,369485,495824,288555,160000,80000,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),497429,401228,155302,947264,656330,219422,85775,530555,340056,80000,70000,983924,431000,80000,80038,374896,495824,288555,160000,80000,0,0,75328,
偿还债务支付的现金(万元),416862,361639,150336,1061300,604697,145108,41618,241071,211922,110121,110060,640229,460170,200112,56,,382828,,,,,,,
分配股利、利润或偿付利息所支付的现金(万元),38440,27254,1594,57076,37797,17470,4488,34643,35330,10317,2485,70758,60196,50750,32655,24068,20895,13464,8713,4870,,,19590,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,200,,,,350,
支付其他与筹资活动有关的现金(万元),,,,,,,,170,,,1153,1153,,,71,,,,,,,,,
筹资活动现金流出小计(万元),455302,388892,151930,1118376,642494,162578,46106,275883,247252,120438,113698,712139,520366,250863,32782,24068,403723,13464,8713,4870,0,0,19590,
筹资活动产生的现金流量净额(万元),42127,12336,3372,-171112,13836,56844,39670,254671,92804,-40438,-43698,271784,-89366,-170863,47256,350828,92101,275091,151287,75130,0,0,55738,
汇率变动对现金及现金等价物的影响(万元),79,6,-49,118,125,29,-90,-143,-107,-59,-14,147,60,45,-11,111,70,-2,5,13,-42,-23,-3,
现金及现金等价物净增加额(万元),367475,430116,533732,-126545,-121623,49037,228993,-227131,6913,117897,78090,-536045,-577146,-329530,-187580,696692,995246,1685818,641007,128426,-62627,-82394,4372,
加:期初现金及现金等价物余额(万元),991565,991565,991565,1118109,1118109,1118109,1118109,1345240,1345240,1345240,1345240,1881286,1881286,1881286,1881286,1184594,1184594,1184594,543587,517650,606214,605897,601525,
期末现金及现金等价物余额(万元),1359040,1421681,1525296,991565,996486,1167147,1347102,1118109,1352154,1463138,1423330,1345240,1304139,1551755,1693706,1881286,2179840,2870412,1184594,646077,543587,523503,605897,
净利润(万元),,57959,,57785,,24550,,65222,,41660,,60442,,26617,,186513,,,68789,13960,18941,,16873,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,12328,,6817,,1347,,2723,,197,,419,,-473,,670,,,4613,1027,50,,27,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,2460,,4628,,2280,,4748,,2489,,5055,,2645,,5072,,,5387,2730,5728,,5199,
无形资产摊销(万元),,1125,,2207,,1085,,2114,,1041,,1806,,845,,1414,,,1024,467,779,,477,
长期待摊费用摊销(万元),,821,,1440,,617,,1212,,623,,1297,,709,,1372,,,1571,701,1498,,1521,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,0,,17,,2,,60,,18,,131,,-15,,77,,,106,-152,-67,,21,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,20294,,19877,,11597,,29457,,8553,,33663,,22364,,13273,,,-7592,-1110,10155,,-6914,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,13278,,34578,,17503,,16955,,6408,,22837,,13216,,15992,,,4377,2074,,,,
投资损失(万元),,-3085,,-15469,,-1793,,-4150,,-2151,,-4061,,-2560,,-5004,,,-895,-779,534,,-181,
递延所得税资产减少(万元),,-1637,,-813,,-1926,,-5208,,-2322,,1162,,-774,,-6666,,,-3561,-54,-546,,2019,
递延所得税负债增加(万元),,2214,,2723,,3167,,-1587,,119,,-1236,,-1731,,6361,,,1405,-24,707,,-1930,
存货的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-118656,,446179,,187787,,-472218,,-37959,,-111756,,189323,,-323405,,,-321698,-43643,-198952,,-22217,
经营性应付项目的增加(万元),,335369,,503358,,496989,,283634,,561902,,-778913,,-390792,,728065,,,877824,201146,42073,,-201154,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,-65,,,,,
经营活动产生现金流量净额(万元),,433587,,61393,,3826,,-409615,,162375,,-785415,,-151077,,366253,,,497839,56246,-51595,,-33867,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),1359040,1421681,1525296,991565,996486,1167147,1347102,1118109,1352154,1463138,1423330,1345240,1304139,1551755,1693706,1881286,2179840,2870412,1184594,646077,543587,523503,605897,
现金的期初余额(万元),991565,991565,991565,1118109,1118109,1118109,1118109,1345240,1345240,1345240,1345240,1881286,1881286,1881286,1881286,1184594,1184594,1184594,543587,517650,606214,605897,601525,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),367475,430116,533732,-126545,-121623,49037,228993,-227131,6913,117897,78090,-536045,,-329530,-187580,696692,995246,1685818,641007,128426,-62627,-82394,4372,

