报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
投资活动产生的现金流量净额(万元),15644,6560,118275,-157269,-94854,-138262,-157598,-25225,-33244,-19184,-6905,-12499,-16672,-16106,-9611,-15068,-2797,
吸收投资收到的现金(万元),,,,0,,,,186557,185967,,,,,,9262,245,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,392,245,,
取得借款收到的现金(万元),,,,0,,,,1020,1020,766,766,4696,,,,2000,2000,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,340,340,,500,,500,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,187577,186987,766,766,5036,340,0,9762,2245,2500,
偿还债务支付的现金(万元),,,,0,,,,5693,5439,4673,4673,4023,1800,1200,,,1920,
分配股利、利润或偿付利息所支付的现金(万元),2592,2592,,0,,,,12037,12035,34,33,6978,6807,103,10289,6042,4700,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,0,,,,1530,940,157,127,,,,,,,
筹资活动现金流出小计(万元),2592,2592,0,0,0,0,0,19260,18414,4864,4834,11000,8607,1303,10289,6042,6620,
筹资活动产生的现金流量净额(万元),-2592,-2592,0,0,0,0,0,168317,168573,-4098,-4068,-5965,-8267,-1303,-527,-3797,-4120,
汇率变动对现金及现金等价物的影响(万元),429,62,-21,-733,1070,249,-162,-789,-711,-334,-94,440,-100,324,402,-62,-123,
现金及现金等价物净增加额(万元),18501,10570,117381,-124499,-71947,-123690,-150273,196160,176362,5738,14498,9949,3541,1551,7560,-2665,5353,
加:期初现金及现金等价物余额(万元),97005,97005,97206,221504,221504,221504,221504,25344,25344,25344,25344,15395,15395,15395,7835,10500,5146,
期末现金及现金等价物余额(万元),115505,107575,214587,97005,149557,97814,71231,221504,201706,31082,39842,25344,18936,16946,15395,7835,10500,
净利润(万元),,9438,,23968,,12300,,36240,,18588,,35897,,16522,22584,20756,15501,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,945,,1593,,612,,-498,,-490,,3215,,251,555,403,27,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,3254,,2199,,1894,,3466,,1720,,2983,,1371,1891,1291,,
无形资产摊销(万元),,159,,232,,115,,217,,105,,176,,74,95,76,,
长期待摊费用摊销(万元),,225,,208,,77,,238,,131,,199,,72,110,24,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,25,,-14,,,,-3,,-1,,229,,41,26,10,920,
固定资产报废损失(万元),,-39,,0,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-13,,-805,,-269,,1134,,525,,-682,,-56,-404,81,,
投资损失(万元),,-2134,,-4556,,-995,,-672,,-171,,-265,,-85,-210,,,
递延所得税资产减少(万元),,-140,,-418,,-140,,-82,,0,,-646,,-78,-88,-39,,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,
存货的减少(万元),,-7738,,-6660,,-795,,27,,313,,-2751,,-21,-3525,-2720,-1127,
经营性应收项目的减少(万元),,-17036,,4610,,-1141,,7771,,9446,,-15556,,156,-10698,-6752,3525,
经营性应付项目的增加(万元),,19595,,13145,,2736,,6145,,-764,,5260,,411,7021,3176,-6534,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,,,,,-70,,-123,,-47,,-85,,-22,-60,-43,80,
经营活动产生现金流量净额(万元),,6540,,33503,,14323,,53857,,29353,,27973,,18637,17296,16262,12392,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),115505,107575,214587,97005,149557,97814,71231,221504,201706,31082,39842,25344,18936,16946,15395,7835,10500,
现金的期初余额(万元),97005,97005,97206,221504,221504,221504,221504,25344,25344,25344,25344,15395,15395,15395,7835,10500,5146,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),18501,10570,117381,-124499,-71947,-123690,-150273,196160,176362,5738,14498,9949,3541,1551,7560,-2665,5353,

