报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
支付的其他与经营活动有关的现金(万元),8676,3356,2665,6964,5303,3414,1152,6657,4393,3292,1086,5934,3762,2930,1786,5299,3455,2724,1825,5187,5331,4535,3890,
经营活动现金流出小计(万元),74497,45684,27497,90656,69144,51967,26514,99654,73108,50223,26232,74411,59660,37275,15329,65309,54844,33129,17673,64705,66053,59225,50735,
经营活动产生的现金流量净额(万元),5979,9405,10084,8791,5260,5866,7599,8859,6670,1107,6627,15371,11560,4545,6489,11166,5403,2653,2436,11368,6356,4869,8056,
收回投资所收到的现金(万元),22000,,2000,,,,,,,,,,,,,,,,,,,,,
取得投资收益所收到的现金(万元),189,12000,40,205,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),,8,,93,10,10,,1,,,,199,50,7,7,3,,,,3,,3,341,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,780,780,100,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,189,,14000,,,,,,,,,,,,,,,,,,,856,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),22189,12197,2040,14298,10,10,0,1,780,780,100,199,50,7,7,3,0,0,0,3,0,3,1197,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1309,689,259,6518,4336,3084,2299,5276,3984,2542,2355,17005,9254,5023,1021,2177,1561,1162,37,3813,1822,3889,7029,
投资所支付的现金(万元),22437,8437,437,,,,,,,,,,,,,,,,,,,665,394,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,30000,,,,,,,,236,,,,,,,,,,313,140,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),23746,9126,696,36518,4336,3084,2299,5276,3984,2542,2355,17240,9254,5023,1021,2177,1561,1162,37,3813,1822,4867,7564,
投资活动产生的现金流量净额(万元),-1557,3071,1343,-22220,-4327,-3074,-2299,-5275,-3204,-1762,-2255,-17041,-9204,-5016,-1014,-2174,-1561,-1162,-37,-3810,-1822,-4864,-6366,
吸收投资收到的现金(万元),,,,,,,,,,,,33755,32403,32403,33297,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,1916,,,1916,5939,,,,9552,6800,11500,18372,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,1351,1351,,,,,,,,7025,,
筹资活动现金流入小计(万元),0,0,0,0,0,0,0,0,0,0,0,35671,33755,33755,35213,5939,0,0,0,9552,6800,18525,18372,
偿还债务支付的现金(万元),110,124,124,,,,,,,,,9255,6339,5339,,7250,2500,,,7702,9500,20378,6953,
分配股利、利润或偿付利息所支付的现金(万元),2401,2401,1,5243,5582,2459,,3757,3757,3496,,206,106,186,115,516,330,282,135,5052,3417,784,2829,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,,,,,,,,,878,1335,863,,,,,,,107,,4966,
筹资活动现金流出小计(万元),2511,2525,125,5243,5582,2459,0,3757,3757,3496,0,10339,7780,6387,115,7766,2830,282,135,12754,13023,21162,14748,
筹资活动产生的现金流量净额(万元),-2511,-2525,-125,-5243,-5582,-2459,0,-3757,-3757,-3496,0,25332,25975,27368,35098,-1827,-2830,-282,-135,-3202,-6223,-2637,3624,
汇率变动对现金及现金等价物的影响(万元),-82,41,26,21,,,,-44,,,,,,,,,,,,,,,71,
现金及现金等价物净增加额(万元),1829,9993,11328,-18651,-4649,332,5300,-216,-291,-4152,4372,23663,28331,26896,40573,7164,1012,1209,2263,4356,-1689,-2632,5384,
加:期初现金及现金等价物余额(万元),21145,21145,21145,39796,39796,39796,39796,40012,40012,40012,40012,16349,16349,16349,16349,9185,9185,9185,9185,4829,6518,9150,3766,
期末现金及现金等价物余额(万元),22974,31138,32473,21145,35147,40128,45096,39796,39721,35860,44384,40012,44680,43245,56922,16349,10197,10393,11448,9185,4829,6518,9150,
净利润(万元),,6765,,7586,,5949,,11954,,7548,,11315,,5893,,8347,,4749,,6673,5952,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,237,,145,,47,,221,,52,,1591,,55,,243,,125,,77,139,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1317,,2583,,1142,,1398,,419,,944,,472,,952,,485,,999,1024,,,
无形资产摊销(万元),,94,,192,,96,,248,,120,,237,,118,,248,,123,,231,212,,,
长期待摊费用摊销(万元),,237,,1267,,335,,9,,2,,50,,27,,51,,25,,4,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,8,,-7,,-6,,6,,,,52,,49,,44,,,,17,66,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,-31,,-21,,129,,44,,-133,,101,,81,,304,,180,,427,401,,,
投资损失(万元),,-189,,-205,,,,,,,,-412,,,,,,,,,,,,
递延所得税资产减少(万元),,,,374,,13,,-156,,-97,,-714,,-62,,-217,,-38,,-68,-93,,,
递延所得税负债增加(万元),,,,,,,,-1,,0,,-6,,-3,,-6,,-3,,-6,-10,,,
存货的减少(万元),,-1075,,377,,-1072,,-5745,,-2879,,-1049,,-712,,1047,,483,,-1477,3508,,,
经营性应收项目的减少(万元),,8225,,7997,,-2459,,670,,-2540,,292,,-4121,,-1129,,-2629,,2389,-4020,,,
经营性应付项目的增加(万元),,-6181,,-11496,,1691,,211,,-1383,,2970,,2747,,1283,,-847,,2103,-822,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,9405,,8791,,5866,,8859,,1107,,15371,,4545,,11166,,2653,,11368,6356,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),22974,31138,32473,21145,35147,40128,45096,39796,39721,35860,44384,40012,44680,43245,56922,16349,10197,10393,11448,9185,4829,6518,9150,
现金的期初余额(万元),21145,21145,21145,39796,39796,39796,39796,40012,40012,40012,40012,16349,16349,16349,16349,9185,9185,9185,9185,4829,6518,9150,3766,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1829,9993,11328,-18651,-4649,332,5300,-216,-291,-4152,4372,23663,28331,26896,40573,7164,1012,1209,2263,4356,-1689,-2632,5384,

