报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-281,,2050,,1629,,4648,,2067,,2495,,1135,,4952,,2829,,5418,3628,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),2911,4264,3625,4078,2906,1111,3087,4284,1684,1061,6344,5761,26145,26860,5386,5788,4772,4426,2081,4127,5496,4169,4233,
现金的期初余额(万元),4078,4078,4078,4284,4284,4284,4284,5761,5761,5761,5761,5788,5788,5788,5788,4127,4127,4127,4127,5496,4169,4233,1431,
现金等价物的期末余额(万元),,,,,,,,,,,,,,0,,,,0,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,0,,,,0,,,,,,
现金及现金等价物的净增加额(万元),-1166,187,-453,-206,-1378,-3173,-1197,-1478,-4077,-4700,582,-27,20356,21071,-402,1662,646,299,-2045,-1369,1327,-63,2802,

