报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
无形资产摊销(万元),,2925,,5679,,2401,,2206,,490,,292,,115,,192,,188,32,187,62,62,
长期待摊费用摊销(万元),,97,,262,,207,,1156,,764,,872,,255,,226,,161,57,73,29,28,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,4,,3,,4,,3,,,,,,,,,,,,-21,,,
固定资产报废损失(万元),,,,3,,,,3,,,,,,,,,,,,,0,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,833,,341,,171,,243,,29,,177,,108,,50,,13,,0,0,0,
投资损失(万元),,-133,,39,,-79,,-172,,-27,,,,,,-7,,-44,-38,,-1,9,
递延所得税资产减少(万元),,-69,,-123,,-9,,-35,,-15,,187,,-60,,-128,,-88,-10,-24,1,-16,
递延所得税负债增加(万元),,-34,,-66,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-15364,,-306,,-261,,-273,,,,,,,,,,,,,,,
经营性应收项目的减少(万元),,-46854,,-10433,,-3996,,-2358,,-2756,,-3274,,-3750,,-2687,,-1529,-1453,-514,-1650,-1035,
经营性应付项目的增加(万元),,43450,,-985,,767,,6971,,3440,,5016,,1370,,18,,-433,-178,19,-125,162,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,526,,793,,,,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4717,,18250,,12204,,18700,,7187,,8264,,765,,1361,,731,-67,2028,138,111,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),50979,25991,52122,42314,32152,32401,25239,29244,23742,13866,16853,19268,5459,4596,2065,4404,3412,3664,2548,3265,1134,269,
现金的期初余额(万元),44328,44328,42314,29244,29244,29244,29244,19268,19268,19268,19268,4404,4404,4404,4404,3664,3664,3265,3265,1134,269,318,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),6651,-18337,9808,13070,2908,3158,-4005,9976,4474,-5402,-2415,14864,1055,192,-2339,740,-252,399,-717,2131,865,-49,

