报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,
固定资产报废损失(万元),,34,,111,81,3,,80,6,,1,-4,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,-134,,702,534,364,,716,566,383,892,492,1484,1735,
投资损失(万元),,-36,,1,49,5,,-45,-82,-54,-51,15,10,-12,
递延所得税资产减少(万元),,-95,,-171,-112,-97,,-37,-51,-51,-17,-175,-6,-76,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,3416,,-1136,-3251,-3694,,-123,-864,125,-2139,-1018,228,2286,
经营性应收项目的减少(万元),,-4715,,-2775,-5918,-3485,,-4154,-8070,-4687,-3155,-2803,-5735,-3950,
经营性应付项目的增加(万元),,910,,-3608,-986,778,,-2441,1644,-1765,1294,878,-299,-2369,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,-4659,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2389,,6832,1445,724,,7224,3026,355,7317,2599,3219,3445,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),36497,33817,58745,5298,3984,4727,1726,3765,1085,3874,7352,7219,6883,645,
现金的期初余额(万元),5298,5298,5443,3765,3765,3765,3765,7352,7352,7352,6883,6883,645,641,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),31198,28519,53302,1533,219,962,,-3587,-6267,-3478,469,336,6238,4,

