报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
经营活动现金流出小计(万元),9033,6080,3876,10730,8691,6042,3461,9904,5901,10553,5616,7593,5477,4382,
经营活动产生的现金流量净额(万元),2513,3157,-2035,18105,3377,1393,315,13908,4807,2666,674,3964,-713,-797,
收回投资所收到的现金(万元),4100,2000,,11750,11750,11750,9000,2355,1355,14250,5000,,,,
取得投资收益所收到的现金(万元),7,4,,37,37,37,28,7,3,63,33,,,,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,,,42,42,32,13,0,0,1,1,78,,,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,
投资活动现金流入小计(万元),4107,2004,0,11829,11829,11818,9040,2362,1358,14315,5035,78,0,0,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),11418,9277,5721,20470,17737,12380,6297,17000,8106,10512,2544,2916,661,87,
投资所支付的现金(万元),13000,2000,,9750,9750,9750,7000,4355,1355,14250,5000,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),24418,11277,5721,30220,27487,22130,13297,21355,9461,24762,7544,2916,661,87,
投资活动产生的现金流量净额(万元),-20310,-9274,-5721,-18391,-15658,-10312,-4257,-18994,-8103,-10448,-2510,-2838,-661,-87,
吸收投资收到的现金(万元),22829,22829,,,,,,,,,,9700,,4080,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),1080,1080,580,20813,17705,14340,5700,6000,3800,3896,,5000,5000,2500,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,120,,3000,
筹资活动现金流入小计(万元),23909,23909,580,20813,17705,14340,5700,6000,3800,3896,0,14820,5000,9580,
偿还债务支付的现金(万元),11670,4170,590,14223,4534,2500,,896,896,5000,5000,2500,5000,2800,
分配股利、利润或偿付利息所支付的现金(万元),482,393,195,1020,623,367,143,1003,834,98,90,574,153,168,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1151,1088,,,,,,,,,,660,268,3056,
筹资活动现金流出小计(万元),13303,5651,785,15243,5157,2867,143,1899,1729,5098,5090,3734,5421,6024,
筹资活动产生的现金流量净额(万元),10607,18258,-205,5570,12548,11474,5557,4101,2071,-1202,-5090,11086,-421,3556,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),-7191,12141,-7962,5284,266,2555,1615,-985,-1225,-8984,-6926,12212,-1796,2672,
加:期初现金及现金等价物余额(万元),8956,8956,8956,3672,3672,3672,3672,4657,4657,13641,13641,1429,3225,553,
期末现金及现金等价物余额(万元),1765,21097,994,8956,3938,6227,5287,3672,3432,4657,6715,13641,1429,3225,
净利润(万元),,5265,,12050,,4437,,11040,3986,5684,2627,4680,1271,-678,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,181,,-54,,155,,30,59,341,-34,293,113,148,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1131,,1864,,803,,1521,751,1474,743,1587,1575,1574,
无形资产摊销(万元),,184,,365,,182,,341,166,301,151,301,301,301,
长期待摊费用摊销(万元),,3,,25,,16,,26,11,6,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,5,,9,,,0,,10,-19,-3,,
固定资产报废损失(万元),,,,,,,,0,,12,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,87,,217,,5,,4,4,82,82,322,250,276,
投资损失(万元),,-4,,-37,,-37,,-7,-3,-63,-33,,,,
递延所得税资产减少(万元),,-20,,99,,105,,-135,16,-39,34,-171,,,
递延所得税负债增加(万元),,30,,133,,,,,,,,,,,
存货的减少(万元),,-593,,778,,237,,-714,-290,562,908,348,482,-1680,
经营性应收项目的减少(万元),,-3177,,-164,,-5102,,-2163,-82,-6648,-3525,-7013,-3374,-2391,
经营性应付项目的增加(万元),,71,,2825,,583,,3964,189,952,-288,2538,-1328,1652,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,3157,,18105,,1393,,13908,4807,2666,674,3964,-713,-797,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),1765,21097,994,8956,3938,6227,5287,3672,3432,4657,6715,13641,1429,3225,
现金的期初余额(万元),8956,8956,8956,3672,3672,3672,3672,4657,4657,13641,13641,1429,3225,553,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-7191,12141,-7962,5284,,2555,,-985,-1225,-8984,-6926,12212,-1796,2672,

