报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
固定资产报废损失(万元),,0,,11,,4,,1,,,,,,,,,,,
公允价值变动损失(万元),,,,0,,0,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,-36,,-32,,-16,,65,,23,,-26,,-0,,,,,
投资损失(万元),,-790,,-1408,,-707,,-180,,-100,,-100,,-99,,,,,
递延所得税资产减少(万元),,3,,4,,-2,,8,,8,,-3,,-10,,-2,,,
递延所得税负债增加(万元),,38,,61,,28,,,,,,,,,,,,,
存货的减少(万元),,101,,-237,,-357,,-130,,-125,,-74,,132,,-242,,,
经营性应收项目的减少(万元),,39,,57,,-272,,-65,,-124,,123,,-970,,229,,,
经营性应付项目的增加(万元),,335,,272,,378,,49,,33,,457,,-102,,105,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,0,,0,,,,,,56,,56,,9,,,
经营活动产生现金流量净额(万元),,3645,,6358,,2710,,6373,,2748,,5803,,3276,,3581,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),3684,3448,3250,3122,2500,2127,4208,3670,25765,1796,7281,5616,3523,2922,4125,7420,950,3193,
现金的期初余额(万元),3122,3122,3122,3670,3670,3670,3670,5616,5616,5616,7926,2922,2922,7420,7420,950,3193,3990,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),562,326,128,-548,-1170,-1543,538,-1946,20149,-3820,-645,2694,601,-4498,-3295,6470,-2243,-797,

