报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,
收到其他与筹资活动有关的现金(万元),,,,1564,1564,,,201,1,970,2588,,
筹资活动现金流入小计(万元),0,0,0,57637,57294,9331,3700,33967,25267,29241,30571,39848,
偿还债务支付的现金(万元),423,423,423,26297,13055,7980,5280,33998,19148,27248,28559,31658,
分配股利、利润或偿付利息所支付的现金(万元),4204,3933,4,3247,3233,3035,1443,1545,1364,1397,1550,3267,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,105,,,
支付其他与筹资活动有关的现金(万元),,,,1609,52,26,19,292,299,,,,
筹资活动现金流出小计(万元),4627,4356,427,31153,16340,11041,6742,35836,20811,28645,30109,34924,
筹资活动产生的现金流量净额(万元),-4627,-4356,-427,26484,40954,-1709,-3042,-1869,4455,597,462,4924,
汇率变动对现金及现金等价物的影响(万元),62,15,-52,163,-248,-256,-348,-223,-88,25,21,1,
现金及现金等价物净增加额(万元),-13049,-11745,272,10245,41591,-2563,-7673,11893,4252,-4707,4339,4299,
加:期初现金及现金等价物余额(万元),29899,29899,29899,19654,19654,19654,19654,7761,7761,12468,8129,3823,
期末现金及现金等价物余额(万元),16850,18154,30171,29899,61245,17091,11981,19654,12013,7761,12468,8122,
净利润(万元),,8291,,13879,,8558,,10701,,7192,7482,7042,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,853,,206,,1071,,3,,186,819,100,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1915,,3507,,1670,,3271,,3181,2650,2681,
无形资产摊销(万元),,84,,165,,82,,168,,135,141,120,
长期待摊费用摊销(万元),,76,,196,,93,,267,,301,209,286,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,,,,,,,,,669,
固定资产报废损失(万元),,57,,390,,86,,14,,302,564,,
公允价值变动损失(万元),,14,,-14,,20,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,23,,787,,588,,1054,,579,785,1173,
投资损失(万元),,-819,,-174,,-49,,-50,,-245,-207,-15,
递延所得税资产减少(万元),,-660,,348,,-918,,46,,-211,-577,-92,
递延所得税负债增加(万元),,-16,,-23,,-17,,-37,,-28,-34,51,
存货的减少(万元),,12388,,-1343,,9459,,-5007,,-4834,-1,-8695,
经营性应收项目的减少(万元),,-7619,,4086,,-22824,,-5136,,-5611,7307,6866,
经营性应付项目的增加(万元),,-9890,,-6672,,7550,,14873,,280,-8340,2600,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,-323,,-47,,-165,,-318,,-237,-162,-21,
经营活动产生现金流量净额(万元),,4374,,15290,,5204,,19849,,992,10636,12764,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),16850,18154,30171,29899,61245,17091,11981,19654,12013,7761,12468,8122,
现金的期初余额(万元),29899,29899,29899,19654,19654,19654,19654,7761,7761,12468,8129,3823,
现金等价物的期末余额(万元),,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-13049,-11745,272,10245,41591,-2563,,11893,,-4707,4339,4299,

