报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31,
投资活动现金流出小计(万元),150750,99758,80045,98402,94173,27382,7367,352493,270475,154853,36437,189836,159755,48532,253429,87693,380876,298063,371907,223142,301868,347597,280034,
投资活动产生的现金流量净额(万元),-27040,-16954,-59769,-7042,12542,63223,64209,-167169,-87822,-6384,3332,-8579,2658,60824,-204246,-69782,-317243,-224483,-255685,-110903,103456,-336664,-272240,
吸收投资收到的现金(万元),,,,2450,2450,,,130572,130572,,,,,,4672,4400,1800,312120,3000,3000,44144,,56700,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,4672,4400,1800,,3000,,,,,
取得借款收到的现金(万元),88574,41120,7120,95000,95000,39000,,250395,250395,150395,120395,431238,314561,82767,333908,159248,451577,423038,403768,287582,435783,516350,540300,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,34339,,,584,361,733,
筹资活动现金流入小计(万元),88574,41120,7120,97450,97450,39000,0,380967,380967,150395,120395,431238,314561,82767,338580,163648,453377,769497,406768,290582,480511,516711,597733,
偿还债务支付的现金(万元),127886,69966,300,164172,150886,85186,1200,465544,316561,125336,50820,463093,289337,75434,276423,136432,426705,338653,485095,382215,285746,261800,325479,
分配股利、利润或偿付利息所支付的现金(万元),68771,17319,8522,98074,89554,46096,36838,44137,42102,25824,13469,132458,118707,29044,243397,34405,230011,281033,108817,70648,85980,174735,39595,
其中：子公司支付给少数股东的股利、利润(万元),,,,157,,,,379,331,,,285,,,32,,3642,105,175,,,,,
支付其他与筹资活动有关的现金(万元),688,210,,,,,,6447,420,100,100,230,230,100,130,,44656,1106,767,316,,,,
筹资活动现金流出小计(万元),197345,87495,8822,262247,240441,131282,38038,516128,359083,151259,64389,595781,408274,104578,519951,170837,701372,620793,594678,453179,371726,436535,365074,
筹资活动产生的现金流量净额(万元),-108771,-46375,-1702,-164797,-142991,-92282,-38038,-135161,21885,-864,56006,-164543,-93713,-21812,-181371,-7188,-247995,148705,-187910,-162596,108785,80176,232659,
汇率变动对现金及现金等价物的影响(万元),412,40,-313,651,1463,244,-305,-1576,-570,-706,-184,1570,648,471,914,-82,3345,-1694,-12,-16,,,,
现金及现金等价物净增加额(万元),87571,89400,1179,98533,123740,133235,115502,-15066,198392,141869,129952,-22665,-726,97092,-152578,66008,-263512,209447,-227629,-187949,462790,-40564,108897,
加:期初现金及现金等价物余额(万元),198447,198447,198447,99915,99915,99915,99915,114981,114981,114981,114981,137646,137646,137646,290224,290224,553736,344289,571918,571918,109128,149692,40796,
期末现金及现金等价物余额(万元),286018,287848,199626,198447,223654,233150,215417,99915,313372,256850,244932,114981,136919,234737,137646,356232,290224,553736,344289,383970,571918,109128,149692,
净利润(万元),,51821,,69367,,65835,,90121,,,28662,37157,,,134636,92981,197731,177667,137579,70837,106065,109660,82493,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,,,7279,,6090,,2933,,,664,-1590,,,-1558,8,-1420,3281,-5000,-6137,8561,1399,928,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,58976,,119771,,60334,,113958,,,28786,104065,,,107504,54228,107407,98246,85314,40829,82359,83698,88477,
无形资产摊销(万元),,2998,,4793,,2351,,4764,,,1175,3170,,,2380,1203,1918,1724,1587,782,1768,1753,21,
长期待摊费用摊销(万元),,34,,68,,34,,70,,,18,102,,,97,38,9,13,43,21,39,25,10,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-265,,-893,,-860,,347,,,16,57,,,634,542,1747,-22611,16495,261,29223,,,
固定资产报废损失(万元),,,,,,,,,,,,,,,,,,,,70,678,404,395,
公允价值变动损失(万元),,,,,,-6,,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,-1816,,-3633,,-1812,,-3578,,,-882,-3508,,,-3250,-1388,-2604,-645,-651,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,17245,,34374,,17605,,39391,,,9468,28454,,,33519,17562,36109,35025,25930,11812,20461,15646,18820,
投资损失(万元),,-13691,,-8611,,-7858,,-11881,,,-2668,-12075,,,-23859,-17104,-23715,-15749,-19664,-10389,-19919,-17697,-12453,
递延所得税资产减少(万元),,-6124,,-7543,,379,,-3759,,,1707,1100,,,-2754,259,1399,-8548,-602,-482,-4584,-82,-2364,
递延所得税负债增加(万元),,,,,,,,,,,,,,,,,,,,,,,,
存货的减少(万元),,-501,,96,,-197,,222,,,134,-1811,,,244,-396,-933,2307,-362,-1845,-339,-2941,-1661,
经营性应收项目的减少(万元),,3324,,16508,,12355,,-17926,,,-3216,-5643,,,3318,-3842,-1473,-9360,-8555,-7826,-3613,4725,-13194,
经营性应付项目的增加(万元),,38780,,39639,,3612,,63973,,,3738,54,,,-18161,-2191,-15404,22784,-17925,-12371,29837,19320,-14618,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,-2179,,,,7011,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,152688,,269720,,162050,,288840,,,70798,148887,,,232124,143060,298381,286919,215977,85567,250550,215923,148478,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),286018,287848,199626,198447,223654,233150,215417,99915,313372,256850,244932,114981,136919,234737,137646,356232,290224,553736,344289,383970,571918,109128,149692,
现金的期初余额(万元),198447,198447,198447,99915,99915,99915,99915,114981,114981,114981,114981,137646,137646,137646,290224,290224,553736,344289,571918,571918,109128,149692,40796,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),87571,89400,1179,98533,123740,133235,115502,-15066,198392,141869,129952,-22665,-726,97092,-152578,66008,-263512,209447,-227629,-187949,462790,-40564,108897,

