报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
经营活动产生的现金流量净额(万元),5367,2439,1611,2987,2476,816,1179,6309,5553,3793,2293,6869,5034,1526,1610,5787,4716,5015,7470,
收回投资所收到的现金(万元),55600,39900,25400,103420,85770,67720,32470,59333,,,,,,,,,,,,
取得投资收益所收到的现金(万元),580,321,151,1377,1180,983,520,479,99,83,33,214,149,88,46,141,115,60,16,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),61,22,,42,8,3,21,25,13,6,4,14,1,11,1,3,8,,19,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),,,,,,,,,34175,22241,9225,37915,25516,20372,13838,32675,24355,12862,11708,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),56241,40244,25551,104840,86958,68706,33011,59837,34287,22330,9262,38143,25666,20471,13884,32819,24479,12922,11743,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3075,1821,1255,10178,8464,4116,2040,4085,482,222,110,250,316,212,239,1227,3810,3617,3868,
投资所支付的现金(万元),63200,44900,30900,90010,73860,52660,31960,80958,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,57998,43368,5408,42591,31725,23116,16047,34998,22951,15335,9025,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),66275,46721,32155,100188,82324,56776,34000,85042,58479,43589,5517,42840,32042,23329,16286,36225,26761,18952,12893,
投资活动产生的现金流量净额(万元),-10034,-6478,-6604,4651,4634,11930,-989,-25206,-24193,-21259,3745,-4697,-6376,-2858,-2401,-3406,-2283,-6029,-1150,
吸收投资收到的现金(万元),,,,1031,,,,23613,23613,23613,,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,,,,150,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),0,0,0,1031,0,0,0,23613,23613,23613,0,0,0,0,0,0,0,0,150,
偿还债务支付的现金(万元),,,,,,,,,,,,,,,,,,,3490,
分配股利、利润或偿付利息所支付的现金(万元),2312,2312,,2040,2040,2040,,5100,5100,5100,5100,,,,,4080,738,,3362,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,738,,3285,
支付其他与筹资活动有关的现金(万元),,,,,,,,1400,1646,1637,,,,,,262,,,,
筹资活动现金流出小计(万元),2312,2312,0,2040,2040,2040,0,6500,6746,6737,5100,0,0,0,0,4342,738,0,6852,
筹资活动产生的现金流量净额(万元),-2312,-2312,0,-1009,-2040,-2040,0,17113,16868,16877,-5100,0,0,0,0,-4342,-738,0,-6702,
汇率变动对现金及现金等价物的影响(万元),98,-105,-202,345,409,104,-138,-314,-249,-136,-68,320,132,104,-4,438,-39,-265,-54,
现金及现金等价物净增加额(万元),-6881,-6456,-5194,6975,5479,10811,52,-2097,-2021,-725,870,2492,-1210,-1228,-796,-1523,1656,-1279,-435,
加:期初现金及现金等价物余额(万元),9649,9649,9649,2675,2675,2675,2675,4772,4772,4772,4772,2280,2376,2280,2280,3803,2147,3426,3861,
期末现金及现金等价物余额(万元),2768,3194,4455,9649,8154,13486,2727,2675,2752,4047,5642,4772,1166,1052,1484,2280,3803,2147,3426,
净利润(万元),,2659,,7768,,3045,,6072,,2890,,5244,,2119,,3986,5054,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-32,,345,,74,,-22,,-124,,286,,138,,36,18,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,675,,1124,,540,,1088,,548,,1157,,590,,1181,894,,,
无形资产摊销(万元),,50,,100,,49,,74,,36,,71,,36,,70,72,,,
长期待摊费用摊销(万元),,3,,6,,5,,3,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-6,,-21,,-15,,-13,,3,,14,,13,,3,13,,,
固定资产报废损失(万元),,3,,0,,,,6,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,,53,-53,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,
财务费用(万元),,105,,-345,,-101,,313,,137,,-318,,-104,,-435,39,,,
投资损失(万元),,-466,,-1081,,-647,,-864,,-83,,-214,,-88,,-141,-106,,,
递延所得税资产减少(万元),,-164,,-201,,-63,,-126,,3,,-110,,-106,,-140,-19,,,
递延所得税负债增加(万元),,48,,254,,,,3,,,,,,,,-8,8,,,
存货的减少(万元),,1227,,-3441,,-1726,,-1186,,-476,,643,,441,,1657,-585,,,
经营性应收项目的减少(万元),,192,,-3118,,-1903,,-80,,2315,,-390,,-614,,-26,-414,,,
经营性应付项目的增加(万元),,-2308,,1444,,1558,,1043,,-1457,,486,,-900,,-450,-203,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,
其他(万元),,452,,151,,,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,2439,,2987,,816,,6309,,3793,,6869,,1526,,5787,4716,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),2768,3194,4455,9649,8154,13486,2727,2675,2752,4047,5642,4772,1166,1052,1484,2280,3803,2147,3426,
现金的期初余额(万元),9649,9649,9649,2675,2675,2675,2675,4772,4772,4772,4772,2280,2376,2280,2280,3803,2147,3426,3861,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-6881,-6456,-5194,6975,5479,10811,52,-2097,-2021,-725,870,2492,-1210,-1228,-796,-1523,1656,-1279,-435,

