报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
投资活动产生的现金流量净额(万元),-9671,-7082,-4306,-8266,-3855,-2199,-2463,-13948,-4652,-3873,-1392,-5196,-4214,-4274,-3287,-7957,-2385,-10578,
吸收投资收到的现金(万元),,,,,,,,27318,30180,,,,,,,,7141,2648,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,,,1840,
取得借款收到的现金(万元),20200,16200,11700,17733,14990,5800,2300,12750,10750,8400,3000,15250,14200,6500,5000,8000,6000,17080,
发行债券收到的现金(万元),29153,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,6300,6300,6300,,,,,,,4900,7645,
筹资活动现金流入小计(万元),49353,16200,11700,17733,14990,5800,2300,46368,47230,14700,3000,15250,14200,6500,5000,8000,18041,27373,
偿还债务支付的现金(万元),25935,11746,5500,13000,7000,4300,1300,16000,10000,8500,1300,10500,7500,13025,5625,9550,6305,17380,
分配股利、利润或偿付利息所支付的现金(万元),2061,1852,349,2645,2435,2260,151,6498,6211,6213,93,389,269,610,360,560,7909,3296,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1812,1720,,1142,,,,8069,10561,4595,,110,110,100,,,4752,7944,
筹资活动现金流出小计(万元),29808,15318,5849,16788,9435,6560,1451,30567,26771,19308,1393,10999,7879,13735,5985,10110,18966,28620,
筹资活动产生的现金流量净额(万元),19544,882,5851,945,5555,-760,849,15801,20459,-4608,1607,4251,6321,-7235,-985,-2110,-925,-1247,
汇率变动对现金及现金等价物的影响(万元),386,111,-189,535,350,-8,-515,-493,-326,-165,-7,597,290,301,39,2,-17,7,
现金及现金等价物净增加额(万元),12628,-3386,1322,2083,6870,485,-2026,10893,24196,-4788,-116,6951,8725,3600,3231,-6625,7201,-810,
加:期初现金及现金等价物余额(万元),27422,27422,27422,25339,25339,25339,25339,14446,14446,14446,14446,7494,7494,3894,3894,10518,3318,4128,
期末现金及现金等价物余额(万元),40050,24035,28743,27422,32208,25824,23312,25339,38641,9657,14330,14446,16219,7494,7124,3894,10518,3318,
净利润(万元),,3263,,4258,,3736,,7261,,4164,,6094,,8670,,4379,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-5,,979,,-93,,268,,179,,110,,1691,,177,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1891,,2471,,1084,,2016,,993,,1905,,1924,,1771,,,
无形资产摊销(万元),,445,,832,,411,,822,,393,,814,,781,,726,,,
长期待摊费用摊销(万元),,63,,21,,0,,,,,,,,,,,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-2,,65,,0,,-9,,,,110,,128,,80,,,
固定资产报废损失(万元),,,,,,11,,8,,,,,,37,,,,,
公允价值变动损失(万元),,2,,-100,,-98,,98,,26,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,239,,138,,98,,995,,497,,-189,,260,,588,,,
投资损失(万元),,-20,,-170,,-51,,-2,,,,,,-41,,-7,,,
递延所得税资产减少(万元),,-135,,-40,,34,,-43,,-25,,-5,,26,,-37,,,
递延所得税负债增加(万元),,-24,,119,,0,,,,,,,,,,,,,
存货的减少(万元),,-4432,,-1320,,-4480,,2188,,1163,,-1768,,-3949,,-2470,,,
经营性应收项目的减少(万元),,-4140,,2494,,4129,,-5686,,-1785,,2763,,-77,,-3360,,,
经营性应付项目的增加(万元),,5558,,-974,,-1332,,1618,,-1747,,-2532,,2657,,1595,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,,,94,,,,,,,,,,2701,,,,,
经营活动产生现金流量净额(万元),,2702,,8869,,3451,,9533,,3857,,7300,,14807,,3440,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),40050,24035,28743,27422,32208,25824,23312,25339,38641,9657,14330,14446,16219,7494,7124,3894,10518,3318,
现金的期初余额(万元),27422,27422,27422,25339,25339,25339,25339,14446,14446,14446,14446,7494,7494,3894,3894,10518,3318,4128,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),12628,-3386,1322,2083,6870,485,-2026,10893,24196,-4788,-116,6951,8725,3600,3231,-6625,7201,-810,

