报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,5,1,2,2,2,,45,11,11,10,3,3,3,,72,174,0,
处置子公司及其他营业单位收到的现金净额(万元),,,,,,,,,,,,,,,,,,,
收到的其他与投资活动有关的现金(万元),70335,46766,30753,68512,45948,38077,17174,21120,,,,,,,,,,,
减少质押和定期存款所收到的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流入小计(万元),70354,46781,30754,68525,45961,38090,17174,21176,27,22,21,10,10,10,0,80,180,10,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),1777,1186,623,2167,1486,1023,534,2341,1414,864,598,1726,1287,509,219,1428,1037,1090,
投资所支付的现金(万元),,,,,,,,,,,,,,,,,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,5101,,,,,,,,351,351,351,351,999,,,
支付的其他与投资活动有关的现金(万元),67870,44110,30450,63650,45300,37600,16950,40400,19450,,,,,,,,,,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),69647,45296,31073,70917,46786,38623,17484,42741,20864,864,598,2077,1638,860,570,2427,1037,1090,
投资活动产生的现金流量净额(万元),707,1485,-319,-2392,-825,-532,-310,-21565,-20838,-842,-576,-2067,-1628,-850,-570,-2347,-856,-1080,
吸收投资收到的现金(万元),1172,962,962,,,,,21581,21581,21581,,,,,,8757,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,,80,,,
取得借款收到的现金(万元),,,,,,,,,,,,,,,,3355,5695,5150,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,25,25,25,120,,,,,,,,,,,
筹资活动现金流入小计(万元),1172,962,962,0,25,25,25,21701,21581,21581,0,0,0,0,0,12112,5695,5150,
偿还债务支付的现金(万元),1500,800,,,,,,,,,,3300,3300,2400,2400,5750,5150,5150,
分配股利、利润或偿付利息所支付的现金(万元),1723,1692,18,1522,1516,1516,,1800,1882,1882,1718,243,235,252,229,4625,904,308,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,526,496,496,,705,389,12,,350,290,240,,290,90,,
筹资活动现金流出小计(万元),3223,2492,18,2047,2012,2012,0,2505,2271,1894,1718,3893,3825,2892,2629,10665,6144,5458,
筹资活动产生的现金流量净额(万元),-2051,-1530,944,-2047,-1987,-1987,25,19196,19311,19688,-1718,-3893,-3825,-2892,-2629,1446,-449,-308,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物净增加额(万元),1308,339,1339,-2234,-1547,-2552,460,2580,1974,21112,-171,-1108,-2697,-1591,-1456,2563,1159,51,
加:期初现金及现金等价物余额(万元),6434,6434,6434,8668,8668,8668,8668,6088,6088,6088,6088,7196,7196,7196,7196,4633,3473,3423,
期末现金及现金等价物余额(万元),7742,6773,7773,6434,7121,6116,9128,8668,8062,27200,5917,6088,4499,5605,5740,7196,4633,3473,
净利润(万元),,2243,,3794,,1707,,3863,,1779,602,4357,,1752,526,2386,2906,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,139,,22,,71,,5,,40,-86,66,,52,-69,30,15,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,560,,747,,350,,691,,356,178,619,,296,163,547,490,,
无形资产摊销(万元),,34,,41,,20,,40,,20,10,40,,20,10,11,11,,
长期待摊费用摊销(万元),,9,,6,,4,,19,,10,5,27,,14,7,38,33,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,-1,,-1,,-19,,-2,-1,-5,,-2,,5,-29,,
固定资产报废损失(万元),,-0,,1,,,,2,,,,,,,,,,,
公允价值变动损失(万元),,-61,,,,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,
财务费用(万元),,30,,10,,,,,,,,35,,26,19,240,333,,
投资损失(万元),,-187,,-739,,-381,,-290,,-11,-11,-7,,-7,,-8,-6,,
递延所得税资产减少(万元),,-66,,3,,-8,,24,,-4,2,36,,35,11,60,-92,,
递延所得税负债增加(万元),,-32,,-10,,,,,,,,,,,,,,,
存货的减少(万元),,-401,,-522,,-173,,428,,554,131,155,,240,104,319,-533,,
经营性应收项目的减少(万元),,-2138,,-1649,,-1643,,-266,,-789,1802,-476,,-919,1669,-716,-21,,
经营性应付项目的增加(万元),,-5,,502,,46,,573,,314,-509,7,,643,-695,-780,-642,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,
其他(万元),,259,,,,-25,,-120,,,,,,,,1333,,,
经营活动产生现金流量净额(万元),,384,,2205,,-33,,4948,,2266,2123,4852,,2151,1744,3464,2465,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),7742,6773,7773,6434,7121,6116,9128,8668,8062,27200,5917,6088,4499,5605,5740,7196,4633,3473,
现金的期初余额(万元),6434,6434,6434,8668,8668,8668,8668,6088,6088,6088,6088,7196,7196,7196,7196,4633,3473,3423,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1308,339,1339,-2234,-1547,-2552,460,2580,1974,21112,-171,-1108,-2697,-1591,-1456,2563,1159,51,

