报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
分配股利、利润或偿付利息所支付的现金(万元),3284,3484,,2464,2464,2464,,2,2,2,1,1,1,360,1364,589,874,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),,,,25,,,,742,896,41,40,65,37,221,62,,79,
筹资活动现金流出小计(万元),3284,3484,0,2489,2464,2464,0,1345,1500,645,41,1066,1038,7081,4427,8909,13854,
筹资活动产生的现金流量净额(万元),-1264,-2438,70,-1529,-32,-1438,960,22713,22377,66,669,233,-38,-4951,-1510,-5761,2806,
汇率变动对现金及现金等价物的影响(万元),309,60,-110,282,285,64,-98,-154,-112,-57,8,71,30,19,-7,-49,-12,
现金及现金等价物净增加额(万元),1566,4683,4521,-10592,-9707,-7703,554,12192,27701,2621,-726,6944,1462,1238,2473,-1498,-983,
加:期初现金及现金等价物余额(万元),14868,14869,14869,25462,25462,25462,25462,13270,13270,13270,13258,6326,6326,5088,2615,4113,5096,
期末现金及现金等价物余额(万元),16434,19552,19391,14869,15755,17759,26015,25462,40971,15891,12532,13270,7788,6326,5088,2615,4113,
净利润(万元),,3989,,10819,,2244,,7645,,1218,,5169,,4917,4900,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,
资产减值准备(万元),,534,,194,,74,,158,,57,,66,,17,107,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1726,,2725,,1256,,2469,,1218,,2575,,2258,1926,,,
无形资产摊销(万元),,132,,181,,86,,150,,74,,134,,128,128,,,
长期待摊费用摊销(万元),,86,,74,,62,,58,,30,,43,,24,24,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-50,,371,,334,,179,,103,,72,,46,,,,
固定资产报废损失(万元),,123,,6,,0,,0,,0,,,,9,14,,,
公允价值变动损失(万元),,69,,-33,,35,,-52,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,
财务费用(万元),,-19,,-93,,-20,,76,,28,,-55,,112,388,,,
投资损失(万元),,29,,-866,,-456,,-186,,1,,9,,15,-3,,,
递延所得税资产减少(万元),,-67,,-289,,-22,,-43,,-67,,-39,,-7,724,,,
递延所得税负债增加(万元),,127,,223,,-5,,8,,,,,,,,,,
存货的减少(万元),,-6128,,-2379,,-2533,,-3028,,-2440,,-1495,,-1480,-215,,,
经营性应收项目的减少(万元),,-1078,,-2976,,-1029,,-1081,,113,,-939,,632,-865,,,
经营性应付项目的增加(万元),,8420,,10538,,5990,,6417,,3519,,6875,,4529,1662,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,
其他(万元),,-520,,-887,,-276,,-770,,-297,,-534,,-580,-552,,,
经营活动产生现金流量净额(万元),,7373,,17608,,5741,,12001,,3559,,11882,,10623,8238,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,
现金的期末余额(万元),16434,19552,19391,14869,15755,17759,26015,25462,40971,15891,12532,13270,7788,6326,5088,2615,4113,
现金的期初余额(万元),14868,14869,14869,25462,25462,25462,25462,13270,13270,13270,13258,6326,6326,5088,2615,4113,5096,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),1566,4683,4521,-10592,-9707,-7703,554,12192,27701,2621,-726,6944,1462,1238,2473,-1498,-983,

