报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,
取得借款收到的现金(万元),9000,3000,,4450,3450,1000,1000,8450,6450,7450,10450,3450,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,
筹资活动现金流入小计(万元),11402,5402,2,41358,40358,1000,1000,8450,6450,7450,10450,3450,
偿还债务支付的现金(万元),5450,1000,1000,6000,4000,,,9900,8900,8000,5900,4000,
分配股利、利润或偿付利息所支付的现金(万元),4869,4790,50,3895,3552,3473,2752,1337,1308,4888,769,212,
其中：子公司支付给少数股东的股利、利润(万元),276,276,,316,,,,,,559,323,,
支付其他与筹资活动有关的现金(万元),12,,,1859,1717,,,,212,425,12628,,
筹资活动现金流出小计(万元),10331,5790,1050,11754,9269,3473,2752,11237,10420,13313,19296,4212,
筹资活动产生的现金流量净额(万元),1071,-388,-1048,29604,31090,-2473,-1752,-2787,-3970,-5863,-8846,-762,
汇率变动对现金及现金等价物的影响(万元),,,,71,15,52,,-54,-3,6,13,2,
现金及现金等价物净增加额(万元),-2753,16527,22212,5169,29061,-2836,-5348,4083,-557,3829,-961,1623,
加:期初现金及现金等价物余额(万元),17491,17491,17489,12322,12322,12322,12322,8239,8842,4410,5371,3747,
期末现金及现金等价物余额(万元),14738,34018,39701,17491,41384,9486,6974,12322,8285,8239,4410,5371,
净利润(万元),,8402,,13170,,7804,,11527,,9582,7230,,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,594,,548,,586,,131,,771,492,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,649,,1059,,520,,1140,,1296,1295,,
无形资产摊销(万元),,71,,135,,69,,130,,121,107,,
长期待摊费用摊销(万元),,62,,523,,473,,191,,99,141,,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,20,,8,,,,-17,,-76,64,,
固定资产报废损失(万元),,12,,216,,12,,0,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,88,,192,,108,,286,,353,436,,
投资损失(万元),,-438,,-120,,,,,,,,,
递延所得税资产减少(万元),,-86,,-57,,-104,,71,,-85,-12,,
递延所得税负债增加(万元),,,,,,,,,,,,,
存货的减少(万元),,-944,,-4469,,-3553,,-2816,,-2826,-3338,,
经营性应收项目的减少(万元),,-4963,,-1592,,-5300,,-1931,,-3295,4520,,
经营性应付项目的增加(万元),,850,,-5487,,117,,-755,,4833,-2523,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,4314,,4126,,731,,7957,,10773,8410,,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),14738,34018,39701,22291,41384,9486,6974,9169,8285,8239,4410,5371,
现金的期初余额(万元),17491,22291,17489,9169,12322,9169,12322,8239,8842,4410,5371,3747,
现金等价物的期末余额(万元),,,,-4800,,,,3153,,,,,
现金等价物的期初余额(万元),,-4800,,3153,,3153,,,,,,,
现金及现金等价物的净增加额(万元),-2753,16527,22212,5169,29061,-2836,,4083,,3829,-961,1623,

