报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,
其中：子公司吸收少数股东投资收到的现金(万元),90,90,80,180,90,30,,,,,,,270,,
取得借款收到的现金(万元),,,,,,,,,,,,600,,1200,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,33736,42543,17924,
筹资活动现金流入小计(万元),240,90,80,237917,237827,237767,237737,30,0,0,0,119208,42813,19124,
偿还债务支付的现金(万元),,,,,,,,,,,,600,1200,1200,
分配股利、利润或偿付利息所支付的现金(万元),247722,247646,,13960,13929,492,,2095,1654,684,,437938,138863,82089,
其中：子公司支付给少数股东的股利、利润(万元),1370,1294,,1609,1611,492,,2095,1654,684,,2365,9720,7486,
支付其他与筹资活动有关的现金(万元),,,,6938,6553,6553,5936,36324,36324,8484,,63510,58991,3981,
筹资活动现金流出小计(万元),247722,247646,0,20898,20482,7046,5936,38419,37978,9168,0,502048,199055,87270,
筹资活动产生的现金流量净额(万元),-247482,-247556,80,217019,217346,230722,231801,-38389,-37978,-9168,0,-382840,-156242,-68146,
汇率变动对现金及现金等价物的影响(万元),728,138,-871,1613,1818,558,-868,-745,-701,-451,-32,-67,-582,130,
现金及现金等价物净增加额(万元),-200484,-164513,104395,143455,48397,179782,264362,110252,70314,52796,47082,26364,15922,55916,
加:期初现金及现金等价物余额(万元),450943,450943,450943,307488,307488,307488,307488,197236,197236,197236,197236,170872,154950,99033,
期末现金及现金等价物余额(万元),250459,286430,555338,450943,355884,487270,571849,307488,267550,250032,244318,197236,170872,154950,
净利润(万元),,57991,,119370,,53717,,116656,,,,127719,137920,,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,193,,49,,73,,749,,,,2108,213,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1518,,3021,,1545,,3549,,,,8299,11699,,
无形资产摊销(万元),,141,,553,,395,,1578,,,,2947,3618,,
长期待摊费用摊销(万元),,182,,104,,51,,528,,,,851,483,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,50,,-277,,-277,,-44,,,,150,37,,
固定资产报废损失(万元),,,,,,,,,,,,,,,
公允价值变动损失(万元),,1299,,-502,,0,,4118,,,,2498,-6616,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,-1602,,-4986,,-2218,,-642,,,,-481,-670,,
投资损失(万元),,-825,,-202,,-488,,-3494,,,,-14064,-655,,
递延所得税资产减少(万元),,-186,,-424,,118,,-1619,,,,-374,-1134,,
递延所得税负债增加(万元),,51,,,,-48,,,,,,,,,
存货的减少(万元),,-5830,,-6337,,-3908,,3455,,,,2891,-2930,,
经营性应收项目的减少(万元),,536,,13018,,12736,,18009,,,,-32272,21611,,
经营性应付项目的增加(万元),,-9778,,3371,,-13610,,1372,,,,14450,-4574,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,43741,,126757,,48089,,144215,,,,114722,159002,,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),250459,286430,555338,450943,355884,487270,571849,307488,267550,250032,244318,197236,170872,154950,
现金的期初余额(万元),450943,450943,450943,307488,307488,307488,307488,197236,197236,197236,197236,170872,154950,99033,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-200484,-164513,104395,143455,48397,179782,264362,110252,,52796,47082,26364,15922,55916,

