报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2015-12-31,2014-12-31,
取得借款收到的现金(万元),,,,,,,,,,393,237,700,
发行债券收到的现金(万元),,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,
筹资活动现金流入小计(万元),50561,50561,0,0,0,0,0,0,0,393,237,700,
偿还债务支付的现金(万元),,,,,,,,3454,3454,1465,1535,835,
分配股利、利润或偿付利息所支付的现金(万元),,,,,,,,5079,79,11426,331,396,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),2522,2120,,,,,,,,,,,
筹资活动现金流出小计(万元),2522,2120,0,0,0,0,0,8533,3533,12891,1866,1231,
筹资活动产生的现金流量净额(万元),48038,48441,0,0,0,0,0,-8533,-3533,-12498,-1630,-531,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,,,
现金及现金等价物净增加额(万元),10281,7411,-7184,9038,-7613,-11919,-4423,18984,14419,-13681,11761,2201,
加:期初现金及现金等价物余额(万元),30012,30012,30012,20974,20974,20974,20974,1990,1990,15671,3910,1709,
期末现金及现金等价物余额(万元),40293,37422,22827,30012,13361,9055,16550,20974,16409,1990,15671,3910,
净利润(万元),,5760,,10052,,4594,,7222,4199,4817,6410,-354,
少数股东损益(万元),,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,
资产减值准备(万元),,1099,,989,,1330,,-120,66,-615,665,4432,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,294,,584,,290,,555,265,563,558,648,
无形资产摊销(万元),,69,,103,,46,,85,30,73,73,39,
长期待摊费用摊销(万元),,57,,134,,67,,72,41,53,213,252,
待摊费用的减少(万元),,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,,,-27,,-2,,20,,-8,50,9,
固定资产报废损失(万元),,,,,,,,,,,,,
公允价值变动损失(万元),,,,,,,,,,,-17,25,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,
财务费用(万元),,,,,,,,79,79,233,331,396,
投资损失(万元),,-24,,-320,,-242,,-305,-120,-466,-3337,-1691,
递延所得税资产减少(万元),,-99,,-184,,-152,,-399,-31,512,-361,-356,
递延所得税负债增加(万元),,,,,,,,,,,-1,1,
存货的减少(万元),,,,,,,,,,,,,
经营性应收项目的减少(万元),,-11929,,-5731,,-7597,,-6025,-6391,1882,5406,48,
经营性应付项目的增加(万元),,628,,3837,,-325,,7327,561,4158,823,3149,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,
其他(万元),,,,,,,,,,,,,
经营活动产生现金流量净额(万元),,-4142,,9437,,-1991,,8510,-1301,11203,10813,6599,
债务转为资本(万元),,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,
现金的期末余额(万元),40293,37422,22827,30012,13361,9055,16550,20974,16409,1990,15671,3910,
现金的期初余额(万元),30012,30012,30012,20974,20974,20974,20974,1990,1990,15671,3910,1709,
现金等价物的期末余额(万元),,0,,,,0,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),10281,7411,-7184,9038,-7613,-11919,,18984,14419,-13681,11761,2201,

