报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
投资所支付的现金(万元),230921,166956,67447,312827,211564,152115,56620,116314,87942,34800,3451,,4040,6700,2000,,3463,6135,,,
质押贷款净增加额(万元),,,,,,,,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),2881,,,,,,,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),1600,1564,1453,614,2033,590,900,1369,,767,,111,23,,,83,24,,556,1182,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,,,,,,,
投资活动现金流出小计(万元),243663,174210,72019,332665,222804,157869,58896,126484,92520,38747,6347,4711,7183,8310,2714,3878,5789,10673,4261,3994,
投资活动产生的现金流量净额(万元),7753,9672,3218,-5597,-3598,-1670,-3523,-77607,-91765,-38364,-6278,-4384,-7039,-8184,-2439,2922,391,-8190,-3594,-380,
吸收投资收到的现金(万元),,,,5999,2945,2945,2945,120830,119941,119941,,100,,,,,,,,,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,100,,,,,,,,,
取得借款收到的现金(万元),6043,2977,757,17550,4050,1500,1500,29000,20500,20500,14000,18583,10758,10758,2930,39075,23966,28680,44606,15336,
发行债券收到的现金(万元),,,,,,,,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),,,,,,,,,,,,,,,,,,,,,
筹资活动现金流入小计(万元),6043,2977,757,23549,6995,4445,4445,149830,140441,140441,14000,18683,10758,10758,2930,39075,23966,28680,44606,15336,
偿还债务支付的现金(万元),9403,1000,500,21500,3000,3000,1000,29113,15113,11613,313,22493,17627,14982,5803,40169,22780,31619,33492,25350,
分配股利、利润或偿付利息所支付的现金(万元),7657,7581,59,8505,8391,8338,112,13521,13395,13284,4657,4856,4827,4756,154,16002,12075,502,16529,2725,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,0,,,,,,2140,410,
支付其他与筹资活动有关的现金(万元),2823,2823,2823,55,,,,1222,,,,150,0,,,2666,2126,,,,
筹资活动现金流出小计(万元),19882,11404,3382,30060,11391,11338,1112,43856,28508,24897,4969,27499,22454,19738,5957,58837,36980,32121,50021,28075,
筹资活动产生的现金流量净额(万元),-13839,-8427,-2625,-6511,-4396,-6894,3333,105975,111933,115544,9031,-8816,-11696,-8979,-3026,-19762,-13014,-3441,-5415,-12739,
汇率变动对现金及现金等价物的影响(万元),417,75,-276,-1847,791,219,-361,-1404,-750,-262,-20,80,-78,-75,-121,1110,684,-52,113,178,
现金及现金等价物净增加额(万元),20304,17952,8965,268,1850,-4583,-5865,38765,24848,84127,4178,7519,-1721,-5766,-882,4722,1360,1997,978,-5800,
加:期初现金及现金等价物余额(万元),59265,59265,59265,58997,58997,58997,58997,20233,20233,20233,20233,12714,12714,12714,12714,7992,7992,5994,5016,10816,
期末现金及现金等价物余额(万元),79568,77217,68230,59265,60848,54414,53133,58997,45081,104360,24411,20233,10992,6948,11831,12714,9352,7992,5994,5016,
净利润(万元),,11926,,20088,,11501,,21793,,12756,,23076,,12490,,13225,,14984,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
资产减值准备(万元),,-258,,1232,,1076,,506,,-117,,943,,163,,679,,1204,,,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1898,,3010,,1316,,2502,,1149,,2280,,1085,,2728,,2018,,,
无形资产摊销(万元),,176,,293,,95,,234,,103,,187,,86,,165,,103,,,
长期待摊费用摊销(万元),,36,,52,,0,,27,,0,,46,,23,,185,,37,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-5,,2,,32,,-190,,55,,-3,,23,,179,,130,,,
固定资产报废损失(万元),,164,,237,,,,136,,,,,,,,,,,,,
公允价值变动损失(万元),,-251,,345,,1166,,71,,174,,-577,,-216,,382,,626,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,96,,316,,176,,650,,400,,287,,162,,677,,586,,,
投资损失(万元),,-1200,,-846,,-1903,,-1545,,-29,,247,,120,,-685,,-137,,,
递延所得税资产减少(万元),,-148,,-152,,-226,,-78,,-26,,60,,96,,32,,-226,,,
递延所得税负债增加(万元),,9,,-12,,-3,,12,,13,,3,,-0,,-7,,-52,,,
存货的减少(万元),,8408,,-8874,,2164,,-6951,,-2570,,-9306,,-123,,4383,,-2510,,,
经营性应收项目的减少(万元),,-11424,,-2743,,-12777,,-31003,,-10420,,-14197,,-6560,,1198,,-9486,,,
经营性应付项目的增加(万元),,7207,,1275,,-74,,23580,,4385,,12185,,-507,,2126,,8476,,,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,,,,,,,
其他(万元),,,,,,1218,,2057,,1337,,5408,,4632,,-4816,,-2074,,,
经营活动产生现金流量净额(万元),,16632,,14221,,3761,,11802,,7209,,20639,,11473,,20451,,13681,,,
债务转为资本(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,,,,,,,
现金的期末余额(万元),79568,77217,68230,59265,60848,54414,53133,58997,45081,104360,24411,20233,10992,6948,11831,12714,9352,7992,5994,5016,
现金的期初余额(万元),59265,59265,59265,58997,58997,58997,58997,20233,20233,20233,20233,12714,12714,12714,12714,7992,7992,5994,5016,10816,
现金等价物的期末余额(万元),,,,,,,,,,,,,,,,,,,,,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),20304,17952,8965,268,1850,-4583,-5865,38765,24848,84127,4178,7519,-1721,-5766,-882,4722,1360,1997,978,-5800,

