报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
购建固定资产、无形资产和其他长期资产所支付的现金(万元),3571,782,581,3077,2733,1494,888,2435,935,3139,2424,1340,4351,5746,
投资所支付的现金(万元),101500,52000,30000,30000,20000,,,6600,6600,18200,1100,500,400,20800,
质押贷款净增加额(万元),,,,,,,,,,,,,,,
取得子公司及其他营业单位支付的现金净额(万元),,,,,,,,,,,,,,,
支付的其他与投资活动有关的现金(万元),,,,,,,,,,,,,,5180,
增加质押和定期存款所支付的现金(万元),,,,,,,,,,,,,,,
投资活动现金流出小计(万元),105071,52782,30581,33077,22733,1494,888,9035,7535,21339,3524,1840,4751,31726,
投资活动产生的现金流量净额(万元),-52529,-23479,-30580,-2724,-22732,-1492,-887,5057,6548,-6771,-3234,-1840,16373,-20586,
吸收投资收到的现金(万元),27319,27319,,,,,,1000,1000,28760,29710,18022,550,13425,
其中：子公司吸收少数股东投资收到的现金(万元),,,,,,,,,,,,,,,
取得借款收到的现金(万元),,,,,,,,,,,,11399,3675,23825,
发行债券收到的现金(万元),,,,,,,,,,,,,,,
收到其他与筹资活动有关的现金(万元),185,185,,289,,,,359,,11,,123,49,301,
筹资活动现金流入小计(万元),27504,27504,0,289,0,0,0,1359,1000,28771,29710,29544,4274,37551,
偿还债务支付的现金(万元),,,,,,,,,,19252,16352,20222,25385,8700,
分配股利、利润或偿付利息所支付的现金(万元),,,,,,,,21,,307,276,1563,2621,658,
其中：子公司支付给少数股东的股利、利润(万元),,,,,,,,,,,,,,,
支付其他与筹资活动有关的现金(万元),1084,1080,,364,86,314,25,807,359,863,,,,327,
筹资活动现金流出小计(万元),1084,1080,0,364,86,314,25,828,359,20421,16627,21785,28006,9684,
筹资活动产生的现金流量净额(万元),26420,26424,0,-75,-86,-314,-25,531,641,8349,13083,7759,-23732,27867,
汇率变动对现金及现金等价物的影响(万元),,,,,,,,,,,0,,,,
现金及现金等价物净增加额(万元),-28660,2052,-30389,5193,-23295,-1024,-2775,22912,20727,-1009,9222,4111,-236,-7272,
加:期初现金及现金等价物余额(万元),32768,32768,32768,27576,27576,27576,27576,4663,4663,5672,5672,1561,1797,9069,
期末现金及现金等价物余额(万元),4108,34820,2379,32768,4280,26552,24800,27576,25390,4663,14894,5672,1561,1797,
净利润(万元),,9353,,14961,,8285,,12254,6173,4911,499,106,1310,1551,
少数股东损益(万元),,,,,,,,,,,,,,,
未确认的投资损失(万元),,,,,,,,,,,,,,,
资产减值准备(万元),,1423,,1507,,396,,575,250,1978,54,134,339,354,
固定资产折旧、油气资产折耗、生产性物资折旧(万元),,1512,,2825,,1388,,2720,1359,2559,1148,2338,1847,1312,
无形资产摊销(万元),,21,,43,,22,,43,22,59,23,46,45,212,
长期待摊费用摊销(万元),,5,,4,,2,,3,1,3,1,1,,,
待摊费用的减少(万元),,,,,,,,,,,,,,,
预提费用的增加(万元),,,,,,,,,,,,,,,
处置固定资产、无形资产和其他长期资产的损失(万元),,-1,,79,,79,,63,9,33,,,,,
固定资产报废损失(万元),,,,42,,2,,10,,170,,,,,
公允价值变动损失(万元),,,,,,,,,,,,,,,
递延收益增加(减：减少)(万元),,,,,,,,,,,,,,,
预计负债(万元),,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,21,,307,233,1641,2695,1856,
投资损失(万元),,-301,,-352,,,,-229,-229,-184,,,-815,-1648,
递延所得税资产减少(万元),,-133,,-128,,-13,,59,-30,-265,-8,-5,24,-78,
递延所得税负债增加(万元),,,,,,,,,,,,,,,
存货的减少(万元),,-395,,-789,,231,,-6542,-4302,-1133,-6710,-7822,-3211,-7719,
经营性应收项目的减少(万元),,-18557,,-11252,,-7911,,-1525,1416,-13735,2693,567,-536,-7318,
经营性应付项目的增加(万元),,6181,,1051,,-1697,,9872,8871,1848,1440,1186,5424,-3074,
已完工尚未结算款的减少(减:增加)(万元),,,,,,,,,,,,,,,
已结算尚未完工款的增加(减:减少)(万元),,,,,,,,,,,,,,,
其他(万元),,,,,,,,,,863,,,,,
经营活动产生现金流量净额(万元),,-893,,7991,,783,,17324,13538,-2587,-627,-1809,7123,-14552,
债务转为资本(万元),,,,,,,,,,,,,,,
一年内到期的可转换公司债券(万元),,,,,,,,,,,,,,,
融资租入固定资产(万元),,,,,,,,,,,,,,,
现金的期末余额(万元),4108,34820,2379,32768,4280,26552,24800,27576,25390,4663,14894,5672,,,
现金的期初余额(万元),32768,32768,32768,27576,27576,27576,27576,4663,4663,5672,5672,1561,1797,9069,
现金等价物的期末余额(万元),,,,,,,,,,,,,1561,1797,
现金等价物的期初余额(万元),,,,,,,,,,,,,,,
现金及现金等价物的净增加额(万元),-28660,2052,-30389,5193,,-1024,,22912,20727,-1009,9222,4111,-236,-7272,

